"","metric","chr","pos","end","LOD","lod_thresh"
"337","% denovo","chr1",115287745,115287745,1.37459430843859,3.20662770327064
"338","% denovo","chr1",115659440,115659440,1.17494240283507,3.20662770327064
"339","% denovo","chr1",115938445,115938445,1.40080679009986,3.20662770327064
"340","% denovo","chr1",115951738,115951738,1.4012558672052,3.20662770327064
"341","% denovo","chr1",116037566,116037566,1.40125586720555,3.20662770327064
"342","% denovo","chr1",116103811,116103811,1.72877443144624,3.20662770327064
"343","% denovo","chr1",116490700,116490700,1.72877443144668,3.20662770327064
"344","% denovo","chr1",116557932,116557932,1.72930179598931,3.20662770327064
"345","% denovo","chr1",117085254,117085254,1.96694856873036,3.20662770327064
"346","% denovo","chr1",118705730,118705730,1.9669485687309,3.20662770327064
"347","% denovo","chr1",118850330,118850330,1.78299544263877,3.20662770327064
"348","% denovo","chr1",118852804,118852804,1.78350343896413,3.20662770327064
"349","% denovo","chr1",118988073,118988073,1.69053854502953,3.20662770327064
"350","% denovo","chr1",120061123,120061123,1.65846478575536,3.20662770327064
"351","% denovo","chr1",120112911,120112911,1.83827140000066,3.20662770327064
"352","% denovo","chr1",120147866,120147866,1.83881104758876,3.20662770327064
"353","% denovo","chr1",120894306,120894306,1.83881104758915,3.20662770327064
"354","% denovo","chr1",121148291,121148291,1.779425416525,3.20662770327064
"355","% denovo","chr1",121329451,121329451,1.61780191147078,3.20662770327064
"356","% denovo","chr1",121352957,121352957,1.61823161910215,3.20662770327064
"357","% denovo","chr1",122388352,122388352,1.61801463300541,3.20662770327064
"358","% denovo","chr1",123990777,123990777,1.75610120723381,3.20662770327064
"359","% denovo","chr1",124504810,124504810,1.7561012072309,3.20662770327064
"360","% denovo","chr1",124541277,124541277,1.09607220335132,3.20662770327064
"361","% denovo","chr1",125823267,125823267,1.09607220334875,3.20662770327064
"362","% denovo","chr1",126078905,126078905,1.09284074448407,3.20662770327064
"363","% denovo","chr1",126340209,126340209,1.09284074448145,3.20662770327064
"364","% denovo","chr1",126657091,126657091,0.978178783324333,3.20662770327064
"365","% denovo","chr1",126672811,126672811,0.971651156969246,3.20662770327064
"366","% denovo","chr1",126721879,126721879,0.971651156966678,3.20662770327064
"367","% denovo","chr1",126729134,126729134,1.13515481276923,3.20662770327064
"368","% denovo","chr1",126926140,126926140,1.13515481276641,3.20662770327064
"369","% denovo","chr1",127036771,127036771,1.13156995521213,3.20662770327064
"370","% denovo","chr1",127043582,127043582,1.13156995520926,3.20662770327064
"371","% denovo","chr1",127049404,127049404,1.29168876575609,3.20662770327064
"372","% denovo","chr1",127149340,127149340,1.29168873914636,3.20662770327064
"373","% denovo","chr1",127154464,127154464,1.27987574846335,3.20662770327064
"374","% denovo","chr1",127168237,127168237,1.27987574846004,3.20662770327064
"375","% denovo","chr1",128543327,128543327,1.27987574845678,3.20662770327064
"376","% denovo","chr1",128543687,128543687,1.31628519572255,3.20662770327064
"377","% denovo","chr1",128544902,128544902,0.854795809853392,3.20662770327064
"378","% denovo","chr1",128589065,128589065,0.902939983079186,3.20662770327064
"379","% denovo","chr1",130850953,130850953,0.902940380345911,3.20662770327064
"380","% denovo","chr1",130863937,130863937,1.03726109544186,3.20662770327064
"381","% denovo","chr1",131330550,131330550,1.0372610415706,3.20662770327064
"382","% denovo","chr1",131595730,131595730,0.958602413518425,3.20662770327064
"383","% denovo","chr1",131661938,131661938,0.954845755174785,3.20662770327064
