chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr11	3286448	3286459	0	37	117	1	1
chr11	3287130	3287144	0	141	13	1	1
chr11	3287186	3287205	0	145	9	1	1
chr11	3290072	3290089	0	124	30	1	1
chr11	3290220	3290235	1	98	55	2	1
chr11	3293195	3293206	0	151	3	1	1
chr11	3293836	3293855	0	104	50	1	1
chr11	3296815	3296844	0	133	21	1	1
chr11	3300808	3300823	0	140	14	1	1
chr11	3302122	3302133	0	138	16	1	1
chr11	3303936	3303947	0	123	31	1	1
chr11	3306715	3306726	0	141	13	1	1
chr11	3308193	3308204	0	142	12	1	1
chr11	3309631	3309642	0	107	47	1	1
chr11	3314617	3314634	0	140	14	1	1
chr11	3315001	3315012	0	149	5	1	1
chr11	3315539	3315570	7	63	84	4	1
chr11	3316427	3316438	0	93	61	1	1
chr11	3316869	3316888	0	95	59	1	1
chr11	3318028	3318063	18	18	118	4	1
chr11	3319171	3319234	5	23	126	5	3
chr11	3319363	3319374	0	105	49	1	1
chr11	3319797	3319820	0	151	3	1	1
chr11	3321692	3321703	0	122	32	1	1
chr11	3322429	3322443	0	138	16	1	1
chr11	3322915	3322926	0	154	0	1	1
chr11	3323595	3323614	0	153	1	1	1
chr11	3324257	3324272	0	152	2	1	1
chr11	3325357	3325368	0	143	11	1	1
chr11	3325655	3325666	0	152	2	1	1
chr11	3326430	3326443	0	64	90	1	1
chr11	3335295	3335309	0	99	55	1	1
chr11	3336369	3336378	0	98	56	1	1
chr11	3336616	3336669	2	0	152	2	0
chr11	3337298	3337309	0	153	1	1	1
chr11	3339561	3339580	0	124	30	1	1
chr11	3340339	3340350	0	143	11	1	1
chr11	3340578	3340605	10	72	72	4	1
chr11	3340841	3340855	0	125	29	1	1
chr11	3340870	3340889	1	145	8	2	1
chr11	3342173	3342184	0	40	114	1	1
chr11	3346001	3346015	0	146	8	1	1
chr11	3347008	3347023	0	138	16	1	1
chr11	3351714	3351733	0	97	57	1	1
chr11	3351781	3351816	1	112	41	2	1
chr11	3354869	3354896	1	140	13	2	1
chr11	3357361	3357372	0	119	35	1	1
chr11	3361223	3361238	0	111	43	1	1
chr11	3361493	3361504	0	138	16	1	1
chr11	3362663	3362674	0	131	23	1	1
chr11	3362752	3362763	0	136	18	1	1
chr11	3364384	3364399	0	154	0	1	1
chr11	3365451	3365466	0	143	11	1	1
chr11	3371405	3371416	0	142	12	1	1
chr11	3372828	3372839	0	123	31	1	1
chr11	3372988	3372999	0	103	51	1	1
chr11	3373219	3373230	0	100	54	1	1
chr11	3373374	3373388	1	97	56	2	1
chr11	3374124	3374135	0	147	7	1	1
chr11	3377593	3377608	0	128	26	1	1
chr11	3381026	3381037	0	116	38	1	1
chr11	3382327	3382338	0	125	29	1	1
chr11	3383507	3383522	0	124	30	1	1
chr11	3384562	3384573	0	147	7	1	1
chr11	3384712	3384726	0	151	3	1	1
chr11	3384733	3384744	0	147	7	1	1
chr11	3388432	3388469	11	59	84	4	1
chr11	3389304	3389315	0	120	34	1	1
chr11	3389751	3389798	1	17	136	3	2
chr11	3389855	3389866	0	29	125	1	1
chr11	3389868	3389883	0	34	120	1	1
chr11	3390827	3390844	0	144	10	1	1
chr11	3392163	3392174	0	143	11	1	1
chr11	3393999	3394010	0	146	8	1	1
chr11	3394240	3394251	0	143	11	1	1
chr11	3394310	3394321	2	123	29	3	1
chr11	3400247	3400261	0	93	61	1	1
chr11	3402136	3402149	2	132	20	3	1
chr11	3402149	3402166	2	131	21	3	1
chr11	3402285	3402300	0	150	4	1	1
chr11	3404791	3404802	0	140	14	1	1
chr11	3405270	3405281	0	98	56	1	1
chr11	3405644	3405655	0	152	2	1	1
chr11	3407235	3407248	0	148	6	1	1
chr11	3410727	3410738	0	139	15	1	1
chr11	3410875	3410886	0	140	14	1	1
chr11	3413308	3413343	0	1	153	1	1
chr11	3413454	3413489	0	0	154	0	0
chr11	3413763	3413774	0	144	10	1	1
chr11	3418400	3418415	2	114	38	2	1
chr11	3419531	3419552	1	110	43	2	1
chr11	3421303	3421330	0	94	60	1	1
chr11	3422018	3422029	0	146	8	1	1
chr11	3422243	3422302	3	39	112	3	1
chr11	3422326	3422337	0	126	28	1	1
chr11	3425851	3425862	0	137	17	1	1
chr11	3428214	3428239	3	94	57	4	1
chr11	3429303	3429342	0	120	34	1	1
chr11	3429724	3429739	0	63	91	1	1
chr11	3430537	3430552	0	139	15	1	1
chr11	3430646	3430675	0	103	51	1	1
chr11	3430782	3430853	0	106	48	1	1
chr11	3431158	3431169	0	148	6	1	1
chr11	3432968	3432985	0	135	19	1	1
chr11	3434142	3434175	3	62	89	4	1
chr11	3437146	3437157	0	120	34	1	1
chr11	3437605	3437616	0	125	29	1	1
chr11	3438565	3438579	0	125	29	1	1
chr11	3438654	3438673	0	149	5	1	1
chr11	3439648	3439662	0	141	13	1	1
chr11	3441115	3441126	0	141	13	1	1
chr11	3441133	3441148	0	141	13	1	1
chr11	3441460	3441485	1	109	44	2	1
chr11	3442416	3442427	0	137	17	1	1
chr11	3443717	3443730	0	146	8	1	1
chr11	3446290	3446335	2	17	135	3	1
chr11	3448478	3448493	0	138	16	1	1
chr11	3448496	3448511	0	141	13	1	1
chr11	3449361	3449398	7	56	91	3	1
chr11	3449827	3449841	0	124	30	1	1
chr11	3452776	3452787	0	142	12	1	1
chr11	3456160	3456225	3	0	151	2	0
chr11	3457701	3457712	0	127	27	1	1
chr11	3458960	3458979	2	110	42	3	1
chr11	3459011	3459062	3	11	140	5	2
chr11	3459877	3459908	1	138	15	2	1
chr11	3462930	3462944	0	125	29	1	1
chr11	3463286	3463327	0	0	154	0	0
chr11	3464708	3464739	4	84	66	4	2
chr11	3465919	3465930	0	81	73	1	1
chr11	3466002	3466013	0	77	77	1	1
chr11	3466697	3466711	0	129	25	1	1
chr11	3466930	3466973	0	0	154	0	0
chr11	3470799	3470818	3	108	43	4	1
chr11	3471830	3471955	0	0	154	0	0
chr11	3473133	3473144	0	144	10	1	1
chr11	3473151	3473162	0	143	11	1	1
chr11	3473242	3473255	0	129	25	1	1
chr11	3474449	3474460	0	86	68	1	1
chr11	3478398	3478409	0	132	22	1	1
chr11	3478555	3478569	0	134	20	1	1
chr11	3478779	3478848	19	12	123	8	1
chr11	3479989	3480012	3	141	10	3	1
chr11	3480120	3480167	10	15	129	7	1
chr11	3480250	3480287	13	31	110	4	1
chr11	3481689	3481709	0	132	22	1	1
chr11	3482722	3482733	0	141	13	1	1
chr11	3482932	3482975	19	15	120	5	1
chr11	3482976	3482987	0	131	23	1	1
chr11	3485728	3485767	1	129	24	3	2
chr11	3488206	3488217	0	144	10	1	1
chr11	3491195	3491210	0	148	6	1	1
chr11	3491658	3491671	15	69	70	3	1
chr11	3491681	3491724	5	38	111	3	1
chr11	3492300	3492315	0	153	1	1	1
chr11	3494595	3494610	0	143	11	1	1
chr11	3497646	3497657	0	110	44	1	1
chr11	3497804	3497815	0	97	57	1	1
chr11	3498200	3498219	0	144	10	1	1
chr11	3502043	3502054	0	136	18	1	1
chr11	3505412	3505423	0	154	0	1	1
chr11	3505983	3506018	3	59	92	3	1
chr11	3506412	3506423	0	107	47	1	1
chr11	3506731	3506782	5	81	68	5	3
chr11	3506804	3506833	4	42	108	5	1
chr11	3512016	3512027	0	138	16	1	1
chr11	3512281	3512314	5	54	95	3	1
chr11	3513211	3513226	0	140	14	1	1
chr11	3514245	3514259	0	114	40	1	1
chr11	3514971	3514982	0	151	3	1	1
chr11	3515563	3515574	0	135	19	1	1
chr11	3516246	3516257	0	140	14	1	1
chr11	3521292	3521303	0	148	6	1	1
chr11	3524067	3524081	0	102	52	1	1
chr11	3524693	3524707	0	138	16	1	1
chr11	3524706	3524723	1	143	10	2	1
chr11	3524845	3524856	0	148	6	1	1
chr11	3526700	3526711	0	104	50	1	1
chr11	3528786	3528797	0	141	13	1	1
chr11	3530086	3530097	0	146	8	1	1
chr11	3533132	3533151	1	131	22	2	1
chr11	3535174	3535185	0	144	10	1	1
chr11	3535534	3535545	0	145	9	1	1
chr11	3540138	3540157	0	105	49	1	1
chr11	3543937	3543948	0	113	41	1	1
chr11	3545021	3545035	0	145	9	1	1
chr11	3545364	3545387	0	148	6	1	1
chr11	3547102	3547121	0	115	39	1	1
chr11	3547726	3547740	0	141	13	1	1
chr11	3547741	3547752	0	137	17	1	1
chr11	3549649	3549660	0	138	16	1	1
chr11	3549665	3549676	0	140	14	1	1
chr11	3550570	3550589	1	142	11	2	1
chr11	3550704	3550715	0	93	61	1	1
chr11	3550972	3551019	7	30	117	3	1
chr11	3551971	3552024	2	1	151	3	1
chr11	3553366	3553405	3	70	81	3	1
chr11	3553749	3553782	5	65	84	4	1
chr11	3555272	3555283	0	146	8	1	1
chr11	3555464	3555515	4	124	26	6	3
chr11	3557983	3557994	0	123	31	1	1
chr11	3558531	3558550	1	110	43	2	1
chr11	3559720	3559731	0	125	29	1	1
chr11	3560062	3560109	16	15	123	5	1
chr11	3560110	3560133	4	125	25	4	1
chr11	3562729	3562740	1	146	7	2	1
chr11	3562978	3562989	0	152	2	1	1
chr11	3564479	3564490	0	117	37	1	1
chr11	3565452	3565467	0	142	12	1	1
chr11	3565470	3565493	1	146	7	2	1
chr11	3565867	3565881	0	147	7	1	1
chr11	3566456	3566467	0	132	22	1	1
chr11	3567691	3567738	1	8	145	2	1
chr11	3568561	3568576	6	80	68	4	1
chr11	3575095	3575134	5	121	28	4	2
chr11	3575629	3575646	0	152	2	1	1
chr11	3576340	3576354	0	148	6	1	1
chr11	3578685	3578700	1	140	13	2	1
chr11	3581493	3581504	0	152	2	1	1
chr11	3581794	3581808	0	151	3	1	1
chr11	3582046	3582065	1	135	18	2	1
chr11	3582997	3583011	0	72	82	1	1
chr11	3583754	3583825	11	49	94	12	5
chr11	3586661	3586672	1	0	153	1	0
chr11	3586695	3586706	0	140	14	1	1
chr11	3586886	3586897	1	66	87	2	1
chr11	3587263	3587292	6	36	112	3	2
chr11	3587789	3587800	1	109	44	2	1
chr11	3587800	3587817	4	110	40	3	1
chr11	3589771	3589782	0	106	48	1	1
chr11	3590645	3590659	0	149	5	1	1
chr11	3593110	3593127	0	152	2	1	1
chr11	3593966	3593977	0	136	18	1	1
chr11	3594202	3594217	0	145	9	1	1
chr11	3594220	3594231	0	151	3	1	1
chr11	3595562	3595579	0	148	6	1	1
chr11	3595833	3595856	0	143	11	1	1
chr11	3596185	3596200	1	142	11	2	1
chr11	3596224	3596251	0	128	26	1	1
chr11	3600322	3600371	12	50	92	4	1
chr11	3600371	3600416	7	55	92	6	1
chr11	3603612	3603623	0	116	38	1	1
chr11	3606338	3606365	0	136	18	1	1
chr11	3606919	3606930	0	145	9	1	1
chr11	3607349	3607364	0	146	8	1	1
chr11	3612549	3612568	0	149	5	1	1
chr11	3613577	3613592	0	143	11	1	1
chr11	3614123	3614150	0	137	17	1	1
chr11	3615273	3615284	1	123	30	2	1
chr11	3616093	3616144	6	10	138	5	1
chr11	3616664	3616675	0	106	48	1	1
chr11	3617382	3617406	0	144	10	1	1
chr11	3617423	3617434	1	139	14	2	1
chr11	3617441	3617452	0	131	23	1	1
chr11	3620983	3620994	0	141	13	1	1
chr11	3622564	3622583	1	124	29	2	1
chr11	3623644	3623655	0	149	5	1	1
chr11	3625104	3625118	0	148	6	1	1
chr11	3626545	3626576	0	66	88	1	1
chr11	3626725	3626736	0	131	23	1	1
chr11	3627041	3627055	0	140	14	1	1
chr11	3631148	3631165	0	143	11	1	1
chr11	3631443	3631454	0	138	16	1	1
chr11	3635946	3635957	0	133	21	1	1
chr11	3636423	3636434	0	147	7	1	1
chr11	3645811	3645822	0	126	28	1	1
chr11	3646318	3646329	0	134	20	1	1
chr11	3647316	3647331	0	143	11	1	1
chr11	3649395	3649409	0	152	2	1	1
chr11	3653145	3653156	0	107	47	1	1
chr11	3653159	3653242	5	5	144	4	1
chr11	3653837	3653854	0	136	18	1	1
chr11	3655072	3655083	0	144	10	1	1
chr11	3655426	3655437	0	144	10	1	1
chr11	3661695	3661709	0	125	29	1	1
chr11	3663502	3663516	0	146	8	1	1
chr11	3674343	3674354	0	151	3	1	1
chr11	3678044	3678055	0	137	17	1	1
chr11	3680574	3680585	0	143	11	1	1
chr11	3684784	3684801	0	140	14	1	1
chr11	3685032	3685047	0	131	23	1	1
chr11	3685743	3685754	1	112	41	2	1
chr11	3692379	3692390	0	143	11	1	1
chr11	3699110	3699125	2	129	23	3	1
chr11	3702834	3702845	0	139	15	1	1
chr11	3703924	3703938	0	133	21	1	1
chr11	3704808	3704822	0	151	3	1	1
chr11	3706821	3706838	1	149	4	2	1
chr11	3708412	3708467	61	1	92	4	1
chr11	3709395	3709440	3	11	140	3	1
chr11	3709563	3709588	6	86	62	4	1
chr11	3709641	3709652	4	40	110	2	1
chr11	3709676	3709687	0	63	91	1	1
chr11	3716223	3716240	0	129	25	1	1
chr11	3722595	3722654	0	84	70	1	1
chr11	3724369	3724389	0	107	47	1	1
chr11	3725697	3725756	3	0	151	3	0
chr11	3725767	3725778	1	146	7	2	1
chr11	3725922	3725933	0	130	24	1	1
chr11	3726097	3726128	0	150	4	2	2
chr11	3729002	3729013	0	141	13	1	1
chr11	3732410	3732453	2	3	149	3	1
chr11	3732460	3732519	0	0	154	0	0
chr11	3732756	3732767	1	135	18	2	1
chr11	3738546	3738557	0	154	0	1	1
chr11	3743798	3743809	0	150	4	1	1
chr11	3744187	3744198	0	153	1	1	1
chr11	3744426	3744465	12	21	121	6	1
chr11	3745730	3745744	0	135	19	1	1
chr11	3745745	3745769	0	133	21	1	1
chr11	3746931	3746950	0	132	22	1	1
chr11	3746975	3746989	0	143	11	1	1
chr11	3747861	3747872	0	143	11	1	1
chr11	3750579	3750590	0	151	3	1	1
chr11	3752163	3752202	2	143	9	3	2
chr11	3756712	3756726	1	149	4	2	1
chr11	3757599	3757610	1	149	4	2	1
chr11	3759169	3759180	0	137	17	1	1
chr11	3759459	3759502	1	20	133	2	1
chr11	3761894	3761905	0	134	20	1	1
chr11	3763169	3763180	0	143	11	1	1
chr11	3763429	3763440	1	150	3	2	1
chr11	3763820	3763851	8	115	31	3	1
chr11	3767340	3767357	1	98	55	2	1
chr11	3773991	3774030	5	22	127	5	2
chr11	3776486	3776497	0	149	5	1	1
chr11	3777813	3777856	7	33	114	3	1
chr11	3783620	3783631	0	140	14	1	1
chr11	3784081	3784092	0	76	78	1	1
chr11	3786152	3786163	0	150	4	1	1
chr11	3787982	3788041	0	108	46	1	1
chr11	3788404	3788445	7	32	115	4	2
chr11	3794173	3794186	0	152	2	1	1
chr11	3794339	3794378	8	60	86	5	1
chr11	3799551	3799588	8	48	98	5	1
chr11	3801163	3801174	0	92	62	1	1
chr11	3804929	3804940	0	148	6	1	1
chr11	3805211	3805222	0	149	5	1	1
chr11	3806145	3806174	0	92	62	1	1
chr11	3807873	3807887	0	145	9	1	1
chr11	3810471	3810482	0	139	15	1	1
chr11	3817927	3817938	0	147	7	1	1
chr11	3817945	3817959	0	147	7	1	1
chr11	3818269	3818306	7	56	91	3	1
chr11	3818997	3819040	7	22	125	3	1
chr11	3819070	3819081	0	131	23	1	1
chr11	3820895	3820906	0	139	15	1	1
chr11	3820936	3820969	11	58	85	4	1
chr11	3823982	3824031	7	30	117	4	1
chr11	3827110	3827121	0	116	38	1	1
chr11	3832561	3832572	0	134	20	1	1
chr11	3837217	3837237	1	140	13	2	1
chr11	3837989	3838000	0	149	5	1	1
chr11	3838014	3838028	0	145	9	1	1
chr11	3839167	3839182	2	92	60	2	1
chr11	3843353	3843364	0	138	16	1	1
chr11	3845021	3845076	3	35	116	2	1
chr11	3845337	3845350	0	140	14	1	1
chr11	3847286	3847297	0	143	11	1	1
chr11	3852345	3852360	0	148	6	1	1
chr11	3852907	3852918	0	119	35	1	1
chr11	3852983	3852998	0	121	33	1	1
chr11	3854129	3854143	0	149	5	1	1
chr11	3856032	3856052	0	138	16	1	1
chr11	3857113	3857124	0	109	45	1	1
chr11	3860625	3860636	0	137	17	1	1
chr11	3860890	3860904	0	139	15	1	1
chr11	3860919	3860930	0	75	79	1	1
chr11	3861512	3861523	0	145	9	1	1
chr11	3863904	3863918	0	142	12	1	1
chr11	3865192	3865203	0	129	25	1	1
chr11	3865632	3865643	0	111	43	1	1
chr11	3870421	3870438	0	119	35	1	1
chr11	3874303	3874314	0	136	18	1	1
chr11	3874616	3874639	3	86	65	3	1
chr11	3875424	3875443	0	131	23	1	1
chr11	3875637	3875648	0	60	94	1	1
chr11	3878042	3878063	3	128	23	3	1
chr11	3878063	3878092	4	89	61	3	1
chr11	3881128	3881139	0	134	20	1	1
chr11	3882789	3882800	0	150	4	1	1
chr11	3883505	3883519	0	154	0	1	1
chr11	3884022	3884039	2	138	14	3	1
chr11	3888748	3888759	0	116	38	1	1
chr11	3888884	3888895	0	139	15	1	1
chr11	3889954	3889977	0	112	42	1	1
chr11	3892092	3892135	1	6	147	2	1
chr11	3892694	3892705	0	100	54	1	1
chr11	3893584	3893595	0	140	14	1	1
chr11	3893908	3893919	0	124	30	1	1
chr11	3895849	3895866	0	0	154	0	0
chr11	3896301	3896312	0	93	61	1	1
chr11	3900481	3900492	0	150	4	1	1
chr11	3901101	3901112	0	150	4	1	1
chr11	3902133	3902180	3	10	141	3	1
chr11	3908777	3908800	0	141	13	1	1
chr11	3909300	3909311	0	118	36	1	1
chr11	3909697	3909716	1	121	32	2	1
chr11	3910122	3910133	0	137	17	1	1
chr11	3911877	3911897	0	100	54	1	1
chr11	3912760	3912771	0	104	50	1	1
chr11	3915049	3915086	5	22	127	3	1
chr11	3918430	3918441	0	125	29	1	1
chr11	3918450	3918461	0	121	33	1	1
chr11	3919017	3919028	1	101	52	2	1
chr11	3919814	3919859	2	3	149	3	1
chr11	3920239	3920250	0	140	14	1	1
chr11	3920456	3920467	1	91	62	2	1
chr11	3920481	3920524	2	13	139	2	1
chr11	3920751	3920762	0	128	26	1	1
chr11	3925425	3925436	0	139	15	1	1
chr11	3925530	3925574	0	14	140	1	1
chr11	3927273	3927288	0	101	53	1	1
chr11	3930034	3930069	3	55	96	3	1
chr11	3930115	3930126	0	142	12	1	1
chr11	3930246	3930257	0	126	28	1	1
chr11	3931317	3931328	18	87	49	3	1
chr11	3931647	3931658	0	150	4	1	1
chr11	3931895	3931906	1	109	44	2	1
chr11	3932369	3932396	4	3	147	3	1
chr11	3932397	3932434	2	0	152	2	0
chr11	3934340	3934367	1	128	25	2	1
chr11	3935508	3935521	2	115	37	3	1
chr11	3935760	3935795	1	140	13	3	2
chr11	3939771	3939785	0	153	1	1	1
chr11	3939887	3939934	5	20	129	3	1
chr11	3940532	3940543	0	148	6	1	1
chr11	3940751	3940762	0	153	1	1	1
chr11	3940894	3940939	5	16	133	4	1
chr11	3941392	3941429	5	65	84	4	2
chr11	3945303	3945327	0	78	76	1	1
chr11	3952927	3952954	2	99	53	2	1
chr11	3954131	3954142	0	114	40	1	1
chr11	3959476	3959487	0	144	10	1	1
chr11	3959698	3959712	0	128	26	1	1
chr11	3960948	3960969	6	80	68	4	2
chr11	3962088	3962099	0	145	9	1	1
chr11	3963519	3963534	0	140	14	1	1
chr11	3964420	3964431	0	124	30	1	1
chr11	3965728	3965761	13	45	96	4	1
chr11	3971903	3971914	0	150	4	1	1
chr11	3973433	3973444	0	149	5	1	1
chr11	3977639	3977653	0	43	111	1	1
chr11	3977720	3977740	0	125	29	1	1
chr11	3978277	3978291	0	123	31	1	1
chr11	3983779	3983790	0	147	7	1	1
chr11	3984777	3984806	0	127	27	1	1
chr11	3986119	3986156	16	47	91	5	1
chr11	3986415	3986426	0	154	0	1	1
chr11	3986624	3986635	0	120	34	1	1
chr11	3987919	3987938	0	137	17	1	1
chr11	3988273	3988284	0	141	13	1	1
chr11	3992384	3992395	0	145	9	1	1
chr11	3994835	3994854	0	112	42	1	1
chr11	3995093	3995116	0	74	80	1	1
chr11	3995242	3995313	3	12	139	3	1
chr11	3996056	3996067	0	132	22	1	1
chr11	3996232	3996243	0	149	5	1	1
chr11	3996486	3996497	0	149	5	1	1
chr11	3999321	3999332	0	49	105	1	1
chr11	4007791	4007802	0	150	4	1	1
chr11	4007937	4007972	3	10	141	2	1
chr11	4008574	4008585	0	149	5	1	1
chr11	4008961	4009004	18	42	94	4	1
chr11	4009221	4009268	6	6	142	3	1
chr11	4012203	4012214	0	98	56	1	1
chr11	4017335	4017352	55	81	18	2	1
chr11	4018200	4018214	0	136	18	1	1
chr11	4023571	4023586	7	0	147	3	0
chr11	4024868	4024882	0	63	91	1	1
chr11	4024918	4025022	0	1	153	1	1
chr11	4029076	4029087	0	148	6	1	1
chr11	4029459	4029470	0	148	6	1	1
chr11	4029468	4029479	0	151	3	1	1
chr11	4033297	4033316	0	61	93	1	1
chr11	4033322	4033333	0	134	20	1	1
chr11	4034100	4034131	4	81	69	3	1
chr11	4036005	4036028	0	142	12	1	1
chr11	4037415	4037426	0	120	34	1	1
chr11	4038942	4038985	3	1	150	3	1
chr11	4040276	4040325	2	12	140	3	1
chr11	4040813	4040826	0	142	12	1	1
chr11	4041029	4041040	0	152	2	1	1
chr11	4041051	4041068	0	129	25	1	1
chr11	4042005	4042052	2	8	144	3	1
chr11	4048440	4048455	0	138	16	1	1
chr11	4050866	4050877	0	134	20	1	1
chr11	4052189	4052200	0	124	30	1	1
chr11	4052251	4052262	0	126	28	1	1
chr11	4054328	4054345	0	143	11	1	1
chr11	4057841	4057876	3	97	54	6	3
chr11	4058288	4058299	0	126	28	1	1
chr11	4058965	4058988	1	111	42	2	1
chr11	4059489	4059500	0	131	23	1	1
chr11	4060001	4060015	0	104	50	1	1
chr11	4061913	4061924	0	144	10	1	1
chr11	4062590	4062601	0	146	8	1	1
chr11	4063545	4063560	1	116	37	2	1
chr11	4065473	4065532	5	16	133	4	2
chr11	4065545	4065596	0	0	154	0	0
chr11	4067012	4067026	0	115	39	1	1
chr11	4068746	4068757	0	153	1	1	1
chr11	4068865	4068918	0	19	135	1	1
chr11	4068880	4068895	4	104	46	5	1
chr11	4069014	4069088	59	0	95	6	0
chr11	4070983	4070994	0	152	2	1	1
chr11	4073661	4073688	0	140	14	1	1
chr11	4073712	4073763	7	2	145	5	2
chr11	4077718	4077765	8	95	51	3	1
chr11	4082941	4082972	4	84	66	3	1
chr11	4083869	4083883	0	130	24	1	1
chr11	4084755	4084794	4	40	110	3	1
chr11	4085774	4085788	0	126	28	1	1
chr11	4090272	4090283	0	133	21	1	1
chr11	4095969	4095990	5	111	38	5	1
chr11	4096934	4096949	2	116	36	2	1
chr11	4108246	4108257	0	140	14	1	1
chr11	4109254	4109265	0	138	16	1	1
chr11	4109803	4109842	11	16	127	4	1
chr11	4110849	4110864	1	141	12	2	1
chr11	4113336	4113347	0	142	12	1	1
chr11	4113826	4113837	0	140	14	1	1
chr11	4114011	4114022	0	94	60	1	1
chr11	4114962	4114985	1	129	24	2	1
chr11	4115381	4115428	9	4	141	5	1
chr11	4115428	4115459	3	88	63	4	1
chr11	4126588	4126603	0	122	32	1	1
chr11	4127910	4127929	0	139	15	1	1
chr11	4128341	4128356	0	126	28	1	1
chr11	4130185	4130200	0	122	32	1	1
chr11	4132421	4132444	0	147	7	1	1
chr11	4132521	4132532	0	135	19	1	1
chr11	4132734	4132745	0	145	9	1	1
chr11	4142212	4142229	0	115	39	1	1
chr11	4149621	4149635	0	149	5	1	1
chr11	4150415	4150434	0	148	6	1	1
chr11	4152538	4152549	0	152	2	1	1
chr11	4153372	4153401	4	101	49	2	1
