chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr8	3236768	3236779	0	131	23	1	1
chr8	3241077	3241104	0	137	17	1	1
chr8	3241475	3241514	4	60	90	5	1
chr8	3241703	3241724	4	92	58	3	1
chr8	3243988	3244007	0	151	3	1	1
chr8	3248190	3248204	0	115	39	1	1
chr8	3249822	3249833	0	78	76	1	1
chr8	3249844	3249857	1	19	134	2	1
chr8	3252205	3252226	2	140	12	2	1
chr8	3253636	3253679	1	137	16	3	2
chr8	3253687	3253698	0	143	11	1	1
chr8	3255239	3255253	1	138	15	2	1
chr8	3257058	3257073	0	138	16	1	1
chr8	3257375	3257386	2	142	10	2	1
chr8	3257616	3257630	1	95	58	2	1
chr8	3257677	3257688	0	134	20	1	1
chr8	3259258	3259269	3	109	42	3	1
chr8	3259533	3259544	0	143	11	1	1
chr8	3262305	3262332	4	107	43	4	1
chr8	3262768	3262781	0	143	11	1	1
chr8	3263760	3263799	0	134	20	3	3
chr8	3265044	3265055	0	136	18	1	1
chr8	3267312	3267347	0	149	5	1	1
chr8	3269356	3269367	0	142	12	1	1
chr8	3269803	3269814	0	116	38	1	1
chr8	3272312	3272331	0	154	0	1	1
chr8	3272800	3272815	0	139	15	1	1
chr8	3273162	3273177	0	43	111	1	1
chr8	3273364	3273375	0	98	56	1	1
chr8	3273618	3273641	0	147	7	1	1
chr8	3276000	3276011	0	144	10	1	1
chr8	3276507	3276518	0	88	66	1	1
chr8	3279714	3279737	0	135	19	1	1
chr8	3280937	3280951	0	120	34	1	1
chr8	3281296	3281327	3	65	86	3	1
chr8	3282284	3282298	0	117	37	1	1
chr8	3282430	3282444	0	133	21	1	1
chr8	3283268	3283279	1	126	27	2	1
chr8	3283501	3283530	3	94	57	3	1
chr8	3287855	3287866	1	151	2	2	1
chr8	3288332	3288343	0	143	11	1	1
chr8	3289281	3289300	0	1	153	1	1
chr8	3289308	3289343	0	0	154	0	0
chr8	3290682	3290696	0	1	153	1	1
chr8	3290773	3290787	0	1	153	1	1
chr8	3290804	3290818	0	1	153	1	1
chr8	3291155	3291166	0	4	150	1	1
chr8	3291231	3291248	0	4	150	1	1
chr8	3291724	3291735	0	3	151	1	1
chr8	3292270	3292281	0	4	150	1	1
chr8	3292343	3292386	0	4	150	1	1
chr8	3299783	3299794	0	154	0	1	1
chr8	3302737	3302772	1	104	49	3	2
chr8	3306095	3306124	11	115	28	5	3
chr8	3310001	3310040	0	144	10	2	2
chr8	3310420	3310431	0	131	23	1	1
chr8	3315185	3315196	0	135	19	1	1
chr8	3315799	3315810	0	143	11	1	1
chr8	3320480	3320491	0	146	8	1	1
chr8	3323782	3323837	5	98	51	4	2
chr8	3326584	3326607	0	121	33	1	1
chr8	3328405	3328438	18	8	128	4	2
chr8	3328439	3328472	12	66	76	3	1
chr8	3329390	3329401	0	120	34	1	1
chr8	3332418	3332429	0	139	15	1	1
chr8	3337526	3337553	4	68	82	4	2
chr8	3338257	3338271	0	124	30	1	1
chr8	3339458	3339517	16	38	100	2	1
chr8	3345427	3345438	0	120	34	1	1
chr8	3345539	3345556	0	131	23	1	1
chr8	3347504	3347555	0	0	154	0	0
chr8	3347563	3347590	0	0	154	0	0
chr8	3349124	3349165	3	22	129	3	1
chr8	3353392	3353406	0	141	13	1	1
chr8	3356644	3356655	0	154	0	1	1
chr8	3356753	3356782	0	134	20	1	1
chr8	3358422	3358451	4	5	145	4	1
chr8	3361037	3361060	0	139	15	1	1
chr8	3361615	3361646	12	71	71	5	1
chr8	3362859	3362892	8	73	73	5	1
chr8	3363404	3363415	0	152	2	1	1
chr8	3363557	3363568	0	146	8	1	1
chr8	3365039	3365050	0	129	25	1	1
chr8	3365303	3365314	0	141	13	1	1
chr8	3366113	3366127	0	150	4	1	1
chr8	3366580	3366631	1	3	150	2	1
chr8	3366801	3366814	0	102	52	1	1
chr8	3369769	3369780	0	147	7	1	1
chr8	3370255	3370300	6	20	128	4	1
chr8	3371016	3371043	4	54	96	3	1
chr8	3371757	3371768	0	149	5	1	1
chr8	3372002	3372013	0	154	0	1	1
chr8	3372016	3372029	0	134	20	1	1
chr8	3372033	3372060	0	154	0	1	1
chr8	3372548	3372559	0	140	14	1	1
chr8	3377923	3377980	0	0	154	0	0
chr8	3379185	3379240	0	0	154	0	0
chr8	3379441	3379452	0	103	51	1	1
chr8	3379644	3379693	2	57	95	3	1
chr8	3381109	3381124	0	143	11	1	1
chr8	3381461	3381472	0	112	42	1	1
chr8	3381545	3381604	15	42	97	5	1
chr8	3382170	3382193	11	44	99	3	1
chr8	3382445	3382478	10	46	98	3	1
chr8	3382871	3382890	0	112	42	2	2
chr8	3382914	3382929	0	42	112	1	1
chr8	3382989	3383000	0	4	150	1	1
chr8	3383072	3383091	0	0	154	0	0
chr8	3385289	3385300	0	146	8	1	1
chr8	3385456	3385477	3	122	29	3	1
chr8	3386231	3386242	0	151	3	1	1
chr8	3387288	3387299	0	139	15	1	1
chr8	3388432	3388443	0	109	45	1	1
chr8	3389464	3389483	2	103	49	2	1
chr8	3389736	3389747	0	140	14	1	1
chr8	3391766	3391777	0	151	3	1	1
chr8	3393848	3393862	1	92	61	2	1
chr8	3394442	3394453	0	134	20	1	1
chr8	3395284	3395295	0	85	69	1	1
chr8	3395670	3395689	0	142	12	1	1
chr8	3396422	3396437	1	127	26	2	1
chr8	3396740	3396751	0	133	21	1	1
chr8	3397729	3397740	0	142	12	1	1
chr8	3400064	3400093	0	136	18	1	1
chr8	3403536	3403547	0	112	42	1	1
chr8	3404462	3404477	0	142	12	1	1
chr8	3404986	3405000	0	126	28	1	1
chr8	3405051	3405100	3	16	135	4	1
chr8	3405641	3405652	0	139	15	1	1
chr8	3405805	3405820	0	133	21	1	1
chr8	3406159	3406172	2	131	21	2	1
chr8	3406538	3406549	0	151	3	1	1
chr8	3410762	3410789	0	103	51	2	2
chr8	3411106	3411117	0	132	22	1	1
chr8	3414096	3414129	4	84	66	3	1
chr8	3419564	3419579	1	109	44	2	1
chr8	3420986	3421017	3	89	62	3	1
chr8	3422310	3422325	0	93	61	1	1
chr8	3423998	3424009	0	140	14	1	1
chr8	3426060	3426071	0	121	33	1	1
chr8	3427713	3427724	1	115	38	2	1
chr8	3430021	3430032	0	118	36	1	1
chr8	3430767	3430794	0	147	7	1	1
chr8	3432446	3432457	1	112	41	2	1
chr8	3433179	3433190	0	122	32	1	1
chr8	3434622	3434641	0	66	88	1	1
chr8	3435928	3435981	0	41	113	1	1
chr8	3436264	3436275	0	88	66	1	1
chr8	3436776	3436787	0	103	51	1	1
chr8	3437621	3437632	0	72	82	1	1
chr8	3440935	3440948	1	89	64	2	1
chr8	3440949	3440970	5	85	64	4	1
chr8	3446415	3446426	0	128	26	1	1
chr8	3447350	3447361	0	140	14	1	1
chr8	3448503	3448514	0	140	14	1	1
chr8	3450635	3450646	0	125	29	1	1
chr8	3451773	3451808	0	153	1	1	1
chr8	3454747	3454758	0	107	47	1	1
chr8	3456120	3456134	0	138	16	1	1
chr8	3457074	3457103	5	72	77	4	2
chr8	3461092	3461103	0	133	21	1	1
chr8	3462388	3462415	0	129	25	1	1
chr8	3462505	3462525	0	129	25	1	1
chr8	3462992	3463003	0	150	4	1	1
chr8	3464664	3464717	5	11	138	4	1
chr8	3465134	3465145	0	148	6	1	1
chr8	3469148	3469177	6	33	115	3	1
chr8	3469273	3469286	0	11	143	1	1
chr8	3469324	3469335	0	40	114	1	1
chr8	3471602	3471615	1	74	79	2	1
chr8	3473737	3473772	19	23	112	4	1
chr8	3474981	3474992	1	64	89	2	1
chr8	3475010	3475021	1	97	56	2	1
chr8	3476795	3476828	11	56	87	4	1
chr8	3476831	3476842	0	143	11	1	1
chr8	3479701	3479712	0	150	4	1	1
chr8	3479933	3479948	0	137	17	1	1
chr8	3480384	3480395	0	115	39	1	1
chr8	3481745	3481756	0	131	23	1	1
chr8	3486093	3486112	0	86	68	1	1
chr8	3486174	3486185	0	45	109	1	1
chr8	3486583	3486594	0	132	22	1	1
chr8	3486780	3486817	8	30	116	5	1
chr8	3488796	3488817	0	2	152	1	1
chr8	3488818	3488835	1	5	148	2	1
chr8	3489387	3489438	0	0	154	0	0
chr8	3490692	3490703	0	141	13	1	1
chr8	3493721	3493732	0	102	52	1	1
chr8	3499755	3499778	0	79	75	1	1
chr8	3501654	3501673	0	127	27	1	1
chr8	3504308	3504323	0	73	81	1	1
chr8	3504343	3504366	2	2	150	3	1
chr8	3505476	3505495	0	149	5	1	1
chr8	3507742	3507753	1	121	32	2	1
chr8	3507983	3508007	0	141	13	1	1
chr8	3510179	3510218	5	23	126	4	1
chr8	3511036	3511051	0	92	62	1	1
chr8	3511218	3511232	0	127	27	1	1
chr8	3511897	3511922	4	99	51	3	1
chr8	3513183	3513210	10	64	80	5	1
chr8	3518115	3518142	11	67	76	5	1
chr8	3520563	3520576	1	85	68	2	1
chr8	3520718	3520737	0	148	6	1	1
chr8	3520822	3520839	5	143	6	2	1
chr8	3523029	3523040	0	117	37	1	1
chr8	3525245	3525256	0	99	55	1	1
chr8	3525273	3525302	3	54	97	3	1
chr8	3528570	3528599	4	36	114	3	1
chr8	3528599	3528640	7	36	111	4	1
chr8	3530765	3530776	0	127	27	1	1
chr8	3530782	3530797	0	131	23	1	1
chr8	3531400	3531411	0	126	28	1	1
chr8	3533248	3533259	0	142	12	1	1
chr8	3534299	3534310	0	132	22	1	1
chr8	3538241	3538256	0	129	25	1	1
chr8	3538461	3538476	0	131	23	1	1
chr8	3539821	3539848	0	105	49	1	1
chr8	3540583	3540597	0	101	53	1	1
chr8	3542598	3542613	0	118	36	1	1
chr8	3542818	3542842	0	90	64	1	1
chr8	3547053	3547068	0	75	79	1	1
chr8	3551697	3551720	1	64	89	2	1
chr8	3551891	3551915	1	87	66	2	1
chr8	3558766	3558777	0	127	27	1	1
chr8	3559173	3559184	0	122	32	1	1
chr8	3559745	3559768	2	57	95	2	1
chr8	3560872	3560919	1	26	127	2	1
chr8	3561290	3561305	0	134	20	1	1
chr8	3561948	3561987	5	99	50	5	1
chr8	3562444	3562495	0	37	117	3	3
chr8	3563710	3563721	0	113	41	1	1
chr8	3564292	3564307	2	108	44	3	1
chr8	3564330	3564341	0	43	111	1	1
chr8	3564395	3564436	2	6	146	2	1
chr8	3564541	3564568	6	45	103	4	1
chr8	3565505	3565516	0	128	26	1	1
chr8	3566435	3566492	0	0	154	0	0
chr8	3568287	3568302	0	55	99	1	1
chr8	3568336	3568371	1	53	100	2	1
chr8	3569471	3569510	0	0	154	0	0
chr8	3569686	3569697	0	144	10	1	1
chr8	3570762	3570773	0	58	96	1	1
chr8	3572090	3572103	0	133	21	1	1
chr8	3572706	3572737	5	60	89	4	1
chr8	3572942	3572957	0	62	92	1	1
chr8	3574319	3574348	17	26	111	4	1
chr8	3575566	3575577	1	143	10	2	1
chr8	3577513	3577527	0	118	36	1	1
chr8	3580375	3580392	0	154	0	1	1
chr8	3581411	3581432	2	93	59	3	1
chr8	3581637	3581668	0	136	18	1	1
chr8	3582029	3582048	0	87	67	1	1
chr8	3583492	3583515	0	152	2	1	1
chr8	3585519	3585530	0	146	8	1	1
chr8	3586221	3586236	0	134	20	1	1
chr8	3586428	3586441	7	99	48	3	1
chr8	3587375	3587386	9	86	59	3	1
chr8	3587387	3587428	8	29	117	3	1
chr8	3587733	3587752	0	116	38	1	1
chr8	3588521	3588562	2	19	133	3	1
chr8	3589044	3589055	1	120	33	2	1
chr8	3589130	3589141	0	144	10	1	1
chr8	3590370	3590427	0	0	154	0	0
chr8	3590593	3590616	1	147	6	2	1
chr8	3592274	3592285	0	120	34	1	1
chr8	3594390	3594421	3	54	97	3	1
chr8	3597690	3597703	0	139	15	1	1
chr8	3601194	3601238	1	65	88	3	2
chr8	3602907	3602926	0	129	25	1	1
chr8	3605630	3605641	0	144	10	1	1
chr8	3607316	3607327	0	129	25	1	1
chr8	3608170	3608184	0	135	19	1	1
chr8	3613297	3613314	0	133	21	1	1
chr8	3614701	3614712	0	120	34	1	1
chr8	3616471	3616482	0	118	36	1	1
chr8	3617295	3617306	0	65	89	1	1
chr8	3619421	3619432	0	143	11	1	1
chr8	3622138	3622149	1	137	16	2	1
chr8	3623186	3623197	0	141	13	1	1
chr8	3623758	3623773	0	119	35	1	1
chr8	3624721	3624762	9	32	113	4	1
chr8	3625987	3625998	0	138	16	1	1
chr8	3626972	3626983	0	151	3	1	1
chr8	3627849	3627860	0	138	16	1	1
chr8	3629726	3629769	34	36	84	5	1
chr8	3630239	3630250	0	144	10	1	1
chr8	3630325	3630342	3	121	30	3	1
chr8	3631018	3631029	1	129	24	2	1
chr8	3634727	3634738	0	137	17	1	1
chr8	3637801	3637815	0	115	39	1	1
chr8	3638868	3638887	0	145	9	1	1
chr8	3640549	3640564	1	117	36	2	1
chr8	3643599	3643610	0	127	27	1	1
chr8	3645697	3645708	0	123	31	1	1
chr8	3648802	3648813	0	148	6	1	1
chr8	3651117	3651128	0	130	24	1	1
chr8	3651733	3651802	0	0	154	0	0
chr8	3655126	3655167	2	129	23	3	1
chr8	3658239	3658278	1	28	125	2	1
chr8	3660123	3660137	0	129	25	1	1
chr8	3660325	3660336	0	140	14	1	1
chr8	3661269	3661292	1	149	4	2	1
chr8	3662637	3662706	5	35	114	7	2
chr8	3664677	3664688	0	140	14	1	1
chr8	3665329	3665343	0	115	39	1	1
chr8	3666437	3666448	0	151	3	1	1
chr8	3670053	3670072	0	143	11	1	1
chr8	3670134	3670149	2	124	28	2	1
chr8	3675105	3675148	5	13	136	4	1
chr8	3675681	3675692	0	144	10	1	1
chr8	3676070	3676081	0	105	49	1	1
chr8	3677682	3677697	0	98	56	1	1
chr8	3677885	3677896	0	92	62	1	1
chr8	3680459	3680473	0	124	30	1	1
chr8	3684635	3684649	1	145	8	2	1
chr8	3684789	3684803	0	141	13	1	1
chr8	3689497	3689508	0	147	7	1	1
chr8	3692548	3692571	0	151	3	1	1
chr8	3692641	3692660	0	151	3	1	1
chr8	3693087	3693101	0	143	11	1	1
chr8	3694837	3694894	0	0	154	0	0
chr8	3695330	3695341	0	132	22	1	1
chr8	3695685	3695698	1	108	45	2	1
chr8	3698557	3698568	1	137	16	2	1
chr8	3699597	3699608	0	151	3	1	1
chr8	3699915	3699928	1	130	23	2	1
chr8	3700500	3700514	0	154	0	1	1
chr8	3701524	3701535	0	132	22	1	1
chr8	3702072	3702087	0	127	27	1	1
chr8	3704641	3704674	1	2	151	2	1
chr8	3704700	3704749	7	15	132	6	1
chr8	3705612	3705657	4	14	136	4	2
chr8	3706082	3706099	2	134	18	2	1
chr8	3709406	3709429	0	150	4	1	1
chr8	3712442	3712453	0	143	11	1	1
chr8	3713444	3713457	0	150	4	1	1
chr8	3720645	3720656	0	151	3	1	1
chr8	3720712	3720727	0	143	11	1	1
chr8	3721034	3721045	0	150	4	1	1
chr8	3722655	3722666	0	148	6	1	1
chr8	3725499	3725513	0	149	5	1	1
chr8	3726247	3726318	2	4	148	4	2
chr8	3727551	3727570	0	139	15	1	1
chr8	3729970	3729981	0	113	41	1	1
chr8	3730995	3731006	0	146	8	1	1
chr8	3732574	3732585	2	69	83	2	1
chr8	3732591	3732602	0	152	2	1	1
chr8	3732686	3732711	4	121	29	4	1
chr8	3732942	3732959	0	146	8	1	1
chr8	3733920	3733934	0	147	7	1	1
chr8	3734113	3734156	8	24	122	6	2
chr8	3734432	3734467	2	67	85	2	1
chr8	3734879	3734922	10	36	108	3	1
chr8	3735926	3735957	3	101	50	3	1
chr8	3736168	3736179	0	110	44	1	1
chr8	3736353	3736400	7	106	41	5	3
chr8	3737969	3738010	7	57	90	4	1
chr8	3742534	3742545	0	106	48	1	1
chr8	3743071	3743088	0	96	58	1	1
chr8	3744704	3744735	7	80	67	3	1
chr8	3762764	3762778	0	149	5	1	1
chr8	3769705	3769719	0	125	29	1	1
chr8	3787177	3787192	0	148	6	1	1
chr8	3791513	3791532	2	125	27	3	1
chr8	3794488	3794499	0	76	78	1	1
chr8	3794995	3795022	1	127	26	2	1
chr8	3795443	3795466	0	118	36	1	1
chr8	3797612	3797629	0	14	140	1	1
chr8	3807755	3807766	0	132	22	1	1
chr8	3816146	3816187	23	14	117	4	1
chr8	3816188	3816221	27	53	74	6	1
chr8	3816369	3816380	0	153	1	1	1
chr8	3823723	3823734	0	49	105	1	1
chr8	3829384	3829417	3	53	98	4	1
chr8	3843136	3843153	0	150	4	1	1
chr8	3845133	3845147	0	148	6	1	1
chr8	3855058	3855072	0	145	9	1	1
chr8	3855076	3855117	8	31	115	4	1
chr8	3855350	3855391	13	26	115	4	1
chr8	3855559	3855596	11	17	126	5	1
chr8	3855696	3855723	2	69	83	2	1
chr8	3856929	3856940	0	150	4	1	1
chr8	3857516	3857547	0	140	14	1	1
chr8	3857550	3857597	5	15	134	3	1
chr8	3860377	3860388	0	146	8	1	1
chr8	3860449	3860460	0	141	13	1	1
chr8	3863441	3863452	0	152	2	1	1
chr8	3866323	3866352	0	147	7	1	1
chr8	3867326	3867349	0	149	5	1	1
chr8	3872934	3872969	8	46	100	6	3
chr8	3875566	3875577	0	144	10	1	1
chr8	3877723	3877737	0	151	3	1	1
chr8	3878119	3878136	0	145	9	1	1
chr8	3880258	3880269	0	131	23	1	1
chr8	3880302	3880315	0	131	23	1	1
chr8	3880934	3880949	0	149	5	1	1
chr8	3881340	3881363	4	116	34	4	1
chr8	3888766	3888777	0	47	107	1	1
chr8	3888849	3888860	0	90	64	1	1
chr8	3888918	3888929	31	55	68	3	1
chr8	3897401	3897412	0	153	1	1	1
chr8	3901373	3901384	0	112	42	1	1
chr8	3901472	3901483	0	122	32	1	1
chr8	3907051	3907064	0	129	25	1	1
chr8	3907236	3907247	0	40	114	1	1
chr8	3914896	3914907	0	124	30	1	1
chr8	3915867	3915906	0	151	3	1	1
chr8	3919042	3919106	2	42	110	5	3
chr8	3926977	3926996	0	141	13	1	1
chr8	3933588	3933599	0	149	5	1	1
chr8	3933639	3933682	5	46	103	3	1
chr8	3935120	3935131	0	135	19	1	1
chr8	3935321	3935356	2	130	22	4	2
chr8	3936733	3936744	0	134	20	1	1
chr8	3937607	3937657	8	81	65	3	1
chr8	3939221	3939260	8	49	97	4	1
chr8	3944698	3944709	0	152	2	1	1
chr8	3945369	3945382	0	138	16	1	1
chr8	3953662	3953700	5	67	82	4	1
chr8	3955849	3955868	2	143	9	3	1
chr8	3957269	3957280	0	149	5	1	1
chr8	3958204	3958259	2	0	152	1	0
chr8	3958726	3958737	1	137	16	2	1
chr8	3960274	3960289	0	94	60	1	1
chr8	3961903	3961926	0	152	2	1	1
chr8	3965619	3965638	0	134	20	1	1
chr8	3966608	3966657	13	20	121	4	1
chr8	3967569	3967592	3	111	40	2	1
chr8	3968275	3968290	1	127	26	2	1
chr8	3968342	3968373	0	89	65	1	1
chr8	3970567	3970578	0	145	9	1	1
chr8	3971792	3971835	13	32	109	3	1
chr8	3993945	3993962	0	148	6	1	1
chr8	3997573	3997604	7	50	97	3	1
chr8	4000700	4000711	1	145	8	2	1
chr8	4002901	4002912	0	144	10	1	1
chr8	4006088	4006105	1	146	7	2	1
chr8	4006263	4006278	1	142	11	2	1
chr8	4012420	4012431	0	82	72	1	1
chr8	4017523	4017566	8	38	108	4	2
chr8	4018019	4018044	11	58	85	5	1
chr8	4018044	4018069	6	23	125	4	1
chr8	4019172	4019183	0	153	1	1	1
chr8	4019504	4019531	4	95	55	3	1
chr8	4019798	4019829	6	84	64	4	2
chr8	4024801	4024814	4	15	135	5	1
chr8	4024817	4024858	0	1	153	1	1
chr8	4029553	4029567	0	149	5	1	1
chr8	4034029	4034040	0	142	12	1	1
chr8	4041066	4041089	0	147	7	1	1
chr8	4043974	4043998	0	150	4	1	1
chr8	4044068	4044089	3	66	85	3	1
chr8	4044089	4044102	2	132	20	3	1
chr8	4048280	4048299	0	120	34	1	1
chr8	4055802	4055841	15	60	79	4	1
chr8	4055871	4055902	7	98	49	4	1
chr8	4056099	4056130	7	99	48	5	1
chr8	4056787	4056798	0	149	5	1	1
chr8	4058195	4058236	5	59	90	3	1
chr8	4058451	4058486	0	148	6	1	1
chr8	4065969	4065988	0	142	12	1	1
chr8	4067208	4067219	0	136	18	1	1
chr8	4067545	4067592	9	104	41	5	3
chr8	4071330	4071349	0	143	11	1	1
chr8	4071980	4071991	0	136	18	1	1
chr8	4095524	4095538	0	115	39	1	1
chr8	4100727	4100756	1	115	38	2	1
chr8	4102648	4102659	0	148	6	1	1
chr8	4105641	4105661	0	142	12	1	1
chr8	4106235	4106246	0	103	51	1	1
chr8	4107224	4107235	0	148	6	1	1
chr8	4107237	4107251	0	146	8	1	1
chr8	4108155	4108226	0	0	154	0	0
chr8	4111247	4111258	0	154	0	1	1
chr8	4112046	4112129	1	53	100	2	1
chr8	4113683	4113702	0	27	127	1	1
chr8	4113783	4113854	14	6	134	4	1
chr8	4116802	4116859	9	1	144	5	1
chr8	4116859	4116882	3	83	68	4	1
chr8	4118809	4118850	7	54	93	3	1
chr8	4124426	4124437	0	148	6	1	1
chr8	4130264	4130283	0	138	16	1	1
chr8	4130626	4130677	4	8	142	3	1
chr8	4131287	4131302	0	143	11	1	1
chr8	4132057	4132071	0	147	7	1	1
chr8	4134822	4134842	0	143	11	1	1
chr8	4140063	4140162	0	0	154	0	0
chr8	4140799	4140810	1	37	116	2	1
chr8	4141967	4141978	0	49	105	1	1
chr8	4149520	4149531	0	144	10	1	1
chr8	4149823	4149838	0	153	1	1	1
chr8	4153885	4153896	1	115	38	2	1
chr8	4154350	4154361	0	149	5	1	1
chr8	4154612	4154629	0	145	9	1	1
chr8	4155717	4155748	0	144	10	1	1
chr8	4156053	4156064	0	118	36	1	1
chr8	4156176	4156195	0	105	49	1	1
chr8	4156885	4156899	0	148	6	1	1
chr8	4159792	4159829	10	53	91	4	1
chr8	4160341	4160358	0	151	3	1	1
chr8	4160963	4160986	6	98	50	3	1
chr8	4161280	4161295	0	152	2	1	1
chr8	4161587	4161604	0	120	34	1	1
chr8	4162486	4162499	1	138	15	2	1
chr8	4164034	4164053	0	23	131	1	1
chr8	4164553	4164567	0	95	59	1	1
chr8	4164991	4165010	1	132	21	2	1
chr8	4165662	4165677	1	137	16	2	1
chr8	4165762	4165781	0	98	56	1	1
chr8	4167096	4167107	13	38	103	3	1
chr8	4167136	4167150	0	120	34	1	1
chr8	4167682	4167711	10	12	132	5	1
chr8	4167711	4167742	5	44	105	3	1
chr8	4169749	4169772	0	137	17	1	1
chr8	4172219	4172234	1	108	45	2	1
chr8	4172981	4172992	0	133	21	1	1
chr8	4173504	4173515	0	127	27	1	1
chr8	4174017	4174031	0	153	1	1	1
chr8	4175925	4175954	9	89	56	4	1
chr8	4177766	4177777	0	146	8	1	1
chr8	4177998	4178017	0	58	96	1	1
chr8	4178336	4178350	0	127	27	1	1
chr8	4180315	4180332	0	150	4	1	1
chr8	4180759	4180798	5	42	107	5	1
chr8	4194275	4194290	0	142	12	1	1
chr8	4195056	4195071	0	148	6	1	1
