chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr4	3299121	3299132	0	150	4	1	1
chr4	3300116	3300205	0	0	154	0	0
chr4	3300509	3300532	5	61	88	3	2
chr4	3305384	3305427	5	45	104	4	2
chr4	3310811	3310824	1	143	10	2	1
chr4	3318398	3318409	0	106	48	1	1
chr4	3320502	3320513	0	84	70	1	1
chr4	3331864	3331875	0	149	5	1	1
chr4	3345017	3345068	1	2	151	3	2
chr4	3355213	3355228	0	150	4	1	1
chr4	3372220	3372247	8	143	3	5	3
chr4	3380795	3380806	0	88	66	1	1
chr4	3382449	3382464	0	135	19	1	1
chr4	3382751	3382790	6	88	60	4	2
chr4	3384239	3384276	19	15	120	6	1
chr4	3384276	3384303	2	30	122	3	1
chr4	3384303	3384334	7	18	129	5	1
chr4	3406859	3406873	0	106	48	1	1
chr4	3410551	3410564	0	142	12	1	1
chr4	3411953	3412012	0	0	154	0	0
chr4	3412196	3412265	0	2	152	1	1
chr4	3413579	3413590	0	154	0	1	1
chr4	3416567	3416610	6	1	147	5	1
chr4	3416613	3416677	6	6	142	7	2
chr4	3417751	3417762	0	137	17	1	1
chr4	3419207	3419218	3	103	48	2	1
chr4	3419232	3419281	5	3	146	4	1
chr4	3419521	3419535	0	147	7	1	1
chr4	3419721	3419735	2	49	103	2	1
chr4	3419766	3419777	0	141	13	1	1
chr4	3419839	3419854	1	133	20	2	1
chr4	3420593	3420607	0	154	0	1	1
chr4	3420612	3420626	0	153	1	1	1
chr4	3420761	3420781	0	74	80	1	1
chr4	3420911	3420956	11	89	54	6	2
chr4	3424042	3424056	0	154	0	1	1
chr4	3424063	3424074	0	153	1	1	1
chr4	3424447	3424460	40	61	53	7	2
chr4	3425988	3426027	1	3	150	2	1
chr4	3426635	3426646	0	113	41	1	1
chr4	3432171	3432182	0	152	2	1	1
chr4	3432495	3432506	0	147	7	1	1
chr4	3434347	3434370	0	134	20	1	1
chr4	3436633	3436644	2	148	4	2	1
chr4	3437148	3437163	0	114	40	1	1
chr4	3437181	3437192	0	128	26	1	1
chr4	3437390	3437421	7	136	11	3	2
chr4	3441553	3441596	2	48	104	3	1
chr4	3451009	3451036	0	10	144	1	1
chr4	3451426	3451445	0	89	65	1	1
chr4	3453751	3453786	7	116	31	5	3
chr4	3454601	3454612	0	45	109	1	1
chr4	3455731	3455742	0	152	2	1	1
chr4	3457743	3457814	4	71	79	4	2
chr4	3465797	3465808	0	150	4	1	1
chr4	3466292	3466307	0	149	5	1	1
chr4	3469055	3469098	3	11	140	3	1
chr4	3469127	3469168	4	0	150	3	0
chr4	3479199	3479230	1	120	33	2	1
chr4	3481650	3481661	0	145	9	1	1
chr4	3487503	3487514	0	149	5	1	1
chr4	3489491	3489520	9	116	29	5	2
chr4	3495367	3495422	2	0	152	1	0
chr4	3499474	3499488	0	147	7	1	1
chr4	3501139	3501156	23	46	85	7	1
chr4	3503478	3503489	73	66	15	4	1
chr4	3503508	3503539	7	124	23	5	3
chr4	3504702	3504729	0	69	85	1	1
chr4	3506405	3506416	0	138	16	1	1
chr4	3510017	3510028	0	124	30	1	1
chr4	3510602	3510613	0	76	78	1	1
chr4	3511199	3511214	2	124	28	2	1
chr4	3514462	3514473	0	139	15	1	1
chr4	3517569	3517580	0	124	30	1	1
chr4	3518408	3518422	0	142	12	1	1
chr4	3518430	3518441	0	54	100	1	1
chr4	3523004	3523015	0	126	28	1	1
chr4	3523765	3523776	0	132	22	1	1
chr4	3525321	3525338	5	123	26	3	2
chr4	3525381	3525412	6	141	7	3	2
chr4	3529648	3529667	0	152	2	1	1
chr4	3529972	3530013	35	20	99	6	1
chr4	3530127	3530138	0	143	11	1	1
chr4	3532143	3532154	0	69	85	1	1
chr4	3532247	3532292	2	2	150	3	1
chr4	3532867	3532878	0	152	2	1	1
chr4	3532918	3532931	0	144	10	1	1
chr4	3535547	3535564	0	143	11	1	1
chr4	3543902	3543961	1	26	127	2	1
chr4	3546363	3546374	0	136	18	1	1
chr4	3548336	3548395	4	90	60	5	3
chr4	3548427	3548444	72	64	18	3	2
chr4	3548444	3548473	8	120	26	4	2
chr4	3552892	3552915	0	144	10	1	1
chr4	3553756	3553776	0	134	20	1	1
chr4	3553794	3553811	0	134	20	1	1
chr4	3554150	3554167	1	140	13	2	1
chr4	3555418	3555445	6	133	15	3	2
chr4	3556796	3556807	0	132	22	1	1
chr4	3559066	3559105	8	125	21	5	2
chr4	3563753	3563764	0	148	6	1	1
chr4	3563794	3563805	0	147	7	1	1
chr4	3568769	3568804	0	134	20	1	1
chr4	3568916	3568953	7	26	121	5	2
chr4	3568957	3568976	1	115	38	2	1
chr4	3574893	3574904	0	154	0	1	1
chr4	3579732	3579743	0	152	2	1	1
chr4	3583156	3583170	0	144	10	1	1
chr4	3583635	3583650	1	132	21	2	1
chr4	3584445	3584456	0	136	18	1	1
chr4	3584634	3584645	0	72	82	1	1
chr4	3588937	3588952	0	143	11	1	1
chr4	3594441	3594486	5	13	136	5	2
chr4	3595696	3595707	0	148	6	1	1
chr4	3595878	3595901	5	95	54	3	2
chr4	3597543	3597602	60	41	53	11	3
chr4	3602844	3602855	0	153	1	1	1
chr4	3603565	3603584	2	118	34	2	1
chr4	3604405	3604416	0	119	35	1	1
chr4	3606968	3606985	1	142	11	2	1
chr4	3608012	3608029	0	154	0	1	1
chr4	3609190	3609205	0	154	0	1	1
chr4	3613294	3613305	38	91	25	2	1
chr4	3613306	3613323	25	95	34	2	1
chr4	3620433	3620444	0	149	5	1	1
chr4	3620829	3620842	2	140	12	2	1
chr4	3623668	3623695	10	107	37	4	2
chr4	3624005	3624019	0	153	1	1	1
chr4	3628134	3628153	6	145	3	3	2
chr4	3630839	3630886	11	27	116	13	5
chr4	3633528	3633547	0	146	8	1	1
chr4	3634747	3634758	0	150	4	1	1
chr4	3638323	3638342	7	121	26	4	2
chr4	3642827	3642846	12	78	64	5	2
chr4	3643284	3643313	6	32	116	5	1
chr4	3644085	3644102	0	133	21	1	1
chr4	3645173	3645184	0	148	6	1	1
chr4	3647127	3647141	0	147	7	1	1
chr4	3647496	3647507	1	141	12	2	1
chr4	3649063	3649076	0	148	6	1	1
chr4	3656050	3656061	0	144	10	1	1
chr4	3657704	3657715	0	148	6	1	1
chr4	3658696	3658709	28	50	76	3	1
chr4	3659647	3659658	0	144	10	1	1
chr4	3661446	3661523	49	3	102	29	1
chr4	3661612	3661723	81	1	72	19	1
chr4	3661819	3661866	4	63	87	4	2
chr4	3662973	3662986	0	86	68	1	1
chr4	3663165	3663179	7	123	24	4	2
chr4	3664619	3664633	0	141	13	1	1
chr4	3665085	3665116	6	145	3	3	2
chr4	3668193	3668204	0	127	27	1	1
chr4	3669187	3669258	6	8	140	4	1
chr4	3672185	3672230	1	0	153	1	0
chr4	3679163	3679183	0	51	103	1	1
chr4	3680983	3680998	0	152	2	1	1
chr4	3683239	3683254	0	149	5	1	1
chr4	3683260	3683271	0	148	6	1	1
chr4	3684013	3684040	13	63	78	9	2
chr4	3684541	3684556	0	131	23	1	1
chr4	3684992	3685012	47	68	39	5	1
chr4	3685757	3685772	0	139	15	1	1
chr4	3690530	3690563	8	90	56	4	2
chr4	3693174	3693185	0	152	2	1	1
chr4	3693201	3693212	0	151	3	1	1
chr4	3693798	3693811	20	51	83	5	2
chr4	3700890	3700901	0	101	53	1	1
chr4	3701178	3701221	59	10	85	11	1
chr4	3701222	3701249	18	49	87	9	1
chr4	3701805	3701824	6	135	13	3	2
chr4	3701832	3701847	0	120	34	1	1
chr4	3706294	3706305	0	148	6	1	1
chr4	3711153	3711164	0	129	25	1	1
chr4	3711626	3711637	0	147	7	1	1
chr4	3714006	3714032	0	148	6	1	1
chr4	3715617	3715628	0	128	26	1	1
chr4	3716222	3716233	0	152	2	1	1
chr4	3717078	3717089	0	142	12	1	1
chr4	3717468	3717519	5	12	137	6	1
chr4	3717524	3717575	5	0	149	5	0
chr4	3720763	3720774	0	124	30	1	1
chr4	3721983	3721998	0	93	61	1	1
chr4	3726739	3726750	0	142	12	1	1
chr4	3729321	3729336	1	147	6	2	1
chr4	3730989	3731000	24	61	69	4	3
chr4	3731746	3731757	0	143	11	1	1
chr4	3735688	3735711	0	145	9	1	1
chr4	3736825	3736839	0	117	37	1	1
chr4	3737673	3737686	1	125	28	2	1
chr4	3740693	3740707	0	112	42	1	1
chr4	3743918	3743935	8	125	21	4	2
chr4	3744875	3744886	0	125	29	1	1
chr4	3748493	3748504	0	142	12	1	1
chr4	3750209	3750228	7	141	6	4	2
chr4	3751529	3751568	11	102	41	8	4
chr4	3753921	3753932	28	17	109	7	2
chr4	3755823	3755837	0	141	13	1	1
chr4	3759878	3759933	1	30	123	2	1
chr4	3765787	3765811	1	87	66	2	1
chr4	3767232	3767243	0	149	5	1	1
chr4	3772421	3772438	7	120	27	4	2
chr4	3774377	3774388	0	133	21	1	1
chr4	3774618	3774629	0	148	6	1	1
chr4	3774633	3774652	0	147	7	1	1
chr4	3775032	3775045	6	132	16	3	2
chr4	3777260	3777285	10	76	68	7	2
chr4	3778745	3778760	0	149	5	1	1
chr4	3780004	3780015	0	148	6	1	1
chr4	3784499	3784518	4	18	132	3	1
chr4	3784740	3784751	0	150	4	1	1
chr4	3784767	3784778	0	141	13	1	1
chr4	3784952	3784963	0	133	21	1	1
chr4	3785186	3785233	3	41	110	3	2
chr4	3789038	3789053	0	124	30	1	1
chr4	3792059	3792080	10	111	33	5	2
chr4	3793801	3793822	7	104	43	5	2
chr4	3793879	3793890	6	82	66	3	2
chr4	3801319	3801333	0	42	112	1	1
chr4	3801477	3801491	0	47	107	1	1
chr4	3803722	3803742	13	129	12	5	2
chr4	3804259	3804279	0	110	44	1	1
chr4	3805614	3805643	17	54	83	8	2
chr4	3805869	3805913	0	0	154	0	0
chr4	3805977	3805988	0	24	130	1	1
chr4	3811477	3811526	33	9	112	7	2
chr4	3811941	3811952	0	147	7	1	1
chr4	3812263	3812282	4	30	120	3	1
chr4	3814844	3814855	0	132	22	1	1
chr4	3814936	3814950	0	121	33	1	1
chr4	3815176	3815207	1	44	109	3	2
chr4	3818348	3818363	1	135	18	2	1
chr4	3820762	3820773	0	135	19	1	1
chr4	3821086	3821097	0	78	76	1	1
chr4	3821528	3821575	9	23	122	6	2
chr4	3822005	3822046	2	23	129	3	2
chr4	3823057	3823068	0	153	1	1	1
chr4	3823741	3823770	0	139	15	1	1
chr4	3826560	3826571	0	119	35	1	1
chr4	3834136	3834150	0	142	12	1	1
chr4	3836135	3836148	6	18	130	5	1
chr4	3837113	3837136	6	137	11	3	2
chr4	3837501	3837515	0	153	1	1	1
chr4	3838224	3838263	7	133	14	3	2
chr4	3838631	3838642	0	143	11	1	1
chr4	3839303	3839322	9	105	40	6	2
chr4	3841702	3841713	0	150	4	1	1
chr4	3842265	3842302	12	23	119	9	4
chr4	3843483	3843494	0	142	12	1	1
chr4	3844063	3844074	0	147	7	1	1
chr4	3845320	3845365	14	50	90	9	2
chr4	3846987	3846998	0	146	8	1	1
chr4	3848942	3848953	0	154	0	1	1
chr4	3850487	3850570	44	10	100	26	2
chr4	3850938	3850949	0	153	1	1	1
chr4	3854353	3854380	6	119	29	4	2
chr4	3857886	3857900	0	148	6	1	1
chr4	3858262	3858276	0	128	26	1	1
chr4	3858365	3858376	0	138	16	1	1
chr4	3859391	3859406	0	142	12	1	1
chr4	3860763	3860786	2	131	21	2	1
chr4	3862797	3862811	0	153	1	1	1
chr4	3865562	3865573	0	154	0	1	1
chr4	3867452	3867483	3	92	59	3	1
chr4	3867712	3867727	0	152	2	1	1
chr4	3878765	3878808	4	105	45	6	4
chr4	3879081	3879095	0	153	1	1	1
chr4	3881758	3881772	0	154	0	1	1
chr4	3881960	3881971	0	154	0	1	1
chr4	3882391	3882402	0	143	11	1	1
chr4	3882600	3882611	0	65	89	1	1
chr4	3884537	3884548	0	150	4	1	1
chr4	3885417	3885448	4	84	66	3	1
chr4	3887001	3887048	12	87	55	6	3
chr4	3893320	3893355	121	3	30	5	1
chr4	3902187	3902198	0	148	6	1	1
chr4	3904969	3904980	0	151	3	1	1
chr4	3909026	3909045	0	133	21	1	1
chr4	3909845	3909856	0	144	10	1	1
chr4	3910814	3910825	0	145	9	1	1
chr4	3914506	3914517	0	153	1	1	1
chr4	3917234	3917245	0	148	6	1	1
chr4	3922902	3922913	0	152	2	1	1
chr4	3927468	3927507	8	125	21	4	2
chr4	3927855	3927900	6	9	139	5	2
chr4	3929294	3929325	8	67	79	3	1
chr4	3929325	3929350	5	127	22	3	1
chr4	3932736	3932751	0	128	26	1	1
chr4	3937256	3937267	0	135	19	1	1
chr4	3937866	3937886	1	143	10	2	1
chr4	3938979	3938990	0	154	0	1	1
chr4	3945284	3945295	0	131	23	1	1
chr4	3948363	3948377	0	148	6	1	1
chr4	3952041	3952098	1	0	153	1	0
chr4	3956962	3956976	0	144	10	1	1
chr4	3960278	3960289	3	118	33	3	1
chr4	3967454	3967474	0	154	0	1	1
chr4	3968888	3968899	0	92	62	1	1
chr4	3968901	3968928	0	150	4	1	1
chr4	3969036	3969061	8	88	58	3	1
chr4	3969835	3969850	0	136	18	1	1
chr4	3969879	3969946	14	8	132	7	2
chr4	3969946	3969969	6	89	59	4	1
chr4	3972251	3972262	0	149	5	1	1
chr4	3972613	3972658	6	12	136	6	2
chr4	3980398	3980437	3	2	149	2	1
chr4	3989270	3989317	3	118	33	4	2
chr4	3990838	3990849	0	149	5	1	1
chr4	3995817	3995864	7	14	133	5	1
chr4	3995970	3995981	0	65	89	1	1
chr4	3995992	3996003	0	71	83	1	1
chr4	4004722	4004797	8	23	123	6	3
chr4	4004856	4004881	8	82	64	4	1
chr4	4005316	4005327	0	148	6	1	1
chr4	4010120	4010169	1	133	20	2	1
chr4	4010638	4010649	0	151	3	1	1
chr4	4011202	4011219	0	149	5	1	1
chr4	4011674	4011717	5	47	102	3	1
chr4	4011745	4011756	0	29	125	1	1
chr4	4025712	4025723	0	150	4	1	1
chr4	4026235	4026246	0	153	1	1	1
chr4	4036129	4036140	0	119	35	1	1
chr4	4037865	4037900	7	134	13	4	3
chr4	4040740	4040751	0	130	24	1	1
chr4	4047218	4047229	0	130	24	1	1
chr4	4054199	4054210	0	142	12	1	1
chr4	4056569	4056580	0	120	34	1	1
chr4	4060806	4060817	0	151	3	1	1
chr4	4061914	4061925	0	85	69	1	1
chr4	4063346	4063357	0	152	2	1	1
chr4	4064073	4064084	0	129	25	1	1
chr4	4065771	4065785	0	145	9	1	1
chr4	4065884	4065905	17	71	66	8	2
chr4	4071395	4071426	10	77	67	5	2
chr4	4072907	4072921	0	138	16	1	1
chr4	4073171	4073182	0	141	13	1	1
chr4	4074367	4074378	0	151	3	1	1
chr4	4076899	4076910	0	150	4	1	1
chr4	4080133	4080168	8	113	33	6	2
chr4	4080578	4080589	0	149	5	1	1
chr4	4086173	4086187	0	129	25	1	1
chr4	4089275	4089286	0	137	17	1	1
chr4	4089308	4089323	0	142	12	1	1
chr4	4090518	4090601	61	2	91	24	1
chr4	4097345	4097356	0	152	2	1	1
chr4	4097928	4097948	0	121	33	1	1
chr4	4101604	4101619	0	151	3	1	1
chr4	4104647	4104660	1	82	71	2	1
chr4	4111177	4111188	0	138	16	1	1
chr4	4111859	4111870	0	146	8	1	1
chr4	4115737	4115748	0	150	4	1	1
chr4	4115814	4115828	0	152	2	1	1
chr4	4121364	4121375	0	147	7	1	1
chr4	4129250	4129265	0	152	2	1	1
chr4	4135712	4135725	0	69	85	1	1
chr4	4138698	4138709	0	136	18	1	1
chr4	4139557	4139606	4	1	149	4	1
chr4	4140046	4140097	3	0	151	3	0
chr4	4140810	4140821	0	66	88	1	1
chr4	4140826	4140873	1	5	148	3	2
chr4	4147036	4147061	4	67	83	4	1
chr4	4156206	4156259	9	5	140	6	2
chr4	4158466	4158479	0	136	18	1	1
chr4	4161044	4161055	0	114	40	1	1
chr4	4171485	4171496	0	111	43	1	1
chr4	4175469	4175480	0	147	7	1	1
chr4	4176277	4176297	0	131	23	1	1
chr4	4176324	4176403	16	50	88	9	3
chr4	4177011	4177025	0	35	119	1	1
chr4	4177891	4177906	0	84	70	1	1
chr4	4181500	4181511	0	146	8	1	1
chr4	4182070	4182097	3	58	93	4	1
chr4	4182412	4182476	0	4	150	1	1
chr4	4183470	4183541	14	35	105	7	3
chr4	4186338	4186352	0	141	13	1	1
chr4	4186688	4186711	9	68	77	6	2
chr4	4188058	4188085	1	147	6	2	1
chr4	4190619	4190656	7	72	75	4	1
chr4	4197764	4197775	0	107	47	1	1
chr4	4199139	4199156	0	142	12	1	1
chr4	4205879	4205899	0	153	1	1	1
chr4	4208202	4208255	0	0	154	0	0
chr4	4208256	4208291	0	1	153	1	1
chr4	4209582	4209637	11	76	67	5	3
chr4	4211225	4211244	1	148	5	2	1
chr4	4213391	4213402	0	150	4	1	1
chr4	4213981	4214022	13	30	111	3	1
chr4	4215590	4215617	0	151	3	1	1
chr4	4216227	4216238	0	141	13	1	1
chr4	4223347	4223361	0	142	12	1	1
chr4	4223649	4223660	0	64	90	1	1
chr4	4233119	4233138	0	68	86	1	1
chr4	4235987	4236001	0	138	16	1	1
chr4	4245177	4245188	0	154	0	1	1
chr4	4245215	4245226	0	153	1	1	1
chr4	4252056	4252069	0	153	1	1	1
chr4	4252090	4252101	0	154	0	1	1
chr4	4254400	4254415	0	144	10	1	1
chr4	4257964	4257989	3	69	82	3	2
chr4	4261792	4261806	0	141	13	1	1
chr4	4264264	4264275	0	153	1	1	1
chr4	4275127	4275138	0	98	56	1	1
chr4	4278920	4278931	0	125	29	1	1
chr4	4287566	4287607	10	66	78	8	3
chr4	4287748	4287759	0	153	1	1	1
chr4	4287811	4287822	0	152	2	1	1
chr4	4288496	4288507	0	149	5	1	1
chr4	4288560	4288571	0	146	8	1	1
chr4	4293698	4293709	0	135	19	1	1
chr4	4300872	4300886	1	137	16	2	1
chr4	4301177	4301236	0	1	153	1	1
chr4	4301237	4301282	11	3	140	5	2
chr4	4302902	4302913	0	140	14	1	1
chr4	4304621	4304650	7	75	72	5	2
chr4	4315632	4315645	0	134	20	1	1
chr4	4316427	4316438	0	146	8	1	1
chr4	4316976	4316990	0	140	14	1	1
chr4	4320848	4320859	0	152	2	1	1
chr4	4322964	4322975	0	152	2	1	1
chr4	4324233	4324282	4	16	134	5	2
chr4	4327218	4327232	0	146	8	1	1
chr4	4328557	4328571	0	145	9	1	1
chr4	4328795	4328806	0	149	5	1	1
chr4	4329529	4329544	1	142	11	2	1
chr4	4330111	4330122	0	80	74	1	1
chr4	4335995	4336012	0	154	0	1	1
chr4	4337577	4337632	18	122	14	6	4
chr4	4342314	4342325	10	55	89	2	1
chr4	4342966	4343004	1	139	14	2	1
chr4	4355263	4355280	0	151	3	1	1
chr4	4357575	4357586	0	148	6	1	1
chr4	4361081	4361092	0	135	19	1	1
chr4	4363879	4363893	0	136	18	1	1
chr4	4365799	4365810	0	145	9	1	1
chr4	4367393	4367404	0	140	14	1	1
chr4	4367453	4367464	0	142	12	1	1
chr4	4384414	4384428	0	147	7	1	1
chr4	4385607	4385622	3	138	13	3	1
chr4	4387566	4387580	1	143	10	2	1
chr4	4388454	4388471	0	131	23	1	1
chr4	4396235	4396246	0	151	3	1	1
chr4	4396588	4396633	13	28	113	9	3
chr4	4399359	4399390	6	86	62	4	1
chr4	4400679	4400693	0	148	6	1	1
chr4	4408939	4408959	0	131	23	1	1
chr4	4409860	4409871	0	153	1	1	1
chr4	4413092	4413103	0	150	4	1	1
chr4	4413567	4413582	0	152	2	1	1
chr4	4417212	4417223	0	143	11	1	1
chr4	4417734	4417759	4	98	52	3	1
chr4	4421140	4421151	0	154	0	1	1
chr4	4425870	4425919	1	145	8	2	1
chr4	4430793	4430804	0	147	7	1	1
chr4	4434925	4434940	2	55	97	2	1
chr4	4434964	4434993	12	110	32	4	2
chr4	4437997	4438011	0	132	22	1	1
chr4	4439257	4439268	1	139	14	2	1
chr4	4442414	4442459	24	13	117	10	1
chr4	4442460	4442505	32	21	101	10	1
chr4	4445133	4445200	5	20	129	6	2
chr4	4446362	4446429	9	35	110	6	2
chr4	4448309	4448324	2	16	136	3	2
chr4	4448329	4448374	0	0	154	0	0
chr4	4450376	4450390	0	153	1	1	1
chr4	4452227	4452238	0	153	1	1	1
chr4	4457555	4457566	0	149	5	1	1
chr4	4460819	4460836	0	147	7	1	1
chr4	4467146	4467157	1	144	9	2	1
chr4	4467863	4467874	0	148	6	1	1
chr4	4469217	4469228	0	137	17	1	1
chr4	4469904	4469919	0	139	15	1	1
chr4	4470545	4470564	0	149	5	1	1
chr4	4471956	4471991	7	55	92	5	2
chr4	4472524	4472535	0	145	9	1	1
chr4	4479415	4479426	0	152	2	1	1
chr4	4481992	4482033	2	16	136	4	2
chr4	4483058	4483072	0	147	7	1	1
chr4	4483295	4483306	0	149	5	1	1
chr4	4484054	4484068	0	154	0	1	1
chr4	4484108	4484127	67	74	13	6	1
chr4	4484219	4484230	0	148	6	1	1
chr4	4487985	4488008	1	125	28	2	1
chr4	4491812	4491823	0	147	7	1	1
chr4	4500640	4500685	4	11	139	6	2
chr4	4502043	4502082	16	50	88	6	2
chr4	4502088	4502099	0	151	3	1	1
chr4	4506908	4506947	0	138	16	1	1
chr4	4508049	4508060	0	151	3	1	1
chr4	4509792	4509827	5	101	48	3	2
chr4	4517924	4517979	0	0	154	0	0
chr4	4522121	4522135	0	153	1	1	1
chr4	4525318	4525342	0	151	3	1	1
chr4	4525341	4525372	0	149	5	1	1
chr4	4529481	4529492	0	149	5	1	1
chr4	4530141	4530152	0	148	6	1	1
chr4	4532356	4532370	0	151	3	1	1
chr4	4534096	4534111	0	118	36	1	1
chr4	4534754	4534765	1	93	60	2	1
chr4	4535878	4535893	0	141	13	1	1
chr4	4537646	4537669	0	154	0	1	1
chr4	4537707	4537730	0	153	1	1	1
chr4	4538555	4538578	0	115	39	1	1
chr4	4540207	4540218	0	149	5	1	1
chr4	4547237	4547292	71	7	76	5	1
chr4	4547323	4547378	13	25	116	4	2
chr4	4552488	4552499	0	145	9	1	1
chr4	4557187	4557198	0	153	1	1	1
chr4	4565900	4565933	7	23	124	5	2
chr4	4569485	4569499	0	137	17	1	1
chr4	4572265	4572296	17	58	79	9	2
chr4	4572855	4572874	1	114	39	2	1
chr4	4574687	4574751	13	83	58	7	2
chr4	4575558	4575577	1	121	32	2	1
chr4	4576017	4576066	7	134	13	4	2
chr4	4577062	4577091	10	93	51	5	2
chr4	4581947	4581958	0	134	20	1	1
chr4	4587778	4587789	0	154	0	1	1
chr4	4588005	4588050	6	33	115	4	1
chr4	4588852	4588863	0	151	3	1	1
chr4	4588992	4589021	6	127	21	2	1
chr4	4596614	4596625	0	153	1	1	1
chr4	4604870	4604935	0	0	154	0	0
chr4	4604951	4604971	0	125	29	1	1
chr4	4607492	4607506	0	151	3	1	1
chr4	4611096	4611107	0	150	4	1	1
chr4	4611251	4611262	0	147	7	1	1
chr4	4611269	4611284	0	142	12	1	1
chr4	4615903	4615918	0	154	0	1	1
chr4	4616725	4616736	0	142	12	1	1
chr4	4618020	4618034	0	130	24	1	1
chr4	4618143	4618154	0	140	14	1	1
chr4	4634019	4634030	0	148	6	1	1
chr4	4637059	4637073	1	110	43	2	1
chr4	4637241	4637300	22	36	96	6	2
chr4	4643359	4643404	9	13	132	5	1
chr4	4646019	4646042	1	146	7	2	1
chr4	4647912	4647923	0	136	18	1	1
chr4	4651011	4651050	12	8	134	8	3
chr4	4652344	4652388	12	88	54	2	1
chr4	4659134	4659178	26	74	54	2	1
chr4	4664806	4664820	0	128	26	1	1
chr4	4666886	4666900	0	150	4	1	1
chr4	4667709	4667760	7	87	60	4	1
chr4	4671421	4671432	0	152	2	1	1
chr4	4673945	4673956	0	147	7	1	1
chr4	4674435	4674494	13	106	35	6	3
chr4	4682078	4682089	1	147	6	2	1
chr4	4688120	4688135	0	142	12	1	1
chr4	4695007	4695024	0	91	63	1	1
chr4	4695277	4695300	0	153	1	1	1
chr4	4695831	4695874	5	34	115	4	1
chr4	4698367	4698384	0	135	19	1	1
chr4	4699952	4699969	0	136	18	1	1
chr4	4702934	4702975	0	0	154	0	0
chr4	4705403	4705414	0	153	1	1	1
chr4	4705563	4705627	4	31	119	6	2
