chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr7	3190460	3190479	1	52	101	2	1
chr7	3192058	3192069	0	124	30	1	1
chr7	3192330	3192341	0	79	75	1	1
chr7	3195004	3195047	2	12	140	3	1
chr7	3195355	3195366	0	63	91	1	1
chr7	3195537	3195556	5	58	91	3	2
chr7	3200024	3200039	0	133	21	1	1
chr7	3202083	3202100	0	109	45	1	1
chr7	3202580	3202591	0	110	44	1	1
chr7	3203074	3203088	0	31	123	1	1
chr7	3203218	3203229	0	77	77	1	1
chr7	3204324	3204338	0	120	34	1	1
chr7	3205696	3205707	0	116	38	1	1
chr7	3205991	3206042	7	3	144	3	2
chr7	3211223	3211270	5	51	98	5	2
chr7	3211426	3211441	0	88	66	1	1
chr7	3215707	3215718	45	68	41	3	1
chr7	3215719	3215746	6	99	49	6	3
chr7	3216795	3216836	4	19	131	3	2
chr7	3216923	3216946	6	114	34	5	2
chr7	3217307	3217394	2	1	151	3	1
chr7	3220268	3220279	0	132	22	1	1
chr7	3224282	3224293	0	44	110	1	1
chr7	3226593	3226604	0	110	44	1	1
chr7	3227730	3227744	0	47	107	1	1
chr7	3229556	3229575	1	73	80	2	1
chr7	3230318	3230329	0	107	47	1	1
chr7	3230802	3230817	0	105	49	1	1
chr7	3231530	3231541	0	21	133	1	1
chr7	3232028	3232039	0	79	75	1	1
chr7	3232456	3232488	0	12	142	1	1
chr7	3233353	3233372	0	150	4	1	1
chr7	3235496	3235507	0	64	90	1	1
chr7	3236414	3236437	1	32	121	3	2
chr7	3236657	3236671	0	118	36	1	1
chr7	3238363	3238374	0	151	3	1	1
chr7	3238846	3238885	13	10	131	5	2
chr7	3239061	3239114	0	0	154	0	0
chr7	3239262	3239301	6	96	52	3	2
chr7	3241566	3241604	8	42	104	6	3
chr7	3242165	3242176	15	47	92	4	2
chr7	3242188	3242231	4	60	90	5	3
chr7	3242730	3242744	0	96	58	1	1
chr7	3245216	3245235	5	62	87	3	2
chr7	3245999	3246010	0	138	16	1	1
chr7	3246688	3246699	1	141	12	2	1
chr7	3247503	3247514	0	147	7	1	1
chr7	3247777	3247788	0	102	52	1	1
chr7	3248803	3248817	0	120	34	1	1
chr7	3249041	3249076	50	32	72	5	2
chr7	3249076	3249105	4	71	79	4	1
chr7	3250233	3250244	0	119	35	1	1
chr7	3250363	3250374	0	141	13	1	1
chr7	3250661	3250688	0	153	1	1	1
chr7	3250797	3250808	0	154	0	1	1
chr7	3250827	3250856	0	151	3	1	1
chr7	3255385	3255414	0	91	63	1	1
chr7	3261377	3261444	33	9	112	2	1
chr7	3262352	3262363	0	79	75	1	1
chr7	3263312	3263335	0	115	39	1	1
chr7	3263688	3263699	0	102	52	1	1
chr7	3265863	3265894	3	36	115	3	2
chr7	3266893	3266904	0	131	23	1	1
chr7	3267305	3267328	0	103	51	1	1
chr7	3267736	3267750	0	142	12	1	1
chr7	3268310	3268393	3	1	150	3	1
chr7	3268616	3268630	0	129	25	1	1
chr7	3269743	3269754	0	77	77	1	1
chr7	3270015	3270026	0	78	76	1	1
chr7	3270414	3270429	0	0	154	0	0
chr7	3271857	3271892	11	46	97	7	2
chr7	3273583	3273602	0	69	85	1	1
chr7	3274165	3274176	0	99	55	1	1
chr7	3274383	3274397	0	118	36	1	1
chr7	3275909	3275928	0	32	122	1	1
chr7	3276583	3276610	0	0	154	0	0
chr7	3277812	3277844	2	66	86	4	2
chr7	3278309	3278320	0	131	23	1	1
chr7	3279382	3279396	0	14	140	1	1
chr7	3279818	3279829	0	49	105	1	1
chr7	3280063	3280077	0	99	55	1	1
chr7	3282739	3282750	0	142	12	1	1
chr7	3283488	3283527	0	127	27	1	1
chr7	3283821	3283864	5	104	45	5	2
chr7	3284403	3284447	2	24	128	3	2
chr7	3284450	3284491	1	6	147	2	1
chr7	3284492	3284515	0	18	136	1	1
chr7	3285542	3285557	0	115	39	1	1
chr7	3286408	3286419	0	109	45	1	1
chr7	3286856	3286871	3	99	52	3	1
chr7	3288624	3288643	0	0	154	0	0
chr7	3289280	3289291	0	107	47	1	1
chr7	3289712	3289727	0	107	47	1	1
chr7	3292388	3292403	2	61	91	3	1
chr7	3294041	3294056	0	130	24	1	1
chr7	3294490	3294525	5	76	73	4	2
chr7	3294529	3294544	1	52	101	2	1
chr7	3294714	3294725	0	76	78	1	1
chr7	3296018	3296041	1	108	45	2	1
chr7	3298116	3298135	11	140	3	2	1
chr7	3298153	3298202	6	8	140	7	2
chr7	3300665	3300676	0	115	39	1	1
chr7	3301608	3301635	2	86	66	3	2
chr7	3301758	3301775	5	133	16	3	2
chr7	3303330	3303341	0	63	91	1	1
chr7	3304935	3304990	0	0	154	0	0
chr7	3305005	3305032	7	47	100	5	2
chr7	3305153	3305164	0	147	7	1	1
chr7	3307472	3307486	0	108	46	1	1
chr7	3310469	3310480	0	94	60	1	1
chr7	3311247	3311262	0	133	21	1	1
chr7	3311598	3311612	5	133	16	3	2
chr7	3312078	3312093	4	131	19	3	2
chr7	3313554	3313569	0	88	66	1	1
chr7	3315413	3315448	7	31	116	6	2
chr7	3316812	3316827	7	81	66	6	2
chr7	3317345	3317356	0	95	59	1	1
chr7	3317627	3317646	1	65	88	2	1
chr7	3318075	3318086	0	89	65	1	1
chr7	3318793	3318848	1	1	152	2	1
chr7	3320233	3320277	1	97	56	3	2
chr7	3320646	3320657	0	110	44	1	1
chr7	3322101	3322136	6	15	133	4	1
chr7	3322922	3322933	0	118	36	1	1
chr7	3325194	3325209	1	101	52	2	1
chr7	3326460	3326475	0	59	95	1	1
chr7	3328147	3328190	2	10	142	3	1
chr7	3328856	3328870	0	130	24	1	1
chr7	3330933	3330978	14	30	110	7	2
chr7	3332225	3332270	1	2	151	2	1
chr7	3332626	3332643	5	131	18	3	2
chr7	3332908	3332925	0	153	1	1	1
chr7	3335608	3335653	5	10	139	5	2
chr7	3336856	3336870	0	103	51	1	1
chr7	3337117	3337130	1	50	103	2	1
chr7	3337334	3337345	0	138	16	1	1
chr7	3337583	3337597	0	119	35	1	1
chr7	3338063	3338074	0	116	38	1	1
chr7	3338635	3338649	0	145	9	1	1
chr7	3339111	3339170	2	23	129	3	1
chr7	3340370	3340381	47	91	16	2	1
chr7	3343407	3343418	0	144	10	1	1
chr7	3343418	3343429	0	138	16	1	1
chr7	3344388	3344399	8	53	93	2	1
chr7	3345664	3345675	0	51	103	1	1
chr7	3346720	3346731	0	116	38	1	1
chr7	3347516	3347549	6	51	97	5	2
chr7	3348933	3348956	18	76	60	4	1
chr7	3348974	3349021	12	92	50	7	4
chr7	3354728	3354739	0	88	66	1	1
chr7	3357625	3357636	0	149	5	1	1
chr7	3358258	3358273	0	126	28	1	1
chr7	3359039	3359053	0	69	85	1	1
chr7	3359829	3359840	0	16	138	1	1
chr7	3360370	3360405	7	94	53	5	2
chr7	3360471	3360482	0	115	39	1	1
chr7	3360932	3360966	0	67	87	1	1
chr7	3363716	3363727	0	125	29	1	1
chr7	3364115	3364134	1	124	29	2	1
chr7	3364506	3364517	0	128	26	1	1
chr7	3364932	3364973	15	36	103	9	2
chr7	3367517	3367528	0	153	1	1	1
chr7	3367540	3367554	0	152	2	1	1
chr7	3368997	3369011	0	116	38	1	1
chr7	3369601	3369612	0	92	62	1	1
chr7	3370164	3370193	19	68	67	7	1
chr7	3370593	3370604	0	105	49	1	1
chr7	3371188	3371225	7	18	129	6	2
chr7	3372907	3372982	1	6	147	2	1
chr7	3373546	3373557	0	115	39	1	1
chr7	3374523	3374574	1	71	82	4	3
chr7	3374598	3374609	43	93	18	2	1
chr7	3374612	3374647	9	34	111	6	2
chr7	3374989	3375036	6	8	140	7	2
chr7	3375060	3375107	3	50	101	3	1
chr7	3375318	3375329	0	101	53	1	1
chr7	3375359	3375370	0	111	43	1	1
chr7	3375559	3375591	0	52	102	1	1
chr7	3376015	3376030	0	68	86	1	1
chr7	3376536	3376547	0	8	146	1	1
chr7	3376563	3376620	0	0	154	0	0
chr7	3376697	3376730	11	22	121	8	2
chr7	3377224	3377235	0	81	73	1	1
chr7	3377737	3377748	0	121	33	1	1
chr7	3377767	3377778	0	120	34	1	1
chr7	3377882	3377896	0	128	26	1	1
chr7	3378873	3378916	6	9	139	5	2
chr7	3379222	3379257	6	123	25	4	2
chr7	3379256	3379273	40	78	36	4	2
chr7	3379290	3379301	1	131	22	2	1
chr7	3379665	3379676	0	48	106	1	1
chr7	3380091	3380118	8	60	86	4	2
chr7	3380886	3380905	0	126	28	1	1
chr7	3381121	3381132	0	137	17	1	1
chr7	3381504	3381521	0	135	19	1	1
chr7	3381848	3381867	0	144	10	1	1
chr7	3382121	3382135	0	121	33	1	1
chr7	3382484	3382501	1	109	44	2	1
chr7	3382776	3382813	3	26	125	4	2
chr7	3384556	3384573	9	127	18	3	1
chr7	3384604	3384621	25	82	47	3	1
chr7	3384649	3384672	8	119	27	4	2
chr7	3386381	3386424	6	17	131	6	2
chr7	3386644	3386655	0	80	74	1	1
chr7	3387650	3387673	4	119	31	3	2
chr7	3388710	3388744	1	45	108	3	2
chr7	3388758	3388769	0	39	115	1	1
chr7	3389087	3389126	14	10	130	4	1
chr7	3389126	3389151	9	25	120	3	1
chr7	3390389	3390452	0	0	154	0	0
chr7	3391000	3391011	0	123	31	1	1
chr7	3391391	3391402	0	152	2	1	1
chr7	3395066	3395077	0	137	17	1	1
chr7	3397018	3397029	0	144	10	1	1
chr7	3398333	3398348	0	113	41	1	1
chr7	3398660	3398671	1	105	48	2	1
chr7	3398910	3398945	11	63	80	6	2
chr7	3401673	3401687	0	74	80	1	1
chr7	3401875	3401886	4	27	123	3	2
chr7	3402786	3402829	1	75	78	2	1
chr7	3403227	3403266	4	83	67	2	1
chr7	3403859	3403882	5	145	4	3	2
chr7	3404356	3404401	31	6	117	7	1
chr7	3404401	3404428	9	66	79	4	1
chr7	3405598	3405609	0	73	81	1	1
chr7	3406066	3406093	8	95	51	3	1
chr7	3407208	3407223	12	73	69	8	2
chr7	3407422	3407433	29	84	41	5	2
chr7	3407432	3407465	3	28	123	4	1
chr7	3409741	3409752	0	149	5	1	1
chr7	3409953	3409986	16	64	74	7	2
chr7	3410623	3410678	9	21	124	6	2
chr7	3410717	3410748	2	64	88	3	1
chr7	3410813	3410844	5	94	55	4	2
chr7	3411682	3411695	6	122	26	3	2
chr7	3415492	3415509	0	150	4	1	1
chr7	3415889	3415900	0	144	10	1	1
chr7	3415984	3415995	0	120	34	1	1
chr7	3415998	3416022	0	127	27	1	1
chr7	3421020	3421031	0	121	33	1	1
chr7	3421606	3421617	0	135	19	1	1
chr7	3428214	3428237	1	82	71	2	1
chr7	3428282	3428296	0	89	65	1	1
chr7	3428299	3428310	0	7	147	1	1
chr7	3428465	3428488	1	84	69	2	1
chr7	3429952	3429983	9	49	96	6	2
chr7	3434462	3434507	4	19	131	3	1
chr7	3436219	3436230	0	145	9	1	1
chr7	3438626	3438637	0	132	22	1	1
chr7	3439648	3439665	7	76	71	6	2
chr7	3439830	3439877	10	5	139	5	2
chr7	3439877	3439894	12	28	114	5	2
chr7	3441693	3441708	1	150	3	2	1
chr7	3442199	3442254	5	21	128	7	2
chr7	3443728	3443755	5	144	5	3	2
chr7	3443847	3443858	0	154	0	1	1
chr7	3445202	3445217	7	99	48	4	2
chr7	3447092	3447103	0	141	13	1	1
chr7	3449246	3449260	0	149	5	1	1
chr7	3449332	3449363	11	49	94	8	2
chr7	3452809	3452820	0	121	33	1	1
chr7	3453900	3453925	1	1	152	2	1
chr7	3455901	3455914	1	130	23	2	1
chr7	3457537	3457558	5	116	33	4	1
chr7	3457558	3457573	0	137	17	1	1
chr7	3458050	3458061	0	25	129	1	1
chr7	3458176	3458201	4	14	136	5	2
chr7	3461194	3461215	7	102	45	5	2
chr7	3461989	3462028	9	24	121	9	2
chr7	3462468	3462487	3	80	71	3	1
chr7	3462709	3462724	5	133	16	3	2
chr7	3462727	3462738	49	93	12	3	2
chr7	3463252	3463299	22	6	126	8	1
chr7	3465203	3465258	1	1	152	2	1
chr7	3465591	3465602	0	146	8	1	1
chr7	3466073	3466084	0	134	20	1	1
chr7	3466351	3466431	5	6	143	4	2
chr7	3467664	3467675	0	146	8	1	1
chr7	3467686	3467697	0	153	1	1	1
chr7	3467846	3467857	0	153	1	1	1
chr7	3468173	3468224	8	5	141	7	2
chr7	3470283	3470294	2	136	16	2	1
chr7	3470482	3470496	0	127	27	1	1
chr7	3471566	3471577	0	128	26	1	1
chr7	3471712	3471723	0	123	31	1	1
chr7	3472555	3472569	4	98	52	3	2
chr7	3473578	3473589	0	126	28	1	1
chr7	3474184	3474195	0	138	16	1	1
chr7	3476299	3476314	0	142	12	1	1
chr7	3479155	3479174	0	130	24	1	1
chr7	3483979	3483990	0	123	31	1	1
chr7	3484966	3484977	0	139	15	1	1
chr7	3485166	3485177	0	143	11	1	1
chr7	3485668	3485682	0	111	43	1	1
chr7	3490215	3490235	4	111	39	4	2
chr7	3494151	3494185	5	103	46	3	2
chr7	3494204	3494219	0	107	47	1	1
chr7	3496621	3496644	8	54	92	6	1
chr7	3499133	3499148	0	152	2	1	1
chr7	3499466	3499481	0	99	55	1	1
chr7	3499933	3499968	2	9	143	3	2
chr7	3500059	3500134	0	0	154	0	0
chr7	3501175	3501190	0	90	64	1	1
chr7	3501606	3501644	0	35	119	1	1
chr7	3501643	3501686	2	44	108	3	1
chr7	3502959	3502994	5	91	58	5	2
chr7	3503403	3503417	0	128	26	1	1
chr7	3503814	3503833	5	99	50	4	2
chr7	3505964	3505975	0	73	81	1	1
chr7	3507549	3507564	0	71	83	1	1
chr7	3507692	3507703	1	88	65	2	1
chr7	3508671	3508720	0	11	143	1	1
chr7	3510892	3510921	5	105	44	4	2
chr7	3513397	3513418	5	41	108	5	2
chr7	3514570	3514625	0	0	154	0	0
chr7	3567455	3567468	0	28	126	1	1
chr7	3569798	3569815	1	24	129	2	1
chr7	3570272	3570297	3	44	107	2	1
chr7	3570581	3570592	0	80	74	1	1
chr7	3571806	3571821	0	20	134	1	1
chr7	3572351	3572366	2	106	46	2	1
chr7	3576536	3576595	1	0	153	1	0
chr7	3576971	3576988	2	110	42	2	1
chr7	3578280	3578297	0	64	90	1	1
chr7	3579992	3580003	0	97	57	1	1
chr7	3580057	3580068	0	120	34	1	1
chr7	3580334	3580351	3	44	107	3	1
chr7	3580376	3580393	0	56	98	1	1
chr7	3580416	3580433	0	110	44	1	1
chr7	3581420	3581494	0	0	154	0	0
chr7	3582291	3582345	18	91	45	10	4
chr7	3583924	3583975	1	0	153	1	0
chr7	3584050	3584085	4	18	132	3	1
chr7	3584464	3584475	0	140	14	1	1
chr7	3585227	3585238	0	125	29	1	1
chr7	3585557	3585570	0	143	11	1	1
chr7	3585641	3585652	0	147	7	1	1
chr7	3587246	3587257	0	114	40	1	1
chr7	3588728	3588739	0	109	45	1	1
chr7	3590170	3590211	0	0	154	0	0
chr7	3593386	3593413	6	122	26	3	2
chr7	3594606	3594617	0	130	24	1	1
chr7	3599320	3599343	0	124	30	1	1
chr7	3599760	3599783	1	139	14	2	1
chr7	3600763	3600774	0	130	24	1	1
chr7	3601887	3601920	10	80	64	5	2
chr7	3605764	3605779	0	127	27	1	1
chr7	3606832	3606843	0	84	70	1	1
chr7	3607780	3607791	2	112	40	3	2
chr7	3607792	3607825	10	62	82	5	2
chr7	3608114	3608125	0	151	3	1	1
chr7	3609586	3609597	0	146	8	1	1
chr7	3612167	3612178	50	96	8	3	2
chr7	3612189	3612200	5	144	5	3	2
chr7	3613392	3613407	0	153	1	1	1
chr7	3613466	3613481	5	143	6	3	2
chr7	3613638	3613649	0	154	0	1	1
chr7	3613657	3613671	0	154	0	1	1
chr7	3615271	3615282	0	134	20	1	1
chr7	3616417	3616431	0	87	67	1	1
chr7	3618227	3618264	7	38	109	5	2
chr7	3618536	3618550	1	78	75	2	1
chr7	3618556	3618570	1	78	75	2	1
chr7	3619608	3619622	1	69	84	2	1
chr7	3620377	3620391	0	151	3	1	1
chr7	3621440	3621451	0	108	46	1	1
chr7	3626207	3626218	0	151	3	1	1
chr7	3627448	3627467	5	142	7	3	2
chr7	3628724	3628738	1	137	16	2	1
chr7	3630641	3630652	0	143	11	1	1
chr7	3634603	3634614	0	130	24	1	1
chr7	3635964	3635983	4	106	44	3	2
chr7	3637669	3637680	0	149	5	1	1
chr7	3639333	3639350	0	137	17	1	1
chr7	3642269	3642284	0	144	10	1	1
chr7	3643044	3643055	0	118	36	1	1
chr7	3644478	3644489	0	85	69	1	1
chr7	3645031	3645045	0	141	13	1	1
chr7	3645506	3645517	0	108	46	1	1
chr7	3645733	3645744	0	142	12	1	1
chr7	3648236	3648251	0	148	6	1	1
chr7	3648405	3648416	1	146	7	2	1
chr7	3648644	3648670	6	137	11	4	2
chr7	3652634	3652645	0	135	19	1	1
chr7	3655550	3655561	0	151	3	1	1
chr7	3664513	3664532	4	127	23	3	2
chr7	3668597	3668630	15	93	46	5	2
chr7	3668811	3668848	41	24	89	9	1
chr7	3668848	3668885	39	41	74	11	1
chr7	3669382	3669393	0	111	43	1	1
chr7	3670679	3670696	0	99	55	1	1
chr7	3671246	3671257	0	137	17	1	1
chr7	3672884	3672895	0	147	7	1	1
chr7	3672905	3672922	4	120	30	2	1
chr7	3673658	3673669	0	122	32	1	1
chr7	3674235	3674262	5	109	40	3	2
chr7	3676346	3676369	7	82	65	3	1
chr7	3676381	3676395	0	112	42	1	1
chr7	3677555	3677566	0	150	4	1	1
chr7	3678361	3678380	0	145	9	1	1
chr7	3679888	3679923	2	115	37	2	1
chr7	3680063	3680106	6	68	80	4	3
chr7	3680148	3680159	0	76	78	1	1
chr7	3680836	3680847	7	93	54	4	2
chr7	3680921	3680964	15	34	105	7	2
chr7	3682917	3682940	4	139	11	3	2
chr7	3683240	3683284	6	136	12	4	3
chr7	3683987	3684004	0	81	73	1	1
chr7	3686106	3686117	0	153	1	1	1
chr7	3686204	3686223	0	95	59	1	1
chr7	3687452	3687487	7	50	97	5	2
chr7	3688822	3688833	0	114	40	1	1
chr7	3689416	3689427	0	153	1	1	1
chr7	3690235	3690278	1	124	29	2	1
chr7	3696160	3696189	6	143	5	4	2
chr7	3696834	3696853	0	82	72	1	1
chr7	3697428	3697443	0	90	64	1	1
chr7	3698288	3698383	50	4	100	5	1
chr7	3699172	3699191	0	138	16	1	1
chr7	3699820	3699834	0	144	10	1	1
chr7	3700323	3700334	0	119	35	1	1
chr7	3700338	3700353	0	109	45	1	1
chr7	3700353	3700364	0	101	53	1	1
chr7	3701225	3701236	0	147	7	1	1
chr7	3702533	3702552	5	139	10	3	2
chr7	3703162	3703173	0	138	16	1	1
chr7	3710342	3710381	5	137	12	5	2
chr7	3711796	3711819	6	140	8	4	2
chr7	3712002	3712037	1	3	150	2	1
chr7	3714345	3714356	0	152	2	1	1
chr7	3714628	3714645	0	146	8	1	1
chr7	3715075	3715094	0	119	35	1	1
chr7	3723058	3723072	0	103	51	1	1
chr7	3726138	3726155	0	99	55	1	1
chr7	3727399	3727410	0	121	33	1	1
chr7	3727422	3727433	0	122	32	1	1
chr7	3729362	3729373	0	139	15	1	1
chr7	3743743	3743814	12	13	129	11	3
chr7	3745446	3745457	0	98	56	1	1
chr7	3755171	3755182	0	66	88	1	1
chr7	3774661	3774681	0	90	64	1	1
chr7	3775674	3775693	2	79	73	3	1
chr7	3776868	3776891	0	95	59	1	1
chr7	3779101	3779114	0	89	65	1	1
chr7	3779124	3779135	0	93	61	1	1
chr7	3781064	3781075	0	100	54	1	1
chr7	3787207	3787218	7	76	71	4	2
chr7	3787221	3787232	3	92	59	3	2
chr7	3795783	3795794	0	47	107	1	1
chr7	3798238	3798258	0	69	85	1	1
chr7	3810590	3810601	0	96	58	1	1
chr7	3810801	3810820	0	96	58	1	1
chr7	3811751	3811762	0	96	58	1	1
chr7	3817674	3817685	3	59	92	3	1
chr7	3823876	3823930	0	56	98	2	2
chr7	3828374	3828388	0	30	124	1	1
chr7	3832580	3832593	0	87	67	1	1
chr7	3832603	3832614	0	96	58	1	1
chr7	3834544	3834555	0	138	16	1	1
chr7	3848897	3848952	9	14	131	10	2
chr7	3850588	3850599	0	99	55	1	1
chr7	3860315	3860326	0	52	102	1	1
chr7	3872330	3872350	0	97	57	1	1
chr7	3873509	3873528	1	88	65	2	1
chr7	3874703	3874726	1	93	60	2	1
chr7	3876936	3876949	0	92	62	1	1
chr7	3876959	3876970	0	94	60	1	1
chr7	3878904	3878915	0	99	55	1	1
chr7	3885066	3885079	5	68	81	3	1
chr7	3885082	3885093	0	88	66	1	1
chr7	3893860	3893871	0	55	99	1	1
chr7	3902381	3902396	0	128	26	1	1
chr7	3902612	3902635	1	149	4	2	1
chr7	3903539	3903550	0	151	3	1	1
chr7	3909428	3909445	0	149	5	1	1
chr7	3913744	3913758	0	137	17	1	1
chr7	3919761	3919778	0	144	10	1	1
chr7	3922345	3922368	0	144	10	1	1
chr7	3922381	3922401	0	142	12	1	1
chr7	3928054	3928081	1	3	150	2	1
chr7	3934933	3934957	0	146	8	1	1
chr7	3938378	3938389	0	145	9	1	1
chr7	3938571	3938582	0	143	11	1	1
chr7	3949860	3949895	15	66	73	4	1
chr7	3952784	3952813	51	27	76	12	2
chr7	3952816	3952867	15	3	136	4	1
chr7	3953873	3953884	0	153	1	1	1
chr7	3958429	3958440	0	93	61	1	1
chr7	3958577	3958588	0	146	8	1	1
chr7	3985319	3985336	0	120	34	1	1
chr7	3986407	3986418	0	129	25	1	1
chr7	3988267	3988278	0	154	0	1	1
chr7	3992898	3992909	0	149	5	1	1
chr7	3992910	3992924	0	149	5	1	1
chr7	3994511	3994542	6	133	15	3	2
chr7	3994566	3994577	0	72	82	1	1
chr7	3995937	3995951	0	124	30	1	1
chr7	4007104	4007115	0	141	13	1	1
chr7	4017343	4017357	0	144	10	1	1
chr7	4025276	4025287	0	134	20	1	1
chr7	4026094	4026109	0	60	94	1	1
chr7	4026198	4026209	0	76	78	1	1
chr7	4030503	4030514	0	153	1	1	1
chr7	4030868	4030879	0	139	15	1	1
chr7	4032445	4032456	0	32	122	1	1
chr7	4033084	4033095	0	124	30	1	1
chr7	4049157	4049168	1	112	41	2	1
chr7	4049403	4049452	3	79	72	3	2
chr7	4052495	4052506	0	154	0	1	1
chr7	4053895	4053910	0	144	10	1	1
chr7	4054339	4054350	0	153	1	1	1
chr7	4056805	4056824	1	105	48	2	1
chr7	4060293	4060304	0	129	25	1	1
chr7	4062581	4062595	0	142	12	1	1
chr7	4066011	4066022	0	138	16	1	1
chr7	4066399	4066419	1	126	27	2	1
chr7	4066549	4066572	1	137	16	2	1
chr7	4068497	4068536	1	114	39	3	2
chr7	4074402	4074437	14	76	64	6	2
chr7	4074436	4074453	0	118	36	1	1
chr7	4077237	4077248	0	153	1	1	1
chr7	4077804	4077815	0	148	6	1	1
chr7	4081537	4081551	0	143	11	1	1
chr7	4082039	4082050	0	145	9	1	1
chr7	4082499	4082554	0	0	154	0	0
chr7	4083365	4083388	0	153	1	1	1
chr7	4084742	4084767	2	121	31	3	1
chr7	4084845	4084860	5	83	66	3	1
chr7	4085009	4085040	5	142	7	3	2
chr7	4086247	4086262	0	118	36	1	1
chr7	4089409	4089448	7	98	49	7	4
chr7	4090401	4090412	0	151	3	1	1
chr7	4090914	4090928	0	119	35	1	1
chr7	4091878	4091893	0	112	42	1	1
chr7	4093091	4093102	0	131	23	1	1
chr7	4093313	4093328	2	123	29	3	1
chr7	4097247	4097258	0	82	72	1	1
chr7	4098689	4098708	5	131	18	3	2
chr7	4098717	4098728	0	147	7	1	1
chr7	4100868	4100879	0	130	24	1	1
chr7	4100919	4100960	14	28	112	5	1
chr7	4102396	4102411	0	113	41	1	1
chr7	4103686	4103700	0	24	130	1	1
chr7	4103848	4103859	0	38	116	1	1
chr7	4108137	4108172	6	28	120	4	1
chr7	4109106	4109133	4	92	58	4	1
chr7	4109244	4109295	9	21	124	5	2
chr7	4109822	4109865	6	9	139	5	2
chr7	4111562	4111613	5	10	139	3	1
