chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr15	3207619	3207630	0	136	18	1	1
chr15	3214150	3214184	1	65	88	3	2
chr15	3214454	3214483	3	121	30	4	2
chr15	3214504	3214535	13	68	73	4	1
chr15	3214539	3214558	0	123	31	1	1
chr15	3214842	3214871	4	118	32	5	2
chr15	3215999	3216093	0	0	154	0	0
chr15	3221180	3221191	0	114	40	1	1
chr15	3222083	3222118	5	56	93	3	1
chr15	3222235	3222249	0	127	27	1	1
chr15	3224728	3224743	0	140	14	1	1
chr15	3225019	3225042	0	118	36	1	1
chr15	3226229	3226268	2	116	36	4	2
chr15	3228439	3228458	0	112	42	1	1
chr15	3233773	3233784	0	150	4	1	1
chr15	3233922	3233936	0	144	10	1	1
chr15	3234025	3234049	0	119	35	1	1
chr15	3235618	3235659	17	29	108	6	2
chr15	3238693	3238704	0	149	5	1	1
chr15	3247436	3247465	0	136	18	1	1
chr15	3248645	3248694	6	10	138	6	2
chr15	3249525	3249539	1	93	60	2	1
chr15	3251146	3251157	0	146	8	1	1
chr15	3251765	3251779	0	129	25	1	1
chr15	3252818	3252837	2	132	20	2	1
chr15	3253407	3253421	0	151	3	1	1
chr15	3254333	3254344	0	141	13	1	1
chr15	3254736	3254747	0	148	6	1	1
chr15	3255771	3255782	1	101	52	2	1
chr15	3255823	3255834	0	132	22	1	1
chr15	3256280	3256291	0	90	64	1	1
chr15	3256304	3256315	0	75	79	1	1
chr15	3262073	3262124	0	0	154	0	0
chr15	3262744	3262758	0	145	9	1	1
chr15	3265057	3265076	1	118	35	2	1
chr15	3265350	3265369	1	128	25	2	1
chr15	3266303	3266317	0	141	13	1	1
chr15	3266884	3266895	0	148	6	1	1
chr15	3267379	3267418	0	138	16	2	2
chr15	3268781	3268822	2	52	100	2	1
chr15	3270287	3270322	21	97	36	2	1
chr15	3272300	3272337	5	42	107	4	2
chr15	3273051	3273062	0	124	30	1	1
chr15	3277460	3277471	0	154	0	1	1
chr15	3279291	3279302	0	151	3	1	1
chr15	3290997	3291016	13	48	93	3	1
chr15	3291041	3291060	65	86	3	2	1
chr15	3294434	3294445	0	153	1	1	1
chr15	3296742	3296766	0	148	6	1	1
chr15	3297456	3297467	0	140	14	1	1
chr15	3298683	3298718	5	79	70	5	2
chr15	3304702	3304747	0	3	151	1	1
chr15	3304748	3304775	1	80	73	2	1
chr15	3304777	3304788	0	88	66	1	1
chr15	3305672	3305683	1	152	1	2	1
chr15	3305983	3305994	0	131	23	1	1
chr15	3306024	3306041	0	144	10	1	1
chr15	3310588	3310641	10	7	137	6	2
chr15	3312166	3312177	0	152	2	1	1
chr15	3320889	3320904	0	151	3	1	1
chr15	3320904	3320915	0	147	7	1	1
chr15	3322676	3322687	0	147	7	1	1
chr15	3326194	3326205	0	150	4	1	1
chr15	3326339	3326350	50	79	25	4	2
chr15	3327901	3327912	59	79	16	6	1
chr15	3327910	3327925	3	143	8	3	1
chr15	3342231	3342242	0	150	4	1	1
chr15	3343260	3343277	0	147	7	1	1
chr15	3345852	3345875	0	146	8	1	1
chr15	3346419	3346433	0	153	1	1	1
chr15	3346693	3346728	11	68	75	3	1
chr15	3346995	3347006	0	147	7	1	1
chr15	3348193	3348214	3	97	54	3	1
chr15	3354324	3354341	0	115	39	1	1
chr15	3354770	3354799	9	73	72	7	2
chr15	3357889	3357900	0	142	12	1	1
chr15	3358003	3358018	0	144	10	1	1
chr15	3365872	3365883	0	147	7	1	1
chr15	3366431	3366462	41	29	84	6	1
chr15	3366462	3366489	38	58	58	4	1
chr15	3367256	3367267	0	123	31	1	1
chr15	3368214	3368273	7	64	83	7	3
chr15	3370552	3370563	0	134	20	1	1
chr15	3375496	3375507	0	147	7	1	1
chr15	3375535	3375549	0	149	5	1	1
chr15	3393760	3393771	0	152	2	1	1
chr15	3394619	3394651	2	106	46	3	2
chr15	3394711	3394748	13	52	89	3	1
chr15	3395249	3395260	0	154	0	1	1
chr15	3395263	3395274	0	154	0	1	1
chr15	3396318	3396329	0	147	7	1	1
chr15	3402843	3402866	3	109	42	3	1
chr15	3404310	3404329	0	147	7	1	1
chr15	3408204	3408221	0	145	9	1	1
chr15	3411044	3411079	2	119	33	4	2
chr15	3412892	3412929	15	34	105	8	2
chr15	3413144	3413227	7	92	55	7	2
chr15	3416261	3416284	7	4	143	4	1
chr15	3416327	3416338	0	3	151	1	1
chr15	3417053	3417072	0	151	3	1	1
chr15	3420604	3420615	0	152	2	1	1
chr15	3421089	3421108	1	129	24	2	1
chr15	3431345	3431392	12	17	125	6	2
chr15	3432647	3432700	61	38	55	18	3
chr15	3436950	3436961	0	136	18	1	1
chr15	3437201	3437212	0	138	16	1	1
chr15	3439133	3439152	1	137	16	2	1
chr15	3439930	3439949	0	146	8	1	1
chr15	3443300	3443355	8	73	73	7	3
chr15	3443534	3443573	8	72	74	9	3
chr15	3444943	3444984	5	39	110	4	2
chr15	3447392	3447437	7	34	113	3	1
chr15	3450705	3450719	1	151	2	2	1
chr15	3451798	3451849	9	84	61	8	3
chr15	3451874	3451905	4	98	52	4	2
chr15	3452900	3452931	2	0	152	2	0
chr15	3454983	3455016	6	73	75	4	2
chr15	3458409	3458423	0	127	27	1	1
chr15	3460252	3460293	5	59	90	6	2
chr15	3468198	3468215	1	136	17	2	1
chr15	3468222	3468245	1	140	13	2	1
chr15	3468870	3468884	0	147	7	1	1
chr15	3470838	3470849	0	147	7	1	1
chr15	3472334	3472345	0	147	7	1	1
chr15	3473309	3473344	11	58	85	5	2
chr15	3481702	3481713	0	39	115	1	1
chr15	3483176	3483187	0	153	1	1	1
chr15	3484420	3484469	0	0	154	0	0
chr15	3491191	3491210	0	146	8	1	1
chr15	3493475	3493486	0	154	0	1	1
chr15	3494193	3494222	2	4	148	3	1
chr15	3497296	3497307	0	146	8	1	1
chr15	3498613	3498624	0	143	11	1	1
chr15	3499336	3499350	0	143	11	1	1
chr15	3500485	3500520	9	78	67	6	2
chr15	3505305	3505334	11	96	47	7	2
chr15	3508603	3508622	0	149	5	1	1
chr15	3509129	3509140	0	149	5	1	1
chr15	3509674	3509707	13	65	76	6	2
chr15	3511260	3511274	0	133	21	1	1
chr15	3512777	3512788	0	148	6	1	1
chr15	3515470	3515489	2	79	73	3	1
chr15	3515489	3515528	0	7	147	1	1
chr15	3515553	3515592	4	63	87	3	1
chr15	3522981	3523004	0	67	87	2	2
chr15	3523283	3523297	0	61	93	1	1
chr15	3523376	3523411	0	58	96	1	1
chr15	3523520	3523534	8	0	146	2	0
chr15	3531440	3531453	0	91	63	1	1
chr15	3531531	3531578	0	1	153	1	1
chr15	3533294	3533305	0	137	17	1	1
chr15	3540524	3540559	20	66	68	7	1
chr15	3541731	3541745	0	60	94	1	1
chr15	3541776	3541835	4	1	149	2	1
chr15	3541851	3541874	0	66	88	1	1
chr15	3541997	3542020	6	2	146	6	2
chr15	3542144	3542167	3	102	49	2	1
chr15	3542205	3542244	34	9	111	9	1
chr15	3547416	3547427	0	148	6	1	1
chr15	3549943	3549954	0	89	65	1	1
chr15	3552664	3552675	0	151	3	1	1
chr15	3556756	3556767	0	122	32	1	1
chr15	3557750	3557765	0	153	1	1	1
chr15	3561499	3561526	10	95	49	5	2
chr15	3563277	3563300	54	49	51	7	1
chr15	3563301	3563350	16	10	128	8	1
chr15	3564665	3564676	1	151	2	2	1
chr15	3564936	3564953	0	153	1	1	1
chr15	3574172	3574183	0	153	1	1	1
chr15	3574436	3574483	10	28	116	5	2
chr15	3577315	3577356	16	13	125	9	2
chr15	3577771	3577782	0	130	24	1	1
chr15	3581087	3581098	0	151	3	1	1
chr15	3582434	3582445	1	153	0	2	1
chr15	3582820	3582884	1	38	115	3	2
chr15	3583274	3583288	1	119	34	2	1
chr15	3586305	3586316	0	131	23	1	1
chr15	3588251	3588262	0	151	3	1	1
chr15	3590558	3590573	0	133	21	1	1
chr15	3591941	3591955	0	89	65	1	1
chr15	3593127	3593138	0	138	16	1	1
chr15	3593277	3593292	0	87	67	1	1
chr15	3596153	3596164	0	127	27	1	1
chr15	3596877	3596908	5	33	116	5	2
chr15	3597760	3597779	0	88	66	1	1
chr15	3600953	3600970	0	74	80	2	2
chr15	3602444	3602463	0	152	2	1	1
chr15	3603140	3603172	6	101	47	5	2
chr15	3603177	3603191	0	130	24	1	1
chr15	3605411	3605446	2	81	71	3	1
chr15	3605822	3605857	14	59	81	9	2
chr15	3606615	3606626	0	152	2	1	1
chr15	3608734	3608753	0	142	12	1	1
chr15	3609684	3609695	0	138	16	1	1
chr15	3610882	3610893	0	154	0	1	1
chr15	3612351	3612362	0	95	59	1	1
chr15	3613801	3613844	2	137	15	4	3
chr15	3614226	3614245	1	100	53	2	1
chr15	3614294	3614349	7	45	102	6	2
chr15	3614792	3614803	0	143	11	1	1
chr15	3615267	3615278	0	114	40	1	1
chr15	3617549	3617560	22	73	59	2	1
chr15	3617692	3617705	0	139	15	1	1
chr15	3618952	3619021	3	83	68	3	2
chr15	3621640	3621683	2	140	12	3	2
chr15	3625681	3625696	0	142	12	1	1
chr15	3626775	3626786	0	154	0	1	1
chr15	3627311	3627326	0	154	0	1	1
chr15	3635290	3635311	12	67	75	10	2
chr15	3636175	3636214	11	23	120	6	2
chr15	3638225	3638239	2	141	11	3	2
chr15	3638239	3638253	36	93	25	4	2
chr15	3638689	3638713	0	133	21	1	1
chr15	3638929	3638944	0	148	6	1	1
chr15	3639128	3639142	0	146	8	1	1
chr15	3642482	3642493	0	154	0	1	1
chr15	3643825	3643836	0	153	1	1	1
chr15	3643914	3643925	0	135	19	1	1
chr15	3645233	3645244	0	149	5	1	1
chr15	3649307	3649321	0	154	0	1	1
chr15	3649722	3649741	2	111	41	3	2
chr15	3652321	3652348	2	128	24	3	2
chr15	3659141	3659152	0	153	1	1	1
chr15	3661508	3661519	0	87	67	1	1
chr15	3661597	3661611	0	133	21	1	1
chr15	3663575	3663586	1	123	30	2	1
chr15	3667640	3667654	0	151	3	1	1
chr15	3668205	3668252	11	2	141	6	1
chr15	3668253	3668306	1	0	153	1	0
chr15	3675118	3675129	0	152	2	1	1
chr15	3680614	3680657	6	33	115	6	2
chr15	3682590	3682601	0	123	31	1	1
chr15	3684680	3684718	3	55	96	3	1
chr15	3686657	3686676	0	144	10	1	1
chr15	3687943	3687954	0	148	6	1	1
chr15	3689370	3689381	0	139	15	1	1
chr15	3689972	3689985	3	110	41	4	2
chr15	3691599	3691636	11	40	103	8	2
chr15	3697598	3697629	5	53	96	6	2
chr15	3700169	3700193	0	143	11	1	1
chr15	3702508	3702521	1	81	72	2	1
chr15	3702524	3702537	1	82	71	2	1
chr15	3706713	3706727	0	143	11	1	1
chr15	3708748	3708779	1	141	12	2	1
chr15	3710906	3710917	0	136	18	1	1
chr15	3722416	3722429	1	48	105	2	1
chr15	3723326	3723357	5	84	65	3	1
chr15	3724279	3724290	1	146	7	2	1
chr15	3724727	3724738	0	151	3	1	1
chr15	3727246	3727257	0	139	15	1	1
chr15	3735294	3735307	0	143	11	1	1
chr15	3735991	3736022	9	99	46	6	2
chr15	3740640	3740651	0	134	20	1	1
chr15	3742124	3742135	0	117	37	1	1
chr15	3742562	3742639	85	35	34	8	2
chr15	3747975	3748016	4	52	98	5	2
chr15	3749834	3749857	2	136	16	4	3
chr15	3754013	3754024	0	119	35	1	1
chr15	3757080	3757095	0	136	18	1	1
chr15	3758910	3758921	0	143	11	1	1
chr15	3765349	3765370	3	12	139	4	2
chr15	3768968	3769007	8	56	90	7	3
chr15	3772790	3772801	0	144	10	1	1
chr15	3779822	3779833	0	144	10	1	1
chr15	3782277	3782300	2	148	4	3	2
chr15	3785298	3785329	7	104	43	4	2
chr15	3799206	3799217	0	142	12	1	1
chr15	3799306	3799351	14	44	96	8	2
chr15	3799953	3799968	0	150	4	1	1
chr15	3801235	3801249	0	80	74	1	1
chr15	3802045	3802076	10	84	60	6	2
chr15	3805058	3805071	1	101	52	2	1
chr15	3806857	3806870	0	149	5	1	1
chr15	3813764	3813775	0	68	86	1	1
chr15	3814109	3814128	0	150	4	1	1
chr15	3822950	3822961	0	151	3	1	1
chr15	3823470	3823483	0	95	59	1	1
chr15	3825863	3825874	0	141	13	1	1
chr15	3826816	3826830	0	130	24	1	1
chr15	3832557	3832571	0	127	27	1	1
chr15	3838244	3838279	9	92	53	4	2
chr15	3847477	3847512	0	147	7	1	1
chr15	3854870	3854885	1	69	84	2	1
chr15	3856950	3856965	0	128	26	1	1
chr15	3859219	3859233	0	80	74	1	1
chr15	3861428	3861483	0	0	154	0	0
chr15	3862286	3862297	0	151	3	1	1
chr15	3865451	3865462	8	9	137	2	1
chr15	3866721	3866732	0	144	10	1	1
chr15	3867742	3867753	0	120	34	1	1
chr15	3869053	3869064	0	150	4	1	1
chr15	3875352	3875363	0	153	1	1	1
chr15	3878678	3878689	1	146	7	2	1
chr15	3879440	3879477	10	37	107	7	2
chr15	3879709	3879732	0	148	6	1	1
chr15	3881829	3881840	0	86	68	1	1
chr15	3899445	3899456	0	153	1	1	1
chr15	3899464	3899478	0	153	1	1	1
chr15	3900620	3900634	0	0	154	0	0
chr15	3900649	3900703	0	0	154	0	0
chr15	3901972	3902001	42	45	67	10	1
chr15	3902223	3902249	0	131	23	1	1
chr15	3903444	3903459	0	109	45	1	1
chr15	3904629	3904676	51	62	41	12	2
chr15	3905432	3905467	2	80	72	4	2
chr15	3907572	3907586	0	149	5	1	1
chr15	3907635	3907664	3	141	10	3	2
chr15	3908490	3908501	0	136	18	1	1
chr15	3910676	3910690	0	146	8	1	1
chr15	3910874	3910885	0	150	4	1	1
chr15	3910910	3910924	0	144	10	1	1
chr15	3912111	3912122	0	150	4	1	1
chr15	3913913	3913927	0	145	9	1	1
chr15	3914188	3914201	1	147	6	2	1
chr15	3914465	3914479	0	142	12	1	1
chr15	3927072	3927083	0	48	106	1	1
chr15	3927732	3927743	0	134	20	1	1
chr15	3928249	3928260	0	146	8	1	1
chr15	3928272	3928283	1	140	13	2	1
chr15	3928961	3928972	0	107	47	1	1
chr15	3931309	3931372	1	1	152	2	1
chr15	3934243	3934260	0	72	82	1	1
chr15	3936039	3936050	0	89	65	1	1
chr15	3938125	3938176	7	118	29	8	4
chr15	3955597	3955608	0	148	6	1	1
chr15	3956086	3956097	0	134	20	1	1
chr15	3961069	3961080	0	153	1	1	1
chr15	3961268	3961287	0	154	0	1	1
chr15	3965936	3965947	0	94	60	1	1
chr15	3967305	3967334	0	69	85	1	1
chr15	3967400	3967415	8	107	39	4	1
chr15	3967415	3967482	11	17	126	6	1
chr15	3967985	3968032	30	39	85	8	3
chr15	3968110	3968124	0	47	107	1	1
chr15	3971752	3971769	0	144	10	1	1
chr15	3973029	3973040	0	113	41	1	1
chr15	3974724	3974743	0	151	3	1	1
chr15	3977354	3977368	1	141	12	2	1
chr15	3978492	3978511	0	130	24	1	1
chr15	3978738	3978777	4	122	28	5	2
chr15	3981772	3981787	18	92	44	5	2
chr15	3985627	3985641	0	127	27	1	1
chr15	3988229	3988250	18	104	32	4	2
chr15	3994714	3994725	0	153	1	1	1
chr15	4003764	4003775	0	129	25	1	1
chr15	4003781	4003800	0	139	15	1	1
chr15	4004861	4004884	2	90	62	3	2
chr15	4009158	4009205	15	38	101	9	2
chr15	4013978	4013989	0	153	1	1	1
chr15	4017950	4017961	0	147	7	1	1
chr15	4018211	4018244	15	72	67	9	3
chr15	4027037	4027064	2	149	3	3	2
chr15	4029554	4029588	0	151	3	1	1
chr15	4029952	4029971	9	98	47	4	2
chr15	4030100	4030117	0	152	2	1	1
chr15	4031273	4031320	5	31	118	7	3
chr15	4032010	4032021	0	127	27	1	1
chr15	4032492	4032521	2	141	11	3	2
chr15	4033209	4033220	0	153	1	1	1
chr15	4034600	4034619	0	152	2	1	1
chr15	4037381	4037400	0	153	1	1	1
chr15	4037431	4037462	63	72	19	6	1
chr15	4039323	4039334	0	136	18	1	1
chr15	4040623	4040634	0	123	31	1	1
chr15	4045558	4045575	0	147	7	1	1
chr15	4045574	4045597	3	143	8	2	1
chr15	4047383	4047394	0	130	24	1	1
chr15	4048821	4048838	0	118	36	1	1
chr15	4054450	4054461	0	138	16	1	1
chr15	4056301	4056324	0	141	13	1	1
chr15	4059599	4059610	0	146	8	1	1
chr15	4062289	4062300	0	139	15	1	1
chr15	4064319	4064332	1	143	10	2	1
chr15	4065417	4065428	0	146	8	1	1
chr15	4065687	4065698	0	151	3	1	1
chr15	4079210	4079221	0	131	23	1	1
chr15	4079809	4079823	0	147	7	1	1
chr15	4080452	4080487	0	106	48	2	2
chr15	4081905	4081920	0	150	4	1	1
chr15	4083585	4083668	106	3	45	8	1
chr15	4084176	4084195	0	151	3	1	1
chr15	4084231	4084246	0	152	2	1	1
chr15	4084282	4084297	0	149	5	1	1
chr15	4084431	4084462	2	75	77	2	1
chr15	4086028	4086039	0	140	14	1	1
chr15	4086065	4086076	0	138	16	1	1
chr15	4086866	4086885	0	145	9	1	1
chr15	4095453	4095474	36	38	80	8	1
chr15	4095474	4095523	22	25	107	7	1
chr15	4095903	4095914	0	142	12	1	1
chr15	4103130	4103141	0	148	6	1	1
chr15	4103621	4103632	0	128	26	1	1
chr15	4106076	4106087	0	147	7	1	1
chr15	4106534	4106545	0	150	4	1	1
chr15	4110178	4110189	0	154	0	1	1
chr15	4117060	4117071	0	150	4	1	1
chr15	4118208	4118259	0	0	154	0	0
chr15	4119767	4119810	9	105	40	7	3
chr15	4125627	4125638	0	105	49	1	1
chr15	4125710	4125751	0	1	153	1	1
chr15	4131024	4131035	1	143	10	2	1
chr15	4131670	4131713	1	17	136	3	2
chr15	4135461	4135474	0	147	7	1	1
chr15	4136827	4136838	0	152	2	1	1
chr15	4138225	4138239	0	151	3	1	1
chr15	4139682	4139706	0	149	5	2	2
chr15	4145890	4145901	0	142	12	1	1
chr15	4148108	4148119	0	143	11	1	1
chr15	4148657	4148681	1	144	9	2	1
chr15	4149897	4149908	0	153	1	1	1
chr15	4150702	4150713	0	151	3	1	1
chr15	4152228	4152239	0	154	0	1	1
chr15	4163618	4163663	10	29	115	8	3
chr15	4164690	4164701	0	136	18	1	1
chr15	4166198	4166212	0	150	4	1	1
chr15	4167469	4167484	11	117	26	2	1
chr15	4169144	4169165	2	138	14	2	1
chr15	4169860	4169874	0	152	2	1	1
chr15	4170226	4170237	0	148	6	1	1
chr15	4173198	4173219	32	38	84	5	1
chr15	4173220	4173261	4	16	134	4	1
chr15	4173302	4173313	0	124	30	1	1
chr15	4173691	4173705	0	136	18	1	1
chr15	4177611	4177622	0	137	17	1	1
chr15	4180375	4180394	1	139	14	2	1
chr15	4180907	4180930	2	147	5	3	2
chr15	4181050	4181061	0	153	1	1	1
chr15	4183644	4183659	0	50	104	1	1
chr15	4188510	4188553	5	11	138	5	2
chr15	4189259	4189270	0	141	13	1	1
chr15	4191417	4191436	0	152	2	1	1
chr15	4192015	4192032	2	104	48	2	1
chr15	4201071	4201134	9	35	110	5	1
chr15	4201832	4201871	6	71	77	8	4
chr15	4202087	4202130	0	0	154	0	0
chr15	4202645	4202686	22	18	114	9	2
chr15	4202687	4202728	15	9	130	8	1
chr15	4204656	4204667	0	128	26	1	1
chr15	4204679	4204699	1	142	11	2	1
chr15	4205808	4205819	0	147	7	1	1
chr15	4205831	4205842	0	147	7	1	1
chr15	4205975	4206026	4	93	57	5	2
chr15	4207953	4207964	0	140	14	1	1
chr15	4208477	4208514	8	78	68	6	3
chr15	4209061	4209078	2	147	5	3	2
chr15	4209087	4209102	1	147	6	2	1
chr15	4209961	4209972	0	104	50	1	1
chr15	4210686	4210703	2	135	17	3	2
chr15	4210716	4210730	0	141	13	1	1
chr15	4211114	4211151	9	47	98	8	3
chr15	4214977	4214988	0	69	85	1	1
chr15	4220070	4220087	48	84	22	3	2
chr15	4220088	4220105	3	125	26	4	2
chr15	4220249	4220260	6	122	26	3	1
chr15	4220277	4220300	1	80	73	2	1
chr15	4220570	4220589	0	60	94	1	1
chr15	4221741	4221752	0	150	4	1	1
chr15	4235198	4235239	8	33	113	6	2
chr15	4236315	4236326	0	153	1	1	1
chr15	4236357	4236371	0	153	1	1	1
chr15	4238010	4238037	2	125	27	3	2
chr15	4243621	4243638	2	130	22	2	1
chr15	4243642	4243657	0	83	71	1	1
chr15	4243694	4243707	1	129	24	2	1
chr15	4245333	4245353	18	70	66	3	1
chr15	4247414	4247425	0	154	0	1	1
chr15	4247609	4247644	3	139	12	3	2
chr15	4247716	4247736	2	151	1	3	2
chr15	4248835	4248916	0	0	154	0	0
chr15	4250610	4250653	4	54	96	5	2
chr15	4257061	4257072	0	129	25	1	1
chr15	4261794	4261807	40	83	31	5	2
chr15	4264004	4264023	64	69	21	10	2
chr15	4266517	4266540	0	152	2	1	1
chr15	4266651	4266662	0	150	4	1	1
chr15	4268473	4268484	0	151	3	1	1
chr15	4268836	4268863	2	92	60	4	2
chr15	4277520	4277543	0	128	26	1	1
chr15	4289430	4289441	0	154	0	1	1
chr15	4292340	4292439	0	0	154	0	0
chr15	4294202	4294216	0	117	37	1	1
chr15	4305571	4305586	0	149	5	1	1
chr15	4316292	4316321	1	123	30	2	1
chr15	4319065	4319078	3	124	27	4	2
chr15	4319177	4319191	0	138	16	1	1
chr15	4319204	4319215	0	133	21	1	1
chr15	4319238	4319251	18	19	117	5	2
chr15	4321497	4321512	0	143	11	1	1
chr15	4322201	4322236	8	91	55	9	3
chr15	4323942	4323953	0	154	0	1	1
chr15	4324076	4324107	2	147	5	3	2
chr15	4329383	4329397	0	153	1	1	1
chr15	4335768	4335779	0	149	5	1	1
chr15	4341172	4341217	5	36	113	5	2
chr15	4341452	4341475	4	87	63	5	2
chr15	4345314	4345359	21	16	117	8	1
chr15	4345590	4345609	16	42	96	9	1
chr15	4346560	4346571	0	147	7	1	1
chr15	4348727	4348756	1	19	134	3	2
chr15	4354521	4354578	1	3	150	2	1
chr15	4362459	4362482	68	56	30	9	1
chr15	4364051	4364062	0	147	7	1	1
chr15	4364884	4364899	0	154	0	1	1
chr15	4365272	4365316	5	107	42	7	4
chr15	4365325	4365339	0	134	20	1	1
chr15	4371865	4371876	0	147	7	1	1
chr15	4371951	4371962	46	67	41	3	2
chr15	4375333	4375348	0	147	7	1	1
chr15	4378603	4378614	0	92	62	1	1
chr15	4379045	4379078	6	54	94	7	2
chr15	4381527	4381576	6	37	111	8	3
chr15	4384573	4384592	0	150	4	1	1
chr15	4385868	4385882	0	146	8	1	1
chr15	4386521	4386576	9	116	29	6	3
chr15	4388292	4388307	0	149	5	1	1
chr15	4391627	4391640	0	150	4	1	1
chr15	4393775	4393788	0	115	39	1	1
chr15	4396384	4396439	3	40	111	4	2
chr15	4400445	4400456	0	142	12	1	1
chr15	4409884	4409899	0	137	17	1	1
chr15	4414009	4414020	0	73	81	1	1
chr15	4427935	4427982	13	23	118	8	2
chr15	4430033	4430076	3	4	147	4	1
chr15	4430077	4430088	25	52	77	5	1
chr15	4431583	4431618	3	145	6	2	1
chr15	4434561	4434572	0	152	2	1	1
chr15	4437366	4437377	0	138	16	1	1
chr15	4442306	4442320	0	136	18	1	1
chr15	4442663	4442678	0	132	22	1	1
chr15	4443116	4443135	1	146	7	2	1
chr15	4446822	4446859	7	76	71	7	2
chr15	4448783	4448794	0	87	67	1	1
chr15	4454651	4454674	1	131	22	2	1
chr15	4458287	4458298	0	152	2	1	1
chr15	4460023	4460034	0	101	53	1	1
chr15	4460176	4460187	0	83	71	1	1
chr15	4460315	4460326	0	121	33	1	1
chr15	4464054	4464065	0	150	4	1	1
chr15	4466162	4466177	0	138	16	1	1
chr15	4469476	4469487	0	117	37	1	1
chr15	4470131	4470142	4	74	76	2	1
chr15	4478599	4478650	5	12	137	2	1
chr15	4482385	4482399	0	152	2	1	1
chr15	4487888	4487929	8	36	110	3	1
chr15	4488454	4488499	54	18	82	9	2
chr15	4488500	4488519	62	77	15	5	2
chr15	4490504	4490543	5	58	91	5	2
chr15	4491593	4491604	0	137	17	1	1
chr15	4493944	4493955	0	152	2	1	1
chr15	4497117	4497128	0	142	12	1	1
chr15	4500643	4500654	0	143	11	1	1
chr15	4502435	4502449	0	152	2	1	1
chr15	4502975	4502986	0	145	9	1	1
chr15	4505603	4505614	0	146	8	1	1
chr15	4505628	4505645	0	146	8	1	1
chr15	4507467	4507478	2	101	51	3	1
chr15	4507485	4507534	3	0	151	3	0
chr15	4507534	4507585	26	40	88	4	2
chr15	4508134	4508145	0	135	19	1	1
chr15	4508319	4508336	0	141	13	1	1
chr15	4508652	4508663	0	148	6	1	1
chr15	4511054	4511101	3	123	28	5	3
chr15	4513069	4513120	0	1	153	1	1
chr15	4516076	4516089	2	51	101	2	1
chr15	4517964	4518001	4	30	120	5	3
chr15	4521359	4521370	0	146	8	1	1
chr15	4525281	4525301	0	145	9	1	1
