chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr13	3413316	3413333	0	146	8	1	1
chr13	3413333	3413344	0	152	2	1	1
chr13	3414544	3414558	0	152	2	1	1
chr13	3415728	3415761	15	84	55	4	1
chr13	3415765	3415780	1	147	6	2	1
chr13	3415968	3415979	0	153	1	1	1
chr13	3417582	3417596	0	145	9	1	1
chr13	3419395	3419490	0	0	154	0	0
chr13	3423282	3423293	0	84	70	1	1
chr13	3423942	3423953	0	138	16	1	1
chr13	3432904	3432917	0	148	6	1	1
chr13	3435246	3435257	0	150	4	1	1
chr13	3438858	3438881	0	147	7	1	1
chr13	3440738	3440753	0	8	146	1	1
chr13	3440807	3440838	4	85	65	3	1
chr13	3440839	3440918	22	5	127	6	2
chr13	3443560	3443587	2	108	44	2	1
chr13	3444163	3444176	0	134	20	1	1
chr13	3444405	3444425	2	139	13	2	1
chr13	3445929	3445946	0	150	4	1	1
chr13	3448728	3448743	0	143	11	1	1
chr13	3458581	3458596	0	136	18	1	1
chr13	3459142	3459153	0	154	0	1	1
chr13	3462797	3462832	1	131	22	2	1
chr13	3469905	3469916	0	127	27	1	1
chr13	3472627	3472640	0	147	7	1	1
chr13	3473002	3473022	0	151	3	1	1
chr13	3474151	3474178	0	145	9	1	1
chr13	3474680	3474695	0	152	2	1	1
chr13	3476127	3476146	0	133	21	1	1
chr13	3478731	3478748	0	0	154	0	0
chr13	3481714	3481761	1	10	143	2	1
chr13	3481761	3481772	1	67	86	2	1
chr13	3481772	3481825	6	1	147	5	1
chr13	3482062	3482073	0	148	6	1	1
chr13	3489295	3489306	0	148	6	1	1
chr13	3491233	3491244	0	152	2	1	1
chr13	3491722	3491755	10	60	84	4	1
chr13	3492643	3492686	5	91	58	4	1
chr13	3492700	3492737	16	51	87	5	1
chr13	3494018	3494029	0	153	1	1	1
chr13	3497672	3497710	2	61	91	4	2
chr13	3498514	3498534	0	152	2	1	1
chr13	3498718	3498729	0	154	0	1	1
chr13	3499553	3499584	8	61	85	3	1
chr13	3499588	3499599	1	145	8	2	1
chr13	3502217	3502252	7	57	90	5	2
chr13	3502417	3502431	0	148	6	1	1
chr13	3504158	3504173	0	148	6	1	1
chr13	3504276	3504291	0	136	18	1	1
chr13	3515116	3515170	3	38	113	5	2
chr13	3516536	3516547	0	154	0	1	1
chr13	3518213	3518230	0	154	0	1	1
chr13	3521613	3521682	0	0	154	0	0
chr13	3522833	3522884	5	95	54	6	3
chr13	3523229	3523240	0	107	47	1	1
chr13	3524531	3524554	0	145	9	1	1
chr13	3525015	3525026	0	141	13	1	1
chr13	3527793	3527808	0	146	8	1	1
chr13	3533386	3533397	0	145	9	1	1
chr13	3533748	3533759	0	139	15	1	1
chr13	3534822	3534836	0	144	10	1	1
chr13	3534901	3534946	2	25	127	3	1
chr13	3536232	3536243	0	141	13	1	1
chr13	3537143	3537157	0	140	14	1	1
chr13	3537582	3537599	0	136	18	1	1
chr13	3538162	3538173	0	136	18	1	1
chr13	3538372	3538383	0	154	0	1	1
chr13	3538818	3538844	0	129	25	1	1
chr13	3539394	3539405	1	140	13	2	1
chr13	3550306	3550320	0	149	5	1	1
chr13	3552162	3552191	3	113	38	2	1
chr13	3556076	3556091	1	112	41	2	1
chr13	3557437	3557448	0	147	7	1	1
chr13	3558033	3558044	0	141	13	1	1
chr13	3560769	3560788	0	138	16	1	1
chr13	3566579	3566590	0	153	1	1	1
chr13	3573383	3573402	0	145	9	1	1
chr13	3577611	3577622	0	151	3	1	1
chr13	3578377	3578392	0	61	93	1	1
chr13	3579500	3579526	0	132	22	1	1
chr13	3580280	3580291	0	144	10	1	1
chr13	3583938	3583949	0	123	31	1	1
chr13	3585972	3585986	0	142	12	1	1
chr13	3586604	3586623	0	152	2	1	1
chr13	3586628	3586645	1	126	27	2	1
chr13	3586645	3586660	10	88	56	3	1
chr13	3590656	3590669	0	143	11	1	1
chr13	3592687	3592698	0	150	4	1	1
chr13	3594946	3594957	0	136	18	1	1
chr13	3595545	3595556	0	154	0	1	1
chr13	3598199	3598210	0	146	8	1	1
chr13	3600496	3600523	6	60	88	3	1
chr13	3600524	3600553	4	89	61	3	1
chr13	3604608	3604619	0	127	27	1	1
chr13	3605634	3605645	2	134	18	2	1
chr13	3606466	3606480	1	145	8	2	1
chr13	3612217	3612237	2	120	32	2	1
chr13	3614387	3614398	0	106	48	1	1
chr13	3615223	3615246	0	124	30	1	1
chr13	3618708	3618725	0	122	32	1	1
chr13	3618750	3618773	5	129	20	2	1
chr13	3620334	3620369	8	50	96	4	1
chr13	3620380	3620391	0	146	8	1	1
chr13	3621213	3621224	0	131	23	1	1
chr13	3621857	3621868	0	153	1	1	1
chr13	3622542	3622556	0	141	13	1	1
chr13	3626130	3626143	1	146	7	2	1
chr13	3626174	3626185	0	151	3	1	1
chr13	3626343	3626358	0	136	18	1	1
chr13	3628691	3628706	0	145	9	1	1
chr13	3629876	3629887	0	133	21	1	1
chr13	3633537	3633548	0	93	61	1	1
chr13	3633614	3633625	0	104	50	1	1
chr13	3636116	3636133	0	130	24	1	1
chr13	3636499	3636510	0	121	33	1	1
chr13	3637220	3637234	0	151	3	1	1
chr13	3637295	3637312	0	109	45	1	1
chr13	3638004	3638017	0	131	23	1	1
chr13	3638468	3638479	0	150	4	1	1
chr13	3641438	3641461	0	126	28	1	1
chr13	3642554	3642565	0	137	17	1	1
chr13	3643775	3643786	0	130	24	1	1
chr13	3645295	3645318	0	110	44	1	1
chr13	3651094	3651127	3	61	90	3	1
chr13	3651128	3651167	9	39	106	4	1
chr13	3652901	3652914	0	154	0	1	1
chr13	3653082	3653095	0	149	5	1	1
chr13	3653285	3653300	0	143	11	1	1
chr13	3653897	3653911	0	153	1	1	1
chr13	3655527	3655538	0	140	14	1	1
chr13	3660802	3660843	1	76	77	2	1
chr13	3662851	3662870	0	127	27	1	1
chr13	3663030	3663053	0	144	10	1	1
chr13	3663068	3663091	0	110	44	1	1
chr13	3663355	3663366	0	101	53	1	1
chr13	3663579	3663590	0	134	20	1	1
chr13	3665119	3665130	0	101	53	1	1
chr13	3665412	3665423	0	144	10	1	1
chr13	3666225	3666236	0	140	14	1	1
chr13	3666249	3666260	0	153	1	1	1
chr13	3670667	3670692	4	103	47	4	1
chr13	3670843	3670869	0	139	15	1	1
chr13	3671816	3671855	3	128	23	4	2
chr13	3674073	3674122	5	11	138	4	1
chr13	3685428	3685479	4	6	144	3	1
chr13	3685482	3685493	0	154	0	1	1
chr13	3685570	3685581	1	153	0	2	1
chr13	3686198	3686221	1	78	75	2	1
chr13	3696072	3696085	0	150	4	1	1
chr13	3696286	3696319	7	69	78	4	1
chr13	3697501	3697528	4	102	48	3	1
chr13	3697947	3697966	0	145	9	1	1
chr13	3700280	3700291	0	125	29	1	1
chr13	3700458	3700493	5	96	53	3	1
chr13	3703028	3703041	0	121	33	1	1
chr13	3705573	3705604	4	72	78	5	1
chr13	3705755	3705766	0	112	42	1	1
chr13	3706342	3706353	0	87	67	1	1
chr13	3708681	3708714	7	54	93	4	1
chr13	3711167	3711206	0	146	8	1	1
chr13	3711451	3711506	0	0	154	0	0
chr13	3711696	3711707	0	120	34	1	1
chr13	3712581	3712596	1	149	4	2	1
chr13	3713502	3713545	6	19	129	4	2
chr13	3714825	3714840	0	105	49	1	1
chr13	3715091	3715102	0	140	14	1	1
chr13	3715901	3715945	4	124	26	5	2
chr13	3716057	3716068	0	146	8	1	1
chr13	3722724	3722759	7	115	32	3	1
chr13	3723442	3723453	0	80	74	1	1
chr13	3725648	3725659	0	139	15	1	1
chr13	3732156	3732167	0	123	31	1	1
chr13	3732195	3732209	0	80	74	1	1
chr13	3732693	3732712	0	78	76	1	1
chr13	3732776	3732787	0	53	101	1	1
chr13	3740716	3740757	35	31	88	6	1
chr13	3746250	3746265	2	66	86	3	1
chr13	3748412	3748429	1	133	20	2	1
chr13	3750554	3750589	3	65	86	4	1
chr13	3752175	3752204	13	50	91	4	1
chr13	3752204	3752245	15	37	102	8	1
chr13	3753291	3753305	0	148	6	1	1
chr13	3754266	3754277	0	144	10	1	1
chr13	3758075	3758086	0	154	0	1	1
chr13	3764335	3764354	3	49	102	3	1
chr13	3765228	3765247	0	133	21	1	1
chr13	3767618	3767677	20	56	78	10	1
chr13	3769250	3769267	13	51	90	3	1
chr13	3769991	3770016	13	60	81	4	1
chr13	3770026	3770039	3	32	119	2	1
chr13	3772776	3772793	0	81	73	1	1
chr13	3773119	3773130	0	146	8	1	1
chr13	3774093	3774108	0	132	22	1	1
chr13	3774109	3774136	3	128	23	3	1
chr13	3774243	3774280	8	38	108	5	2
chr13	3778272	3778313	17	23	114	3	1
chr13	3779259	3779270	0	148	6	1	1
chr13	3783041	3783052	0	102	52	1	1
chr13	3783611	3783622	0	144	10	1	1
chr13	3784955	3784970	1	122	31	2	1
chr13	3791368	3791379	0	148	6	1	1
chr13	3791944	3791971	1	146	7	2	1
chr13	3792226	3792255	0	114	40	1	1
chr13	3793445	3793456	1	145	8	2	1
chr13	3795564	3795639	33	21	100	16	2
chr13	3797300	3797311	0	115	39	1	1
chr13	3799245	3799304	0	0	154	0	0
chr13	3799318	3799329	1	145	8	2	1
chr13	3800026	3800037	0	141	13	1	1
chr13	3800516	3800563	5	15	134	4	1
chr13	3802796	3802811	0	141	13	1	1
chr13	3803011	3803034	1	151	2	2	1
chr13	3808799	3808810	0	138	16	1	1
chr13	3810103	3810118	1	149	4	2	1
chr13	3812125	3812136	0	145	9	1	1
chr13	3816974	3816987	0	130	24	1	1
chr13	3819333	3819346	0	148	6	1	1
chr13	3825104	3825117	1	86	67	2	1
chr13	3828361	3828415	2	127	25	3	1
chr13	3833292	3833321	0	146	8	1	1
chr13	3834636	3834659	1	118	35	2	1
chr13	3835439	3835462	0	153	1	1	1
chr13	3835612	3835623	0	150	4	1	1
chr13	3840275	3840292	0	135	19	1	1
chr13	3841582	3841605	0	138	16	1	1
chr13	3851154	3851165	0	154	0	1	1
chr13	3851381	3851394	3	127	24	2	1
chr13	3856097	3856108	0	119	35	1	1
chr13	3856180	3856191	1	129	24	2	1
chr13	3856191	3856202	0	123	31	1	1
chr13	3857000	3857015	1	136	17	3	2
chr13	3860420	3860487	21	10	123	5	1
chr13	3861573	3861606	9	69	76	4	1
chr13	3862249	3862294	35	24	95	6	1
chr13	3864775	3864786	0	154	0	1	1
chr13	3865228	3865243	0	93	61	1	1
chr13	3865436	3865469	13	52	89	4	1
chr13	3868834	3868845	0	117	37	1	1
chr13	3874374	3874408	1	144	9	2	1
chr13	3878488	3878525	3	35	116	3	1
chr13	3883048	3883062	0	146	8	1	1
chr13	3885793	3885808	0	129	25	1	1
chr13	3891334	3891353	1	113	40	2	1
chr13	3897817	3897852	3	75	76	4	2
chr13	3903154	3903178	1	150	3	2	1
chr13	3904286	3904321	0	144	10	2	2
chr13	3906368	3906382	0	150	4	1	1
chr13	3906437	3906480	8	28	118	3	1
chr13	3909155	3909170	0	126	28	1	1
chr13	3912517	3912544	0	147	7	1	1
chr13	3912777	3912836	0	114	40	1	1
chr13	3913512	3913525	1	80	73	2	1
chr13	3914254	3914265	0	151	3	1	1
chr13	3915907	3915921	0	128	26	1	1
chr13	3921567	3921580	1	131	22	2	1
chr13	3921799	3921822	0	148	6	1	1
chr13	3922985	3923014	4	81	69	4	2
chr13	3923063	3923074	0	150	4	1	1
chr13	3924207	3924238	12	71	71	5	1
chr13	3926762	3926773	0	142	12	1	1
chr13	3928386	3928401	0	151	3	1	1
chr13	3930292	3930315	0	117	37	1	1
chr13	3931383	3931420	8	53	93	4	1
chr13	3934201	3934246	4	8	142	4	1
chr13	3934584	3934598	0	153	1	1	1
chr13	3937203	3937214	0	148	6	1	1
chr13	3938844	3938895	8	3	143	5	1
chr13	3939941	3939952	0	149	5	1	1
chr13	3944342	3944353	0	134	20	1	1
chr13	3944544	3944597	1	2	151	2	1
chr13	3946642	3946669	1	132	21	2	1
chr13	3947345	3947356	0	126	28	1	1
chr13	3948947	3948960	0	136	18	1	1
chr13	3949723	3949734	1	138	15	2	1
chr13	3949859	3949878	0	107	47	1	1
chr13	3953415	3953426	0	154	0	1	1
chr13	3956986	3956999	3	141	10	3	1
chr13	3957013	3957036	5	1	148	4	1
chr13	3957249	3957272	1	119	34	2	1
chr13	3960623	3960654	1	146	7	2	1
chr13	3962032	3962075	2	125	27	5	3
chr13	3962313	3962330	0	126	28	1	1
chr13	3967227	3967251	0	127	27	1	1
chr13	3969746	3969793	11	36	107	4	1
chr13	3969926	3969937	0	146	8	1	1
chr13	3970497	3970512	0	39	115	1	1
chr13	3971483	3971494	0	151	3	1	1
chr13	3971800	3971814	0	144	10	1	1
chr13	3972690	3972757	10	42	102	7	4
chr13	3980910	3980921	0	147	7	1	1
chr13	3985319	3985330	0	152	2	1	1
chr13	3985435	3985449	0	145	9	1	1
chr13	3987128	3987172	2	113	39	2	1
chr13	3993711	3993722	0	139	15	1	1
chr13	3995120	3995131	0	147	7	1	1
chr13	3997221	3997240	0	152	2	1	1
chr13	3998218	3998229	0	124	30	1	1
chr13	3998507	3998518	0	135	19	1	1
chr13	3998653	3998673	0	152	2	1	1
chr13	3998910	3998924	0	151	3	1	1
chr13	3998932	3998943	0	150	4	1	1
chr13	4002098	4002141	16	30	108	6	2
chr13	4002927	4002962	4	99	51	5	2
chr13	4003895	4003906	0	105	49	1	1
chr13	4010224	4010235	0	142	12	1	1
chr13	4015483	4015494	0	154	0	1	1
chr13	4026564	4026575	71	73	10	2	1
chr13	4027686	4027701	0	145	9	1	1
chr13	4030603	4030626	0	150	4	1	1
chr13	4032047	4032061	0	154	0	1	1
chr13	4033296	4033311	0	143	11	1	1
chr13	4038373	4038386	3	116	35	3	1
chr13	4038387	4038420	5	93	56	3	1
chr13	4042986	4043025	0	131	23	1	1
chr13	4044360	4044371	0	153	1	1	1
chr13	4050046	4050060	0	137	17	1	1
chr13	4053286	4053321	5	81	68	4	1
chr13	4054643	4054666	0	140	14	1	1
chr13	4054673	4054684	0	143	11	1	1
chr13	4057069	4057080	0	151	3	1	1
chr13	4060968	4060995	4	90	60	4	1
chr13	4062472	4062487	2	126	26	3	1
chr13	4065592	4065603	0	45	109	1	1
chr13	4076974	4076985	0	129	25	1	1
chr13	4078095	4078144	0	1	153	1	1
chr13	4078349	4078363	0	78	76	1	1
chr13	4081964	4081975	0	150	4	1	1
chr13	4085716	4085727	0	151	3	1	1
chr13	4087785	4087796	0	154	0	1	1
chr13	4095753	4095764	0	148	6	1	1
chr13	4098542	4098571	0	126	28	1	1
chr13	4100668	4100679	0	125	29	1	1
chr13	4102468	4102479	0	152	2	1	1
chr13	4105409	4105420	0	148	6	1	1
chr13	4107146	4107160	0	143	11	1	1
chr13	4108184	4108203	0	153	1	1	1
chr13	4110298	4110317	2	138	14	3	1
chr13	4111084	4111098	0	128	26	1	1
chr13	4111107	4111126	0	127	27	1	1
chr13	4112597	4112620	0	137	17	1	1
chr13	4116950	4116961	0	152	2	1	1
chr13	4119628	4119642	0	151	3	1	1
chr13	4120117	4120128	0	151	3	1	1
chr13	4124319	4124330	0	148	6	1	1
chr13	4127014	4127025	0	146	8	1	1
chr13	4127664	4127675	0	135	19	1	1
chr13	4129922	4129933	0	146	8	1	1
chr13	4130023	4130034	0	130	24	1	1
chr13	4132054	4132069	0	138	16	1	1
chr13	4132639	4132650	0	145	9	1	1
chr13	4134546	4134557	0	151	3	1	1
chr13	4136249	4136283	0	117	37	1	1
chr13	4136512	4136539	0	137	17	1	1
chr13	4136541	4136560	0	131	23	1	1
chr13	4136888	4136925	15	34	105	5	1
chr13	4137723	4137754	6	62	86	3	1
chr13	4146248	4146263	0	151	3	1	1
chr13	4149418	4149447	8	92	54	4	1
chr13	4154782	4154871	2	1	151	3	1
chr13	4154874	4154919	1	0	153	1	0
chr13	4156031	4156046	0	131	23	1	1
chr13	4156799	4156816	7	144	3	2	1
chr13	4161701	4161752	3	102	49	2	1
chr13	4163315	4163358	2	132	20	3	1
chr13	4163533	4163544	0	154	0	1	1
chr13	4165713	4165754	7	43	104	4	1
chr13	4168410	4168421	0	149	5	1	1
chr13	4175716	4175727	0	143	11	1	1
chr13	4175804	4175815	84	69	1	2	1
chr13	4177399	4177446	2	129	23	3	1
chr13	4180953	4180980	0	144	10	1	1
chr13	4181043	4181090	1	140	13	4	3
chr13	4190179	4190216	4	55	95	3	1
chr13	4195418	4195437	4	22	128	3	1
chr13	4195438	4195481	0	0	154	0	0
chr13	4195812	4195825	1	99	54	2	1
chr13	4198851	4198862	0	152	2	1	1
chr13	4198867	4198882	0	151	3	1	1
chr13	4200859	4200878	0	147	7	1	1
chr13	4205052	4205063	0	142	12	1	1
chr13	4205616	4205635	0	148	6	1	1
chr13	4207221	4207235	0	129	25	1	1
chr13	4208024	4208035	0	140	14	1	1
chr13	4214974	4214985	0	132	22	1	1
chr13	4215160	4215171	0	105	49	1	1
chr13	4221074	4221097	6	129	19	4	1
chr13	4226998	4227009	0	135	19	1	1
chr13	4228409	4228423	0	144	10	1	1
chr13	4229051	4229077	0	146	8	1	1
chr13	4229564	4229607	9	32	113	5	1
chr13	4231209	4231230	1	103	50	2	1
chr13	4234963	4234980	0	144	10	1	1
chr13	4235131	4235142	0	145	9	1	1
chr13	4238917	4238928	0	152	2	1	1
chr13	4239362	4239379	1	53	100	2	1
chr13	4244483	4244522	9	43	102	4	1
chr13	4247756	4247767	0	145	9	1	1
chr13	4250751	4250766	0	150	4	1	1
chr13	4250939	4250954	0	153	1	1	1
chr13	4253583	4253594	0	148	6	1	1
chr13	4257770	4257781	1	146	7	2	1
chr13	4258590	4258601	0	107	47	1	1
chr13	4266782	4266796	0	147	7	1	1
chr13	4269174	4269188	0	149	5	1	1
chr13	4275042	4275061	0	150	4	1	1
chr13	4275110	4275123	1	136	17	2	1
chr13	4282759	4282810	4	123	27	5	3
chr13	4286166	4286177	0	152	2	1	1
chr13	4287579	4287594	0	146	8	1	1
chr13	4287598	4287615	0	142	12	1	1
chr13	4288072	4288105	2	79	73	3	1
chr13	4288607	4288622	0	131	23	1	1
chr13	4293626	4293637	0	151	3	1	1
chr13	4293958	4293969	0	135	19	1	1
chr13	4294538	4294573	0	145	9	1	1
chr13	4317441	4317452	0	4	150	1	1
chr13	4319874	4319958	6	12	136	6	2
chr13	4319960	4320029	0	0	154	0	0
chr13	4327730	4327744	1	139	14	2	1
chr13	4337469	4337480	0	152	2	1	1
chr13	4350272	4350283	0	151	3	1	1
chr13	4351060	4351083	7	87	60	3	1
chr13	4351948	4351963	0	0	154	0	0
chr13	4353326	4353373	3	128	23	6	3
chr13	4357308	4357331	0	115	39	1	1
chr13	4364046	4364083	5	56	93	4	1
chr13	4364506	4364521	0	121	33	1	1
chr13	4365069	4365080	0	138	16	1	1
chr13	4365443	4365470	0	148	6	1	1
chr13	4371902	4371961	6	67	81	4	2
chr13	4373619	4373648	0	152	2	1	1
chr13	4377283	4377294	0	116	38	1	1
chr13	4381577	4381611	0	146	8	1	1
chr13	4385359	4385376	3	49	102	3	1
chr13	4385377	4385390	22	79	53	3	1
chr13	4386090	4386101	0	154	0	1	1
chr13	4386715	4386726	0	143	11	1	1
chr13	4387730	4387754	0	135	19	1	1
chr13	4390056	4390073	0	128	26	1	1
chr13	4391464	4391481	2	69	83	3	2
chr13	4392135	4392146	9	133	12	2	1
chr13	4392158	4392205	3	9	142	5	2
chr13	4392875	4392886	0	147	7	1	1
chr13	4392909	4392923	0	153	1	1	1
chr13	4398859	4398870	0	128	26	1	1
chr13	4404098	4404109	0	150	4	1	1
chr13	4404196	4404207	0	153	1	1	1
chr13	4405910	4405921	0	126	28	1	1
chr13	4407771	4407782	0	150	4	1	1
chr13	4407879	4407930	11	29	114	9	2
chr13	4409922	4409933	0	129	25	1	1
chr13	4412179	4412193	0	154	0	1	1
chr13	4416308	4416319	0	145	9	1	1
chr13	4418810	4418821	0	152	2	1	1
chr13	4419689	4419742	0	0	154	0	0
chr13	4424527	4424538	0	153	1	1	1
chr13	4425111	4425122	0	152	2	1	1
chr13	4425152	4425163	0	153	1	1	1
chr13	4426330	4426341	0	144	10	1	1
chr13	4438656	4438667	0	141	13	1	1
chr13	4438862	4438876	0	140	14	1	1
chr13	4452645	4452656	0	145	9	1	1
chr13	4454588	4454599	0	150	4	1	1
chr13	4456164	4456179	0	135	19	1	1
chr13	4486271	4486286	0	119	35	1	1
chr13	4487944	4487955	0	153	1	1	1
chr13	4490136	4490147	0	148	6	1	1
chr13	4491703	4491732	5	100	49	3	1
chr13	4495061	4495075	0	111	43	1	1
chr13	4506021	4506072	2	0	152	2	0
chr13	4511783	4511820	6	69	79	3	1
chr13	4512319	4512333	0	139	15	1	1
chr13	4521245	4521260	0	150	4	1	1
chr13	4522662	4522689	1	127	26	3	2
chr13	4523371	4523382	0	153	1	1	1
chr13	4534615	4534626	0	144	10	1	1
chr13	4538042	4538053	0	154	0	1	1
chr13	4540093	4540104	1	146	7	2	1
chr13	4543059	4543088	3	80	71	4	1
chr13	4544437	4544448	0	150	4	1	1
chr13	4550100	4550119	0	153	1	1	1
