chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr14	4067133	4067210	1	0	153	1	0
chr14	4067211	4067288	7	0	147	1	0
chr14	4069290	4069309	0	143	11	1	1
chr14	4069479	4069493	0	141	13	1	1
chr14	4073662	4073685	0	142	12	1	1
chr14	4077588	4077603	0	151	3	1	1
chr14	4082632	4082647	0	137	17	1	1
chr14	4089662	4089717	1	6	147	2	1
chr14	4100583	4100596	4	103	47	3	1
chr14	4102348	4102363	2	125	27	2	1
chr14	4103217	4103228	0	117	37	1	1
chr14	4103721	4103735	0	145	9	1	1
chr14	4104442	4104466	0	149	5	1	1
chr14	4104478	4104492	3	135	16	2	1
chr14	4104510	4104554	3	119	32	4	1
chr14	4108012	4108063	6	80	68	5	3
chr14	4108362	4108376	0	152	2	1	1
chr14	4111279	4111290	0	153	1	1	1
chr14	4112806	4112821	0	151	3	1	1
chr14	4115787	4115798	0	144	10	1	1
chr14	4116035	4116052	1	133	20	2	1
chr14	4119620	4119631	0	148	6	1	1
chr14	4121233	4121244	0	135	19	1	1
chr14	4123607	4123618	0	149	5	1	1
chr14	4124558	4124611	0	0	154	0	0
chr14	4136237	4136268	0	142	12	1	1
chr14	4138315	4138326	0	70	84	1	1
chr14	4139804	4139815	0	153	1	1	1
chr14	4140258	4140269	0	149	5	1	1
chr14	4142085	4142144	9	66	79	4	1
chr14	4149259	4149270	0	138	16	1	1
chr14	4150755	4150766	2	144	8	2	1
chr14	4150800	4150813	1	134	19	2	1
chr14	4152542	4152557	2	128	24	3	1
chr14	4152610	4152621	0	49	105	1	1
chr14	4152622	4152717	2	0	152	1	0
chr14	4154505	4154516	0	118	36	1	1
chr14	4154823	4154842	0	141	13	1	1
chr14	4155012	4155031	0	147	7	1	1
chr14	4163566	4163589	0	133	21	1	1
chr14	4170239	4170292	1	2	151	2	1
chr14	4174944	4174988	2	114	38	3	1
chr14	4175150	4175161	3	117	34	2	1
chr14	4176863	4176876	0	142	12	1	1
chr14	4177610	4177629	0	135	19	1	1
chr14	4177657	4177677	0	133	21	1	1
chr14	4183325	4183336	0	150	4	1	1
chr14	4184849	4184864	0	132	22	1	1
chr14	4187886	4187897	0	141	13	1	1
chr14	4188134	4188153	0	137	17	1	1
chr14	4191765	4191776	0	117	37	1	1
chr14	4193378	4193389	0	144	10	1	1
chr14	4195752	4195763	0	143	11	1	1
chr14	4208351	4208382	3	134	17	2	1
chr14	4209988	4210025	25	21	108	7	1
chr14	4216385	4216396	0	52	102	1	1
chr14	4218197	4218208	0	150	4	1	1
chr14	4220026	4220075	8	96	50	6	1
chr14	4225765	4225776	0	144	10	1	1
chr14	4226008	4226031	0	133	21	1	1
chr14	4227204	4227215	0	141	13	1	1
chr14	4228650	4228661	0	72	82	1	1
chr14	4234711	4234730	2	143	9	3	1
chr14	4234877	4234898	5	122	27	4	1
chr14	4236652	4236663	1	129	24	2	1
chr14	4236860	4236925	11	4	139	4	1
chr14	4238453	4238467	2	69	83	2	1
chr14	4238619	4238630	0	123	31	1	1
chr14	4238937	4238956	0	140	14	1	1
chr14	4243387	4243410	0	147	7	1	1
chr14	4248058	4248085	0	140	14	1	1
chr14	4249034	4249079	0	0	154	0	0
chr14	4261467	4261478	0	145	9	1	1
chr14	4263100	4263113	4	85	65	3	1
chr14	4263787	4263802	0	149	5	1	1
chr14	4265339	4265350	0	152	2	1	1
chr14	4266995	4267049	1	102	51	3	2
chr14	4276474	4276485	0	142	12	1	1
chr14	4279337	4279348	0	140	14	1	1
chr14	4279824	4279838	0	142	12	1	1
chr14	4280805	4280816	0	146	8	1	1
chr14	4284407	4284418	0	125	29	1	1
chr14	4284733	4284757	0	130	24	1	1
chr14	4284920	4284964	0	136	18	1	1
chr14	4293476	4293487	0	135	19	1	1
chr14	4293946	4294003	0	2	152	1	1
chr14	4296745	4296756	0	131	23	1	1
chr14	4299622	4299633	0	111	43	1	1
chr14	4301530	4301544	0	147	7	1	1
chr14	4301835	4301846	0	144	10	1	1
chr14	4305326	4305337	0	149	5	1	1
chr14	4314146	4314161	0	141	13	1	1
chr14	4322475	4322506	9	109	36	4	1
chr14	4327163	4327197	1	132	21	2	1
chr14	4327364	4327375	0	138	16	1	1
chr14	4329066	4329079	0	136	18	1	1
chr14	4329803	4329817	0	150	4	1	1
chr14	4334806	4334823	0	133	21	1	1
chr14	4335464	4335475	0	152	2	1	1
chr14	4336988	4337003	0	151	3	1	1
chr14	4342433	4342444	0	140	14	1	1
chr14	4344045	4344056	0	150	4	1	1
chr14	4346420	4346431	0	145	9	1	1
chr14	4358080	4358107	0	142	12	1	1
chr14	4358651	4358662	0	150	4	1	1
chr14	4359713	4359724	129	16	9	3	1
chr14	4359743	4359786	0	127	27	2	2
chr14	4361667	4361678	0	147	7	1	1
chr14	4363494	4363573	6	20	128	5	2
chr14	4369453	4369472	0	124	30	1	1
chr14	4370645	4370656	0	135	19	1	1
chr14	4372204	4372215	0	80	74	1	1
chr14	4379332	4379343	0	153	1	1	1
chr14	4385425	4385439	0	150	4	1	1
chr14	4385730	4385741	0	147	7	1	1
chr14	4387016	4387067	7	4	143	3	1
chr14	4387311	4387322	0	152	2	1	1
chr14	4388892	4388912	0	150	4	1	1
chr14	4390989	4391012	1	145	8	3	2
chr14	4392051	4392068	0	36	118	1	1
chr14	4396047	4396066	0	134	20	1	1
chr14	4401296	4401310	0	143	11	1	1
chr14	4407789	4407843	1	94	59	2	1
chr14	4409772	4409785	1	141	12	2	1
chr14	4410520	4410539	0	148	6	1	1
chr14	4410573	4410602	0	138	16	1	1
chr14	4415540	4415557	0	135	19	1	1
chr14	4416200	4416211	0	152	2	1	1
chr14	4417725	4417740	0	143	11	1	1
chr14	4420709	4420720	0	140	14	1	1
chr14	4420957	4420972	0	149	5	1	1
chr14	4424583	4424594	0	143	11	1	1
chr14	4426200	4426211	0	149	5	1	1
chr14	4428571	4428582	0	149	5	1	1
chr14	4429519	4429538	1	64	89	2	1
chr14	4447317	4447340	0	147	7	1	1
chr14	4448477	4448494	1	126	27	2	1
chr14	4450080	4450091	0	153	1	1	1
chr14	4450534	4450545	0	150	4	1	1
chr14	4452379	4452438	1	22	131	2	1
chr14	4458101	4458112	0	143	11	1	1
chr14	4458344	4458367	0	131	23	1	1
chr14	4459540	4459551	0	149	5	1	1
chr14	4461002	4461013	0	66	88	1	1
chr14	4467261	4467284	1	148	5	2	1
chr14	4467397	4467440	10	49	95	5	1
chr14	4469198	4469211	0	138	16	1	1
chr14	4469399	4469458	4	12	138	2	1
chr14	4470988	4470999	2	108	44	2	1
chr14	4471151	4471162	0	112	42	1	1
chr14	4471470	4471489	0	139	15	1	1
chr14	4471659	4471678	0	141	13	1	1
chr14	4475917	4475948	0	147	7	1	1
chr14	4480243	4480262	0	146	8	1	1
chr14	4486939	4486968	9	110	35	5	1
chr14	4491618	4491667	1	139	14	2	1
chr14	4491829	4491840	3	105	46	3	1
chr14	4493543	4493556	1	141	12	2	1
chr14	4494294	4494313	0	136	18	1	1
chr14	4494341	4494355	0	137	17	1	1
chr14	4499952	4499963	0	150	4	1	1
chr14	4501472	4501487	0	149	5	1	1
chr14	4504428	4504439	0	139	15	1	1
chr14	4504676	4504691	1	145	8	2	1
chr14	4508301	4508312	0	140	14	1	1
chr14	4509917	4509928	0	144	10	1	1
chr14	4512293	4512304	0	148	6	1	1
chr14	4523994	4524005	0	126	28	1	1
chr14	4525627	4525648	6	110	38	3	1
chr14	4527221	4527232	0	153	1	1	1
chr14	4527242	4527253	0	153	1	1	1
chr14	4527696	4527707	0	151	3	1	1
chr14	4528621	4528632	0	148	6	1	1
chr14	4528631	4528642	0	86	68	1	1
chr14	4529963	4530022	2	0	152	1	0
chr14	4541133	4541188	5	0	149	4	0
chr14	4543876	4543887	0	151	3	1	1
chr14	4545581	4545600	1	125	28	2	1
chr14	4545752	4545763	0	133	21	1	1
chr14	4552169	4552184	0	138	16	1	1
chr14	4554708	4554755	0	0	154	0	0
chr14	4554755	4554820	0	0	154	0	0
chr14	4560556	4560571	1	144	9	2	1
chr14	4563115	4563184	4	42	108	4	1
chr14	4563420	4563437	0	96	58	1	1
chr14	4563464	4563521	5	2	147	2	1
chr14	4566418	4566429	0	71	83	1	1
chr14	4573959	4574002	5	131	18	6	2
chr14	4575889	4575900	0	144	10	1	1
chr14	4580141	4580170	0	128	26	1	1
chr14	4587618	4587633	0	141	13	1	1
chr14	4591099	4591114	0	141	13	1	1
chr14	4603751	4603800	2	122	30	5	3
chr14	4604288	4604299	0	107	47	1	1
chr14	4604311	4604328	1	119	34	2	1
chr14	4606543	4606554	0	112	42	1	1
chr14	4618181	4618224	3	89	62	4	1
chr14	4620913	4620924	0	67	87	1	1
chr14	4622618	4622637	2	127	25	3	1
chr14	4622789	4622800	0	112	42	1	1
chr14	4629172	4629187	0	146	8	1	1
chr14	4631711	4631760	0	0	154	0	0
chr14	4631760	4631823	2	0	152	2	0
chr14	4642242	4642281	3	129	22	3	1
chr14	4642443	4642454	8	105	41	3	1
chr14	4644165	4644178	0	145	9	1	1
chr14	4644911	4644925	0	139	15	1	1
chr14	4651807	4651822	1	143	10	2	1
chr14	4655031	4655046	0	148	6	1	1
chr14	4658658	4658669	0	143	11	1	1
chr14	4660272	4660283	0	148	6	1	1
chr14	4662645	4662656	0	149	5	1	1
chr14	4663598	4663639	0	0	154	0	0
chr14	4672768	4672779	0	147	7	1	1
chr14	4673733	4673765	4	112	38	3	1
chr14	4674387	4674414	0	143	11	1	1
chr14	4677621	4677632	0	153	1	1	1
chr14	4678075	4678086	0	152	2	1	1
chr14	4679920	4679974	7	45	102	5	1
chr14	4685635	4685646	0	149	5	1	1
chr14	4685878	4685901	0	138	16	1	1
chr14	4687074	4687085	0	142	12	1	1
chr14	4688540	4688551	0	57	97	1	1
chr14	4694794	4694817	0	146	8	1	1
chr14	4694944	4694977	20	57	77	3	1
chr14	4695504	4695541	0	0	154	0	0
chr14	4696722	4696735	0	147	7	1	1
chr14	4696899	4696946	8	35	111	3	1
chr14	4698484	4698495	1	66	87	2	1
chr14	4698647	4698658	0	118	36	1	1
chr14	4698966	4698985	0	133	21	1	1
chr14	4699155	4699174	0	141	13	1	1
chr14	4703416	4703451	3	137	14	3	2
chr14	4707716	4707735	0	140	14	1	1
chr14	4714432	4714469	9	90	55	3	1
chr14	4719119	4719173	1	102	51	2	1
chr14	4719335	4719346	5	117	32	4	1
chr14	4721050	4721063	0	137	17	1	1
chr14	4721797	4721816	0	146	8	1	1
chr14	4721850	4721879	1	136	17	2	1
chr14	4727520	4727531	0	152	2	1	1
chr14	4729044	4729059	0	147	7	1	1
chr14	4732047	4732058	0	145	9	1	1
chr14	4732295	4732310	0	136	18	1	1
chr14	4735314	4735325	0	132	22	1	1
chr14	4736929	4736940	0	149	5	1	1
chr14	4740257	4740282	4	7	143	4	1
chr14	4749409	4749420	0	147	7	1	1
chr14	4750372	4750410	4	97	53	3	1
chr14	4751033	4751060	1	146	7	2	1
chr14	4754235	4754246	0	153	1	1	1
chr14	4754689	4754700	0	150	4	1	1
chr14	4759215	4759226	0	140	14	1	1
chr14	4761920	4761931	9	112	33	4	1
chr14	4763784	4763829	3	28	123	4	2
chr14	4763886	4763954	4	20	130	3	1
chr14	4765654	4765668	0	138	16	1	1
chr14	4765672	4765683	0	134	20	1	1
chr14	4765977	4765992	0	146	8	1	1
chr14	4769379	4769390	0	126	28	1	1
chr14	4770596	4770619	0	146	8	1	1
chr14	4774864	4774883	0	132	22	1	1
