chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr12	3482467	3482487	0	148	6	1	1
chr12	3482502	3482513	0	147	7	1	1
chr12	3485247	3485276	8	72	74	3	1
chr12	3485276	3485303	1	94	59	2	1
chr12	3486063	3486074	0	129	25	1	1
chr12	3487219	3487230	0	140	14	1	1
chr12	3488691	3488710	1	139	14	2	1
chr12	3489843	3489860	1	139	14	2	1
chr12	3492377	3492388	0	119	35	1	1
chr12	3494604	3494615	0	148	6	1	1
chr12	3497834	3497863	7	132	15	3	1
chr12	3498400	3498411	0	144	10	1	1
chr12	3498694	3498705	0	138	16	1	1
chr12	3498966	3498983	1	100	53	2	1
chr12	3503128	3503141	0	141	13	1	1
chr12	3503142	3503153	3	126	25	3	1
chr12	3503672	3503683	0	135	19	1	1
chr12	3503700	3503711	0	125	29	1	1
chr12	3508186	3508197	0	136	18	1	1
chr12	3511085	3511098	0	140	14	1	1
chr12	3513954	3513974	0	81	73	1	1
chr12	3515051	3515092	8	36	110	6	2
chr12	3515589	3515600	0	144	10	1	1
chr12	3516365	3516379	0	119	35	1	1
chr12	3516580	3516591	0	140	14	1	1
chr12	3517571	3517612	0	0	154	0	0
chr12	3518251	3518262	0	145	9	1	1
chr12	3520706	3520717	0	145	9	1	1
chr12	3523676	3523719	3	91	60	3	1
chr12	3523808	3523819	0	57	97	1	1
chr12	3525341	3525360	0	109	45	1	1
chr12	3525429	3525440	0	112	42	1	1
chr12	3532389	3532484	20	0	134	15	0
chr12	3535866	3535885	0	115	39	1	1
chr12	3536546	3536560	0	64	90	1	1
chr12	3536585	3536618	7	64	83	4	1
chr12	3537215	3537244	0	127	27	1	1
chr12	3538590	3538601	0	140	14	1	1
chr12	3538608	3538619	0	141	13	1	1
chr12	3539198	3539213	3	108	43	4	1
chr12	3541724	3541753	0	127	27	1	1
chr12	3542634	3542683	0	46	108	1	1
chr12	3544346	3544357	1	66	87	2	1
chr12	3545104	3545115	0	148	6	1	1
chr12	3546673	3546687	0	127	27	1	1
chr12	3547460	3547474	0	131	23	1	1
chr12	3554204	3554215	0	68	86	1	1
chr12	3554848	3554859	0	112	42	1	1
chr12	3555830	3555844	0	114	40	1	1
chr12	3555844	3555855	0	108	46	1	1
chr12	3556473	3556484	0	134	20	1	1
chr12	3556858	3556869	0	119	35	1	1
chr12	3560045	3560060	0	122	32	1	1
chr12	3561196	3561207	0	144	10	1	1
chr12	3561921	3561932	15	41	98	2	1
chr12	3561944	3562003	1	10	143	3	2
chr12	3562567	3562581	0	120	34	1	1
chr12	3562591	3562610	0	138	16	1	1
chr12	3563280	3563304	0	66	88	1	1
chr12	3564277	3564292	0	55	99	1	1
chr12	3565147	3565158	0	153	1	1	1
chr12	3566627	3566638	2	108	44	2	1
chr12	3566659	3566682	1	50	103	2	1
chr12	3567199	3567242	3	18	133	3	1
chr12	3567481	3567492	0	122	32	1	1
chr12	3567559	3567574	1	130	23	2	1
chr12	3569516	3569539	0	134	20	1	1
chr12	3569854	3569865	0	93	61	1	1
chr12	3571810	3571825	0	22	132	1	1
chr12	3572404	3572427	0	52	102	1	1
chr12	3576501	3576512	0	145	9	1	1
chr12	3577727	3577742	0	110	44	1	1
chr12	3578422	3578465	2	122	30	3	2
chr12	3578497	3578508	0	146	8	1	1
chr12	3579747	3579758	0	150	4	1	1
chr12	3581140	3581151	0	127	27	1	1
chr12	3581471	3581500	6	93	55	5	1
chr12	3582158	3582169	0	111	43	1	1
chr12	3583750	3583785	9	31	114	4	1
chr12	3585290	3585301	0	145	9	1	1
chr12	3585343	3585357	0	151	3	1	1
chr12	3585916	3585927	0	146	8	1	1
chr12	3586374	3586388	0	139	15	1	1
chr12	3588688	3588699	0	137	17	1	1
chr12	3589596	3589630	0	114	40	2	2
chr12	3589750	3589761	0	65	89	1	1
chr12	3589818	3589832	0	86	68	1	1
chr12	3590684	3590705	1	76	77	2	1
chr12	3590707	3590750	2	72	80	2	1
chr12	3593691	3593705	0	117	37	1	1
chr12	3595175	3595207	4	111	39	2	1
chr12	3596151	3596170	0	16	138	1	1
chr12	3597465	3597476	0	114	40	1	1
chr12	3598482	3598503	5	117	32	3	1
chr12	3600615	3600626	0	124	30	1	1
chr12	3601001	3601036	0	150	4	1	1
chr12	3604501	3604512	1	106	47	2	1
chr12	3608546	3608561	0	152	2	1	1
chr12	3609072	3609111	8	113	33	4	2
chr12	3609593	3609604	0	142	12	1	1
chr12	3609864	3609875	0	121	33	1	1
chr12	3611782	3611793	0	134	20	1	1
chr12	3613351	3613376	7	75	72	5	2
chr12	3613710	3613725	0	93	61	1	1
chr12	3616857	3616868	0	124	30	1	1
chr12	3617194	3617205	0	103	51	1	1
chr12	3617924	3617935	0	109	45	1	1
chr12	3618303	3618314	1	76	77	2	1
chr12	3629441	3629485	0	119	35	1	1
chr12	3631627	3631638	1	127	26	2	1
chr12	3634394	3634405	0	143	11	1	1
chr12	3635145	3635156	0	55	99	1	1
chr12	3636229	3636276	5	116	33	5	2
chr12	3637255	3637272	6	53	95	4	1
chr12	3641291	3641302	0	145	9	1	1
chr12	3644443	3644472	2	65	87	3	1
chr12	3645035	3645050	5	142	7	4	1
chr12	3646823	3646834	0	149	5	1	1
chr12	3647430	3647441	0	125	29	1	1
chr12	3647486	3647497	0	126	28	1	1
chr12	3649338	3649353	0	152	2	1	1
chr12	3656389	3656428	12	57	85	6	2
chr12	3657371	3657382	0	127	27	1	1
chr12	3658615	3658629	0	149	5	1	1
chr12	3659548	3659597	8	17	129	5	1
chr12	3660289	3660302	3	111	40	2	1
chr12	3661665	3661720	5	67	82	4	1
chr12	3661846	3661866	0	97	57	1	1
chr12	3665022	3665036	1	151	2	2	1
chr12	3666353	3666388	0	135	19	1	1
chr12	3668251	3668262	0	146	8	1	1
chr12	3669574	3669585	0	145	9	1	1
chr12	3672649	3672660	0	66	88	1	1
chr12	3678503	3678514	0	141	13	1	1
chr12	3679818	3679829	0	147	7	1	1
chr12	3680663	3680674	0	136	18	1	1
chr12	3680684	3680695	0	128	26	1	1
chr12	3682326	3682353	6	102	46	4	1
chr12	3682976	3682987	0	139	15	1	1
chr12	3684085	3684096	0	142	12	1	1
chr12	3687747	3687758	0	99	55	1	1
chr12	3692268	3692291	2	80	72	3	1
chr12	3696556	3696571	0	127	27	1	1
chr12	3697812	3697843	0	137	17	1	1
chr12	3698131	3698142	0	154	0	1	1
chr12	3699360	3699377	2	125	27	3	1
chr12	3702030	3702041	0	144	10	1	1
chr12	3702117	3702132	0	144	10	1	1
chr12	3702134	3702145	0	132	22	1	1
chr12	3708675	3708686	0	122	32	1	1
chr12	3709848	3709862	0	150	4	1	1
chr12	3709885	3709898	2	109	43	3	1
chr12	3712513	3712527	0	146	8	1	1
chr12	3714300	3714311	0	79	75	1	1
chr12	3716168	3716179	0	145	9	1	1
chr12	3717728	3717757	6	89	59	3	1
chr12	3722305	3722322	0	120	34	1	1
chr12	3722949	3722960	0	152	2	1	1
chr12	3723627	3723651	1	139	14	2	1
chr12	3724739	3724790	1	0	153	1	0
chr12	3726228	3726271	9	36	109	4	1
chr12	3726685	3726700	0	134	20	1	1
chr12	3726954	3726967	0	138	16	1	1
chr12	3727566	3727577	0	25	129	1	1
chr12	3727608	3727631	0	145	9	1	1
chr12	3728214	3728245	0	149	5	1	1
chr12	3728263	3728274	0	150	4	1	1
chr12	3728309	3728334	5	104	45	3	1
chr12	3731713	3731754	10	23	121	3	1
chr12	3732301	3732324	1	101	52	2	1
chr12	3733816	3733827	0	118	36	1	1
chr12	3734378	3734425	10	32	112	5	2
chr12	3734698	3734712	0	128	26	1	1
chr12	3740375	3740390	0	96	58	1	1
chr12	3742057	3742072	0	139	15	1	1
chr12	3742260	3742323	4	13	137	2	1
chr12	3742326	3742337	0	130	24	1	1
chr12	3748311	3748330	1	138	15	2	1
chr12	3748896	3748907	0	145	9	1	1
chr12	3754189	3754203	0	151	3	1	1
chr12	3754472	3754483	0	142	12	1	1
chr12	3754857	3754868	0	149	5	1	1
chr12	3757593	3757608	0	70	84	1	1
chr12	3758700	3758711	0	136	18	1	1
chr12	3758725	3758744	0	139	15	1	1
chr12	3758887	3758944	1	0	153	1	0
chr12	3758972	3759003	7	94	53	3	1
chr12	3765086	3765097	0	146	8	1	1
chr12	3767778	3767831	0	0	154	0	0
chr12	3769590	3769610	0	152	2	1	1
chr12	3769827	3769838	0	150	4	1	1
chr12	3770115	3770132	0	152	2	1	1
chr12	3770361	3770372	0	140	14	1	1
chr12	3770577	3770594	1	122	31	2	1
chr12	3771791	3771806	0	108	46	1	1
chr12	3774960	3774971	0	146	8	1	1
chr12	3776813	3776824	0	149	5	1	1
chr12	3777737	3777748	0	141	13	1	1
chr12	3780981	3781026	6	11	137	3	1
chr12	3783819	3783830	0	110	44	1	1
chr12	3783957	3784012	1	1	152	2	1
chr12	3784013	3784034	3	53	98	3	1
chr12	3788436	3788450	0	129	25	1	1
chr12	3789982	3789995	1	138	15	2	1
chr12	3790145	3790172	0	127	27	1	1
chr12	3790786	3790875	0	0	154	0	0
chr12	3792191	3792205	0	114	40	1	1
chr12	3792617	3792632	0	78	76	1	1
chr12	3795098	3795139	2	11	141	2	1
chr12	3795686	3795697	0	148	6	1	1
chr12	3797682	3797717	3	34	117	3	1
chr12	3798729	3798772	6	107	41	5	2
chr12	3798773	3798784	8	94	52	4	1
chr12	3798794	3798833	7	30	117	5	1
chr12	3798833	3798847	0	149	5	1	1
chr12	3799500	3799517	0	104	50	1	1
chr12	3800947	3800970	0	115	39	1	1
chr12	3802298	3802312	0	141	13	1	1
chr12	3802930	3802945	0	143	11	1	1
chr12	3806989	3807000	0	106	48	1	1
chr12	3807155	3807166	0	91	63	1	1
chr12	3807919	3807930	0	146	8	1	1
chr12	3809207	3809224	2	111	41	2	1
chr12	3810948	3810967	0	102	52	1	1
chr12	3812080	3812097	0	6	148	1	1
chr12	3812102	3812141	1	0	153	1	0
chr12	3812165	3812182	0	3	151	1	1
chr12	3812187	3812206	0	4	150	1	1
chr12	3812230	3812247	0	12	142	1	1
chr12	3812252	3812275	0	9	145	1	1
chr12	3813029	3813048	0	103	51	1	1
chr12	3813929	3813940	0	135	19	1	1
chr12	3814168	3814179	0	118	36	1	1
chr12	3814185	3814196	0	115	39	1	1
chr12	3814984	3814995	0	118	36	1	1
chr12	3816216	3816233	0	131	23	1	1
chr12	3817115	3817126	0	140	14	1	1
chr12	3817886	3817897	0	130	24	1	1
chr12	3819046	3819059	8	83	63	3	1
chr12	3819382	3819401	13	58	83	3	1
chr12	3821202	3821241	3	79	72	4	1
chr12	3826650	3826681	4	63	87	2	1
chr12	3827493	3827508	2	54	98	3	1
chr12	3827622	3827659	6	31	117	4	1
chr12	3828900	3828955	2	0	152	1	0
chr12	3829323	3829334	0	153	1	1	1
chr12	3829365	3829376	0	153	1	1	1
chr12	3829407	3829418	0	151	3	1	1
chr12	3829449	3829460	0	152	2	1	1
chr12	3829704	3829727	0	149	5	2	2
chr12	3830735	3830750	0	112	42	1	1
chr12	3831518	3831529	0	87	67	1	1
chr12	3832305	3832322	2	117	35	3	1
chr12	3835790	3835801	0	141	13	1	1
chr12	3838781	3838834	1	5	148	3	2
chr12	3839601	3839612	0	150	4	1	1
chr12	3839729	3839740	0	149	5	1	1
chr12	3842566	3842581	0	136	18	1	1
chr12	3846005	3846020	0	116	38	1	1
chr12	3846019	3846030	0	118	36	1	1
chr12	3848802	3848817	0	97	57	1	1
chr12	3848828	3848848	0	79	75	1	1
chr12	3848889	3848942	1	0	153	1	0
chr12	3848963	3848982	0	32	122	1	1
chr12	3848988	3849003	0	38	116	1	1
chr12	3852069	3852086	0	72	82	1	1
chr12	3852185	3852196	0	83	71	1	1
chr12	3855234	3855255	2	123	29	3	1
chr12	3855649	3855660	0	116	38	1	1
chr12	3856119	3856130	0	111	43	1	1
chr12	3859163	3859190	0	148	6	1	1
chr12	3859482	3859493	1	123	30	2	1
chr12	3861674	3861685	0	117	37	1	1
chr12	3863174	3863185	0	141	13	1	1
chr12	3863758	3863769	0	138	16	1	1
chr12	3863891	3863922	0	146	8	1	1
chr12	3864631	3864648	0	152	2	1	1
chr12	3866775	3866786	0	147	7	1	1
chr12	3871323	3871338	0	139	15	1	1
chr12	3874845	3874884	2	120	32	3	1
chr12	3876492	3876511	0	99	55	1	1
chr12	3876967	3876990	0	147	7	1	1
chr12	3880482	3880493	0	147	7	1	1
chr12	3887102	3887116	0	146	8	1	1
chr12	3890663	3890686	0	1	153	1	1
chr12	3890693	3890730	4	12	138	5	1
chr12	3891024	3891035	0	124	30	1	1
chr12	3891697	3891708	0	141	13	1	1
chr12	3894428	3894443	0	134	20	1	1
chr12	3895279	3895290	0	90	64	1	1
chr12	3898448	3898522	1	2	151	3	2
chr12	3898539	3898550	0	46	108	1	1
chr12	3902177	3902191	0	134	20	1	1
chr12	3903283	3903332	3	81	70	3	2
chr12	3904934	3904945	0	56	98	1	1
chr12	3907789	3907804	0	148	6	1	1
chr12	3907807	3907821	1	142	11	2	1
chr12	3908521	3908532	0	76	78	1	1
chr12	3909639	3909650	0	154	0	1	1
chr12	3916348	3916374	6	113	35	2	1
chr12	3916426	3916437	0	151	3	1	1
chr12	3916442	3916453	0	150	4	1	1
chr12	3917274	3917285	0	118	36	1	1
chr12	3917328	3917363	9	32	113	5	1
chr12	3918297	3918308	0	112	42	1	1
chr12	3918437	3918448	0	70	84	1	1
chr12	3919235	3919252	0	137	17	1	1
chr12	3919881	3919896	0	149	5	1	1
chr12	3920964	3920979	0	123	31	1	1
chr12	3921117	3921134	0	97	57	1	1
chr12	3921137	3921151	0	84	70	1	1
chr12	3922617	3922628	0	153	1	1	1
chr12	3922629	3922640	0	154	0	1	1
chr12	3922794	3922805	0	97	57	1	1
chr12	3925179	3925190	4	30	120	3	1
chr12	3925191	3925241	1	1	152	2	1
chr12	3925542	3925557	1	112	41	2	1
chr12	3926587	3926598	0	48	106	1	1
chr12	3926906	3926917	1	134	19	2	1
chr12	3927404	3927415	0	102	52	1	1
chr12	3927696	3927713	0	35	119	1	1
chr12	3928157	3928176	0	150	4	1	1
chr12	3929744	3929761	0	142	12	1	1
chr12	3929841	3929906	0	13	141	1	1
chr12	3932942	3932953	0	137	17	1	1
chr12	3933234	3933251	0	145	9	1	1
chr12	3933791	3933802	0	154	0	1	1
chr12	3935112	3935127	0	125	29	1	1
chr12	3935799	3935810	0	97	57	1	1
chr12	3936183	3936202	0	91	63	1	1
chr12	3937630	3937653	0	140	14	1	1
chr12	3938308	3938322	0	146	8	1	1
chr12	3941141	3941152	0	118	36	1	1
chr12	3941203	3941214	0	145	9	1	1
chr12	3942700	3942714	0	123	31	1	1
chr12	3943176	3943187	0	110	44	1	1
chr12	3943201	3943270	1	4	149	2	1
chr12	3945234	3945251	0	131	23	1	1
chr12	3946141	3946162	0	100	54	1	1
chr12	3946629	3946660	0	108	46	1	1
chr12	3949506	3949520	0	49	105	1	1
chr12	3949732	3949755	0	145	9	1	1
chr12	3951166	3951177	0	123	31	1	1
chr12	3951698	3951709	0	147	7	1	1
chr12	3952513	3952524	0	126	28	1	1
chr12	3952536	3952559	1	127	26	2	1
chr12	3956793	3956812	0	79	75	1	1
chr12	3957154	3957195	2	12	140	2	1
chr12	3957904	3957955	3	7	144	4	1
chr12	3965069	3965093	0	127	27	1	1
chr12	3967711	3967722	0	118	36	1	1
chr12	3969387	3969398	0	154	0	1	1
chr12	3972239	3972250	0	93	61	1	1
chr12	3972769	3972780	0	138	16	1	1
chr12	3972806	3972817	0	136	18	1	1
chr12	3976163	3976174	0	135	19	1	1
chr12	3977569	3977580	0	132	22	1	1
chr12	3978627	3978641	0	140	14	1	1
chr12	3982979	3983034	0	0	154	0	0
chr12	3985242	3985256	0	144	10	1	1
chr12	3987837	3987848	0	148	6	1	1
chr12	3989283	3989314	3	57	94	3	1
chr12	3989914	3989925	0	128	26	1	1
chr12	3992308	3992322	0	109	45	1	1
chr12	3993543	3993558	0	136	18	1	1
chr12	3995695	3995714	0	131	23	1	1
chr12	4000370	4000381	0	122	32	1	1
chr12	4001335	4001362	1	87	66	2	1
chr12	4011086	4011103	0	130	24	1	1
chr12	4014851	4014862	0	134	20	1	1
chr12	4015146	4015157	0	132	22	1	1
chr12	4016106	4016123	3	112	39	2	1
chr12	4017375	4017394	0	146	8	1	1
chr12	4020166	4020207	10	99	45	5	2
chr12	4020208	4020240	3	120	31	3	1
chr12	4022514	4022578	3	3	148	4	1
chr12	4025837	4025866	8	84	62	4	1
chr12	4027689	4027700	1	107	46	2	1
chr12	4030670	4030681	0	126	28	1	1
chr12	4030691	4030706	0	123	31	1	1
chr12	4033198	4033209	0	143	11	1	1
